,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,194000.000,,161000.000,
AccountsPayableRelatedPartiesCurrent,,,,102000.000
AccountsReceivableNetCurrent,6000.000,,7000.000,12000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,363000.000,,379000.000,363000.000
AdditionalPaidInCapitalCommonStock,2880000.000,,2968000.000,2968000.000
Assets,3276000.000,,1561000.000,1552000.000
AssetsCurrent,1748000.000,,33000.000,24000.000
AssetsNoncurrent,1528000.000,,1528000.000,1528000.000
CapitalizedExploratoryWellCosts,1528000.000,,1528000.000,1528000.000
Cash,,,,12000.000
CashAndCashEquivalentsAtCarryingValue,1742000.000,51000.000,26000.000,12000.000
CommonStockParOrStatedValuePerShare,0.001,,0.001,0.001
CommonStockSharesAuthorized,75000000.000,,75000000.000,75000000000.000
CommonStockSharesIssued,48550531.000,,49450531.000,49825531000.000
CommonStockSharesOutstanding,48550531.000,,,
CommonStockValue,48000.000,,,50000.000
Liabilities,2608000.000,,942000.000,1028000.000
LiabilitiesAndStockholdersEquity,3276000.000,,1561000.000,1552000.000
LiabilitiesCurrent,194000.000,,161000.000,1028000.000
LiabilitiesNoncurrent,,,781000.000,
LongTermLineOfCredit,365000.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,926000.000
NotesPayableRelatedPartiesNoncurrent,2049000.000,,781000.000,
PreferredStockSharesOutstanding,,,49450531.000,49825531000.000
PreferredStockValueOutstanding,,,50000.000,
RetainedEarningsAccumulatedDeficit,-2623000.000,,-2778000.000,-2857000.000
StockholdersEquity,668000.000,,619000.000,524000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,668000.000,,619000.000,524000.000
