,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-27,2014-09-26,2014-12-31,2015-03-27,2015-06-26,2015-09-25,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,,,66914000.000,70015000.000,63641000.000,,60208000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,98052000.000,96423000.000,94952000.000,,88156000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,,1000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,65767.000,27913.000,28588.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,27858.000,19531.000,2620242.000,4818.000,,,,,,,150000.000,181000.000,108000.000,,137000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,51632000.000,58949000.000,66369000.000,,75748000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-20478000.000,-23186000.000,-22843000.000,,-30809000.000
AdditionalPaidInCapital,24379.000,4999188.000,4999184.000,4999150.000,10677497.000,,,,,,,143174000.000,140235000.000,139818000.000,,145911000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,2673000.000,2961000.000,2778000.000,,3185000.000
Assets,189904.000,178194984.000,177952639.000,177328143.000,222856879.000,,,,,,,709542000.000,698786000.000,684494000.000,,587202000.000
AssetsCurrent,,1113785.000,855599.000,216738.000,,,,,,,,242580000.000,240074000.000,233692000.000,,218540000.000
AssetsFairValueDisclosure,,177096145.000,177099687.000,177112686.000,,,,,,,,,,,,
AssetsHeldInTrustCurrent,,,,,177076650.000,,,,,,,,,,,
AssetsHeldInTrustNoncurrent,,177081199.000,177097040.000,177111405.000,,,,,,,,,,,,
BusinessAcquisitionSharePrice,0.075,0.065,0.065,0.065,,,,,,,,,,,,
CapitalizationLongtermDebtAndEquity,164904.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,25000.000,973518.000,741632.000,129071.000,54158.000,,,,,,,37382000.000,41326000.000,39537000.000,,41476000.000
CashEquivalentsAtCarryingValue,,649.000,649.000,933.000,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,0.750,,,,,,,,,,,,,,,
CommonStockHeldInTrust,,,,177100000.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,,0.000
CommonStockSharesAuthorized,43000000.000,43000000.000,43000000.000,43000000.000,43000000.000,,,,,,,120000000.000,120000000.000,120000000.000,,120000000.000
CommonStockSharesIssued,6208333.000,8234833.000,8264051.000,8608252.000,8767440.000,21990666.000,,,,,,22326982.000,22386033.000,22395075.000,,25898257.000
CommonStockSharesOutstanding,6028333.000,8234833.000,8264051.000,8608252.000,8767440.000,,,,,,,22326982.000,22386033.000,22395075.000,,25898257.000
CommonStockValue,621.000,823.000,827.000,861.000,877.000,,,,,,,2000.000,2000.000,2000.000,,3000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,433569000.000,430722000.000,431686000.000,,426257000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,1200000.000,1200000.000,1200000.000,,100000.000
DeferredFinanceCostsCurrentGross,,,,,660000.000,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,661312.000,,,,,,,,,,,
DeferredSetUpCostsNoncurrent,,,164451.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,179755.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,15304.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,54817000.000,53147000.000,48429000.000,,40237000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,,3700000.000,5400000.000,5300000.000,,
DerivativeFixedInterestRate,,,,,,,,,,,,0.021,0.021,0.021,,0.021
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,17162.000,,,,5678363.000,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,500.000,,,,,,,,,,,
DueToAffiliateCurrent,,,,344149.000,617157.000,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,25683000.000,20112000.000,17589000.000,,16529000.000
EscrowDeposit,,,,,45000000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,16775000.000,19855000.000,23002000.000,,28556000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,172824000.000,172130000.000,172366000.000,,170024000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,156049000.000,152275000.000,149364000.000,,141468000.000
Goodwill,,,,,,,,,,,,107442000.000,106765000.000,107013000.000,,42388000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,,,,,122100000.000,
HeldToMaturitySecuritiesSoldSecurityAtCarryingValue,,177080550.000,177096391.000,177110472.000,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,156049000.000,152275000.000,149364000.000,,141468000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,33955000.000,32678000.000,32455000.000,,29253000.000
InventoryNet,,,,,,,,,,,,79220000.000,78453000.000,79368000.000,,71396000.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,39006000.000,39469000.000,41307000.000,,37245000.000
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,,6259000.000,6306000.000,5606000.000,,4898000.000
Liabilities,,,5260298.000,8167304.000,55329312.000,,,,,,,626746000.000,624558000.000,612723000.000,,588545000.000
LiabilitiesAndStockholdersEquity,164904.000,178194984.000,177952639.000,177328143.000,222856879.000,,,,,,,709542000.000,698786000.000,684494000.000,,587202000.000
LiabilitiesCurrent,182066.000,5202858.000,85298.000,2992304.000,55329312.000,,,,,,,126469000.000,124021000.000,115134000.000,,110644000.000
LoansPayable,157066.000,,,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,427367000.000,424596000.000,426139000.000,,417734000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,6202000.000,6126000.000,5547000.000,,8523000.000
MinorityInterest,,,,,,,,,,,,13601000.000,12650000.000,12304000.000,,0.000
OperatingLossCarryforwards,,,43727.000,,,,,,,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,179755.000,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,4503749.000,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,,27926000.000,23872000.000,19835000.000,,17512000.000
OtherAssetsNoncurrent,,,,,,,,,,,,10072000.000,9302000.000,8202000.000,,9695000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,27520000.000,27587000.000,28249000.000,,25247000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,18093000.000,22794000.000,23021000.000,,19930000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,,,,,,,0.000,0.000,0.000,,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,5000000.000,5000000.000,5000000.000,,5000000.000
PreferredStockSharesIssued,,,,,,,,,,,,45000.000,45000.000,45000.000,,46814.000
PreferredStockSharesOutstanding,,,,,,,,,,,,45000.000,45000.000,45000.000,,46814.000
PreferredStockValue,,,,,,,,,,,,45000000.000,45000000.000,45000000.000,,46814000.000
PrepaidInsurance,,140267.000,113967.000,87667.000,64259.000,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,,,,,,,,,,,193399000.000,190370000.000,186223000.000,,175111000.000
RelatedPartyDepositLiabilities,1125000.000,1.125,1.125,1125000.000,,,,,,,,,,,,
RestructuringReserve,,,,,,,,,,,,2810000.000,3412000.000,2622000.000,,2038000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-98503000.000,-100473000.000,-102510000.000,,-163262000.000
StockholdersEquity,7838.000,5000011.000,5000011.000,5000011.000,5000011.000,,,,,,,69195000.000,61578000.000,59467000.000,,-1343000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,172692341.000,169160839.000,167527567.000,,,,,,,82796000.000,74228000.000,71771000.000,,-1343000.000
UnrecognizedTaxBenefits,,,,,,,,,,,,3100000.000,3200000.000,3200000.000,,2000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,0.000,0.000,,0.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,,,1700000.000,1700000.000,,1700000.000
