,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,48738000.000,41421000.000,47179000.000,52112000.000,43881000.000,49508000.000,56909000.000,58847000.000,51642000.000,49060000.000
AccountsPayableCurrentAndNoncurrent,90000.000,33000.000,47000.000,251000.000,22000.000,115000.000,82000.000,117000.000,525000.000,1657000.000,438000.000,716000.000,906000.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,6408000.000,7503000.000,8395000.000,7424000.000,6734000.000,3960000.000,2776000.000,1721000.000,1655000.000,1132000.000,1214000.000,1466000.000,1524000.000,975000.000,2469000.000,2221000.000,2262000.000,5278000.000,4150000.000,3843000.000,4225000.000,4571000.000,4805000.000
AccountsReceivableNet,340000.000,375000.000,786000.000,719000.000,1143000.000,1819000.000,3715000.000,6219000.000,9503000.000,12982000.000,13716000.000,18469000.000,20835000.000,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,126000.000,203000.000,294000.000,405763.010,592000.000,966000.000,1442000.000,1767000.000,1715000.000,2532000.000,3132000.000,4080000.000,5107000.000,6195000.000,7119000.000,8199000.000,7603000.000,3400000.000,3700000.000,3300000.000,3900000.000,4100000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-83000.000,971000.000,614000.000,690000.000,0.000,0.000,0.000,0.000,,2184000.000,-4272000.000,22000.000,-7339000.000,-9651000.000,-6813000.000,10587000.000,12403000.000
AdditionalPaidInCapital,6495000.000,10445000.000,17980000.000,28480000.000,44057000.000,71837000.000,192555000.000,476167000.000,948520000.000,1538185000.000,1554303000.000,1568858000.000,1551199000.000,1567653000.000,1525588000.000,1569118000.000,1584345000.000,1588541000.000,1601622000.000,1614816000.000,1625965000.000,1627098000.000,1600515000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,4000.000,11000.000,35000.000,34000.000,42703.310,57000.000,100000.000,169000.000,153000.000,151000.000,315000.000,526000.000,785000.000,1200000.000,,,,1100000.000,,,,1700000.000,
Assets,31895000.000,31678000.000,85192000.000,95438000.000,151998000.000,242858000.000,489591000.000,729966000.000,1203859000.000,1721527000.000,1796151000.000,1865068000.000,2024811000.000,2150769000.000,2217009000.000,2242293000.000,2224053000.000,2234812000.000,2172265000.000,2247290000.000,2284574000.000,2380188000.000,2341510000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,,6101000.000,7619000.000,9276000.000,10948000.000,12632000.000,14259000.000,15865000.000,17495000.000,19122000.000,20255000.000,21811000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,,,,17947000.000,20299000.000,20489000.000,20555000.000,,,,,,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,,,,6423000.000,,,,6214000.000,,,,5862000.000,
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,,,,,,,,,,,,,,4938000.000,3305000.000,1628000.000,,,,,,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,,,,3216000.000,3414000.000,3473000.000,3485000.000,2953000.000,,,,3032000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,,,,3950000.000,4150000.000,4208000.000,4220000.000,3491000.000,,,,3424000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,,,,4993000.000,5192000.000,5251000.000,5263000.000,4240000.000,,,,3976000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,,,,5925000.000,6124000.000,6182000.000,6194000.000,5283000.000,,,,4819000.000,
BelowMarketLeaseGross,,,,,,,,,,,,,,,,,,,,,,63287000.000,
BelowMarketLeaseNet,,,,,,,,,,,,,,42454000.000,44117000.000,42908000.000,41345000.000,22181000.000,38176000.000,42274000.000,41232000.000,43032000.000,42069000.000
BorrowedFunds,,,,,,,248280000.000,206170000.000,211600000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,5000000.000,34100000.000,36600000.000,54400000.000,90300000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,147300000.000,163851000.000,346425000.000,549999000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,,,36834000.000,88234000.000,131153000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,220055000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,917750000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,,,,,,,24982000.000,31743000.000,34341000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,,,,0.460,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,216000.000,404000.000,6969000.000,6339000.000,11753000.000,15737000.000,8152000.000,61934000.000,326232000.000,460250000.000,257480000.000,20295000.000,19828000.000,15649000.000,14161000.000,32819000.000,19750000.000,40680000.000,10858000.000,6456000.000,21362000.000,8224000.000,5894000.000
CommitmentsAndContingencies,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
CommonStockIncludingAdditionalPaidInCapital,,,,,54100000.000,84800000.000,222700000.000,545200000.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,1353998.000,1855789.000,2658159.000,3825401.000,5556483.000,8644356.000,22516687.000,55069341.000,107838836.000,175689995.000,177547179.000,179211759.000,180900000.000,182600000.000,184200000.000,185900000.000,187600000.000,181308000.000,,,,,
CommonStockSharesOutstanding,1353998.000,1855789.000,2658159.000,3825401.000,5556483.000,8644356.000,22516687.000,55069341.000,107770692.000,175594613.000,177435825.000,179029310.000,180573225.000,182131000.000,183279000.000,184800000.000,183889000.000,181308000.000,182592000.000,183873000.000,184943000.000,185062000.000,182452000.000
CommonStockValue,14000.000,19000.000,27000.000,38000.000,56000.000,86000.000,225000.000,551000.000,1076000.000,1756000.000,1774000.000,1790000.000,1806000.000,1820000.000,1833000.000,1845000.000,1855000.000,1813000.000,1826000.000,1839000.000,1850000.000,1851000.000,1825000.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,,1760000000.000,1770000000.000,1790000000.000,1800000000.000,1820000000.000,1840000000.000,1860000000.000,1900000000.000,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,7900000.000,7200000.000,9000000.000,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,348353000.000,510136000.000,642622000.000,721768000.000,755942000.000,774088000.000,847435000.000,819379000.000,902074000.000,955029000.000,1060690000.000,1079979000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,200000.000,1600000.000,4600000.000,4300000.000,4700000.000,,-6500000.000,,,,,-7500000.000,-7105000.000,-6644000.000,-5970000.000,-5298000.000,-4747000.000,4490000.000,3652000.000
DeferredFinanceCostsNet,339000.000,290000.000,599000.000,518000.000,891000.000,1809000.000,6251000.000,6150000.000,6426000.000,10091000.000,10812000.000,10588000.000,10534000.000,13727000.000,12979000.000,11653000.000,16411000.000,13244000.000,,,,,
DeferredRentReceivablesNet,,,,,,,,,,,,,,,,,,,,,,14800000.000,
