,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,2550.000
AccountsPayableCurrent,,,500.000,
Assets,0.000,0.000,0.000,0.000
Cash,0.000,,,
CashAndCashEquivalentsAtCarryingValue,0.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesOutstanding,10000000.000,,,10000000.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-2000.000,-2000.000,-2500.000,31626.000
DueToRelatedPartiesCurrent,1000.000,1000.000,1000.000,28076.000
Liabilities,1000.000,1000.000,1500.000,30626.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000
LiabilitiesCurrent,1000.000,1000.000,1500.000,30626.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000
PreferredStockValue,0.000,,,
StockholdersEquity,-1000.000,-1000.000,-1500.000,-30626.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1000.000,-1000.000,-1500.000,-30626.000
