,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableTradeCurrent,37069000.000,44414000.000,39307000.000,43105000.000,44297000.000,39411000.000,37655000.000,38901000.000,36912000.000,45373000.000,39658000.000
AccountsReceivableGrossCurrent,,,,381061000.000,,,,320326000.000,,,
AccountsReceivableNetCurrent,386190000.000,366514000.000,353972000.000,345048000.000,328219000.000,308353000.000,308359000.000,274783000.000,253562000.000,248210000.000,233322000.000
AccruedProfessionalFeesCurrent,,,,12645000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,177300000.000,179100000.000,183000000.000,182873000.000,189500000.000,194500000.000,201200000.000,195663000.000,200500000.000,208900000.000,209200000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,3000000.000,3300000.000,3400000.000,5200000.000,5900000.000,5300000.000,4700000.000,3000000.000,3100000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-301000.000,-733000.000,-1366000.000,-1783000.000,-2040000.000,-2693000.000,-3427000.000,-3079000.000,-2740000.000,-2983000.000,-3106000.000
AdditionalPaidInCapitalCommonStock,227400000.000,230135000.000,238691000.000,250533000.000,252758000.000,249741000.000,253285000.000,250016000.000,255076000.000,245297000.000,249145000.000
AllowanceForDoubtfulAccountsReceivableCurrent,32400000.000,31900000.000,33700000.000,36013000.000,44200000.000,46800000.000,46600000.000,45543000.000,45400000.000,40500000.000,39900000.000
Assets,2190314000.000,2169197000.000,2249299000.000,2245415000.000,2259898000.000,2315994000.000,2369528000.000,2445834000.000,2279009000.000,2338577000.000,2372525000.000
AssetsCurrent,478379000.000,472580000.000,522783000.000,530836000.000,543212000.000,599209000.000,618306000.000,684107000.000,500048000.000,544961000.000,568179000.000
AssetsNoncurrent,,1696617000.000,1726516000.000,1714579000.000,1716686000.000,1716785000.000,1751222000.000,1761727000.000,1778961000.000,1793616000.000,1804346000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,26347000.000,3080000.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,48046000.000,,,,4177000.000,1463000.000,,
AvailableForSaleSecuritiesAmortizedCost,,41239000.000,46652000.000,53066000.000,58744000.000,61507000.000,70168000.000,71035000.000,74350000.000,80551000.000,78277000.000
AvailableForSaleSecuritiesFairValueDisclosure,,42125000.000,48742000.000,55578000.000,61058000.000,64584000.000,74186000.000,74621000.000,77527000.000,80720000.000,78559000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,180000.000,245000.000,269000.000,281000.000,177000.000,48000.000,83000.000,141000.000,1596000.000,1449000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,1066000.000,2335000.000,2781000.000,2595000.000,3254000.000,4066000.000,3669000.000,3318000.000,1765000.000,1731000.000
BilledContractReceivables,,,,349503000.000,,,,288483000.000,,,
BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration,,,,0.000,,,,,,,
