,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,549000.000,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,1332000.000,770000.000,,503000.000,482000.000,766000.000,631000.000,672000.000,763000.000,186000.000,281000.000,,,
AmortizationOfDebtDiscountPremium,,,371000.000,,,,0.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,784871.000,,,,7450766.000,,,,10681167.000,,9298956.000,,23178331.000,,,,10719394.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1573000.000,,,,1036000.000,,,,5245000.000,,,,4734000.000,,,,-1130000.000,,
CostOfGoodsSold,40000.000,37000.000,31000.000,57000.000,67000.000,410000.000,36000.000,20000.000,89000.000,199000.000,45000.000,111000.000,65000.000,64000.000,54000.000,48000.000,116000.000,223000.000,265000.000,134000.000,132000.000
DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,65000.000,,
DepreciationDepletionAndAmortization,,,73000.000,,,,73000.000,,,,51000.000,,,,51000.000,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,1506000.000,,159000.000,300000.000,147000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,-1000.000,5000.000,1000.000,0.000,43000.000,-7790000.000,1506000.000,760000.000,-159000.000,459000.000,-147000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,0.000,,,,-0.030
EarningsPerShareBasicAndDiluted,-0.050,-0.040,-0.250,-0.170,-0.140,-0.150,-0.190,-0.100,-0.070,-0.070,-0.050,-0.040,-0.050,-0.050,-0.070,-0.190,,,-0.030,-0.010,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,-0.020,,,,-0.030
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,727000.000,0.000,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,0.000,,,,0.000,,,,0.000,,,,,0.000,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,0.850,,,,1.498,,,,1.864,,,,,0.966,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,0.007,,,,0.010,,,,0.005,,,,,0.009,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,-195000.000,,,,58000.000,,,,1000.000,,,,,,,,,,
FeesAndCommissions,,,,,,,,,,,,,,,,,,,225000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,0.000,,,,,,,,,,,,
