,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,6179000.000,5983000.000,10782000.000,10447000.000,6722000.000,6442000.000,10199000.000,11314000.000,16213000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,6887000.000,6630000.000,10483000.000,11601000.000,16259000.000
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,6179000.000,5983000.000,10994000.000,10832000.000,6887000.000,6630000.000,10483000.000,11601000.000,16259000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1216000.000,,,,2167000.000,
AdditionalPaidInCapital,229284000.000,231051000.000,233831000.000,234716000.000,232881000.000,235067000.000,236639000.000,237796000.000,239761000.000
Assets,48801000.000,191410000.000,173821000.000,166991000.000,164799000.000,126312000.000,125957000.000,129797000.000,91154000.000
AssetsCurrent,44276000.000,176688000.000,158144000.000,148864000.000,151628000.000,109613000.000,105669000.000,111251000.000,69791000.000
CapitalizedComputerSoftwareGross,,,,3100000.000,,,,5500000.000,
CashAndCashEquivalentsAtCarryingValue,24916000.000,21077000.000,25321000.000,50272000.000,122438000.000,86432000.000,79602000.000,84091000.000,40094000.000
CashAndCashEquivalentsFairValueDisclosure,24916000.000,21077000.000,25321000.000,50272000.000,122438000.000,86432000.000,79602000.000,84091000.000,40094000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1986851.000,1990446.000,2010808.000,2010808.000,2010808.000,2016353.000,2016353.000,2015589.000,2017024.000
CommonStockSharesOutstanding,1986369.000,1989770.000,2010104.000,2010569.000,2010067.000,2015599.000,2015599.000,2015589.000,2017024.000
CommonStockValue,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
CostMethodInvestments,,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,221000.000,81000.000,29000.000,0.000,,,,144000.000,88000.000
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,24990000.000,18364000.000,13352000.000,11205000.000,9593000.000,10521000.000,10027000.000,8934000.000,12218000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,25211000.000,18445000.000,13381000.000,11205000.000,9593000.000,10521000.000,10027000.000,9078000.000,12306000.000
DeferredTaxAssetsGross,,9600000.000,11000000.000,10437000.000,8700000.000,9600000.000,11200000.000,12086000.000,15700000.000
DeferredTaxAssetsInvestments,,,,508000.000,,,,2000.000,
DeferredTaxAssetsLiabilitiesNet,,2300000.000,3500000.000,4242000.000,2100000.000,3400000.000,5000000.000,6002000.000,8700000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,374000.000,746000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,1899000.000,2757000.000,4242000.000,2092000.000,3443000.000,4954000.000,6002000.000,8669000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,323000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,4018000.000,,,,3258000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,2072000.000,,,,3940000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,2704000.000,,,,3114000.000,
DeferredTaxAssetsValuationAllowance,10500000.000,7300000.000,7500000.000,6195000.000,6600000.000,6200000.000,6200000.000,6084000.000,7000000.000
DeferredTaxLiabilitiesOther,,,,,,,,392000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,380000.000,,,,386000.000,
DueToRelatedPartiesCurrent,483000.000,521000.000,760000.000,782000.000,1719000.000,3709000.000,1398000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,13500000.000,11000000.000,8600000.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,10400000.000,9400000.000,8500000.000,7500000.000,13700000.000,12700000.000,11100000.000,9500000.000,7800000.000
EquityMethodInvestmentOwnershipPercentage,,0.100,,,,,,,
EquityMethodInvestments,,4434000.000,2456000.000,3335000.000,500000.000,500000.000,500000.000,,
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments,,,0.000,0.000,,,,,
FairValueNetAssetLiability,,92912000.000,89377000.000,68884000.000,,,,,
FinancialInstrumentsSoldNotYetPurchasedAtFairValue,,26673000.000,13418000.000,983000.000,105000.000,3019000.000,0.000,0.000,
FinancialLiabilitiesFairValueDisclosure,,45118000.000,26799000.000,12188000.000,,,,,
InvestmentsFairValueDisclosure,,138030000.000,116176000.000,81072000.000,2226000.000,3147000.000,7153000.000,91000.000,16000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,500000.000,500000.000
Liabilities,37807000.000,59055000.000,45444000.000,30115000.000,31997000.000,37608000.000,35648000.000,38168000.000,51278000.000
LiabilitiesAndStockholdersEquity,48801000.000,191410000.000,173821000.000,166991000.000,164799000.000,126312000.000,125957000.000,129797000.000,91154000.000
LiabilitiesCurrent,12817000.000,40620000.000,31536000.000,17896000.000,20596000.000,24518000.000,21688000.000,24432000.000,33765000.000
LiabilitiesRelatedToInvestmentContractsFairValueDisclosure,,26673000.000,13418000.000,983000.000,105000.000,3019000.000,0.000,0.000,
MinorityInterest,-850000.000,111208000.000,102000000.000,104471000.000,101118000.000,55063000.000,54577000.000,52772000.000,328000.000
MinorityInterestInLimitedPartnerships,,110900000.000,103300000.000,,,,,,
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
OtherAssetsNoncurrent,,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,0.000,
OtherDeferredCreditsNoncurrent,,,344000.000,629000.000,1643000.000,2381000.000,3649000.000,4515000.000,5249000.000
OtherLiabilitiesCurrent,5934000.000,7362000.000,6547000.000,5684000.000,12050000.000,11348000.000,10091000.000,9752000.000,13178000.000
OtherLiabilitiesFairValueDisclosure,5934000.000,7362000.000,6547000.000,5684000.000,12050000.000,11348000.000,10091000.000,9752000.000,13178000.000
