,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,5771000.000,4140000.000,1569000.000,7220000.000,-356000.000,-1613000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14173000.000,16201000.000,16144000.000,11351000.000,13796000.000,17536000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-98657000.000,387847000.000,390306000.000,473684000.000,269850000.000,-57393000.000
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount,,,,,7239000.000,6165000.000
AllowanceForLoanAndLeaseLossesWriteOffs,377268000.000,-225010000.000,-121418000.000,90446000.000,75856000.000,57639000.000
AmortizationOfIntangibleAssets,4016000.000,3910000.000,3912000.000,4170000.000,5253000.000,5198000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,3559000.000,2610000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,63000.000,26277000.000,12844000.000,4885000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,62702000.000,27234000.000,28505000.000,47805000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,62639000.000,957000.000,15661000.000,42920000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,36164000.000,5433000.000,2885000.000,5867000.000,2127000.000,1541000.000
AvailableForSaleSecuritiesGrossRealizedGains,44787000.000,5433000.000,4078000.000,5867000.000,5630000.000,5754000.000
AvailableForSaleSecuritiesGrossRealizedLosses,8623000.000,0.000,1193000.000,0.000,3503000.000,4213000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,44876000.000,57365000.000,34003000.000,19869000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,62702000.000,27234000.000,28505000.000,47805000.000
BankOwnedLifeInsuranceIncome,19615000.000,18805000.000,16614000.000,16394000.000,14726000.000,14687000.000
