,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-231000.000,-26000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,689000.000,362000.000,632000.000,839000.000,756000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,94000.000,48000.000,136000.000,470000.000,
AllocatedShareBasedCompensationExpense,,362000.000,632000.000,839000.000,756000.000
AmortizationOfDebtDiscountPremium,,48000.000,,471000.000,828000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,10013000.000,11972000.000,742000.000
AssetRetirementObligationAccretionExpense,,29000.000,32000.000,35000.000,38000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-9910000.000,2367000.000,3996000.000,-1901000.000,-5830000.000
ComprehensiveIncomeNetOfTax,,-2784000.000,-2164000.000,-8467000.000,-7166000.000
ConcentrationRiskPercentage1,,,0.790,,
CostOfGoodsSold,5404000.000,6296000.000,7222000.000,6764000.000,5362000.000
CostOfServices,,,,598000.000,
CostsAndExpenses,24229000.000,23174000.000,26899000.000,33405000.000,23364000.000
CurrentFederalTaxExpenseBenefit,,,,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,2000.000,5000.000,15000.000,11000.000
CurrentStateAndLocalTaxExpenseBenefit,,2000.000,5000.000,15000.000,11000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,0.000,0.000
DeferredIncomeTaxExpenseBenefit,,,,0.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,0.000,0.000
Depreciation,,500000.000,500000.000,,
DepreciationAndAmortization,,,,509000.000,357000.000
DepreciationDepletionAndAmortization,591000.000,503000.000,531000.000,,
EarningsPerShareBasicAndDiluted,-0.140,-0.050,-0.040,-0.150,-1.830
EffectiveIncomeTaxRateContinuingOperations,,0.000,-0.002,-0.002,-0.001
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1.062,-0.135,-0.327,-0.430
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,0.007,0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,,-0.073,0.014,-0.018
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.031,0.019,-0.005,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.391,0.115,0.046,0.078
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,,,-0.229,-0.034,
EmployeeBenefitsAndShareBasedCompensation,,362000.000,632000.000,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,65000.000
ExciseAndSalesTaxes,,,402000.000,311000.000,230000.000
GainLossOnSaleOfPropertyPlantEquipment,,-4000.000,340000.000,5000.000,
GainsLossesOnSalesOfAssets,9000.000,,,,
GeneralAndAdministrativeExpense,9544000.000,7217000.000,7486000.000,9613000.000,7839000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-7155000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7482000.000,-2787000.000,-2159000.000,-8452000.000,
IncomeTaxExpenseBenefit,1000.000,2000.000,5000.000,15000.000,11000.000
IncreaseDecreaseInAccountsPayable,359000.000,-386000.000,174000.000,431000.000,-286000.000
IncreaseDecreaseInAccountsReceivable,889000.000,357000.000,243000.000,1075000.000,-1493000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,-175000.000,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,339000.000,-343000.000,342000.000,885000.000,-2079000.000
IncreaseDecreaseInDeferredRentReceivables,-111000.000,,,,
IncreaseDecreaseInDeferredRevenue,-279000.000,-319000.000,-314000.000,-107000.000,85000.000
IncreaseDecreaseInInventories,12000.000,48000.000,326000.000,211000.000,-136000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-142000.000,-138000.000,-3000.000,-395000.000,-99000.000
InterestExpense,-288000.000,395000.000,488000.000,1560000.000,1857000.000
InterestPaidNet,66000.000,267000.000,315000.000,921000.000,1036000.000
InventoryWriteDown,,31000.000,,93000.000,256000.000
InvestmentIncomeInterest,56000.000,16000.000,4000.000,3000.000,3000.000
LeaseAndRentalExpense,,2000000.000,1900000.000,1800000.000,1700000.000
LicensesRevenue,305000.000,305000.000,305000.000,225000.000,7000.000
LoanProcessingFee,,25000.000,25000.000,,
NetCashProvidedByUsedInFinancingActivities,4848000.000,39000.000,5011000.000,5261000.000,-281000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4848000.000,39000.000,5011000.000,5261000.000,-281000.000
NetCashProvidedByUsedInInvestingActivities,-8048000.000,5771000.000,1079000.000,-207000.000,-22000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8048000.000,5771000.000,1079000.000,-207000.000,-22000.000
NetCashProvidedByUsedInOperatingActivities,-6710000.000,-3443000.000,-2094000.000,-6955000.000,-5527000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6710000.000,-3443000.000,-2094000.000,-6955000.000,-5527000.000
NetIncomeLoss,-7483000.000,-2789000.000,-2164000.000,-8467000.000,-7166000.000
OperatingIncomeLoss,-7845000.000,-2398000.000,-2015000.000,-6982000.000,-5250000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,5000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-5000.000,5000.000,,,
OtherNonoperatingIncomeExpense,19000.000,-10000.000,340000.000,87000.000,-51000.000
PaidInKindInterest,-372000.000,29000.000,31000.000,35000.000,38000.000
PaymentsForRestructuring,,,,562000.000,621000.000
PaymentsOfDebtIssuanceCosts,132000.000,50000.000,50000.000,224000.000,
PaymentsToAcquireAvailableForSaleSecurities,26505000.000,1245000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,1083000.000,605000.000,302000.000,211000.000,22000.000
ProceedsFromIssuanceOfCommonStock,,,,,853000.000
ProceedsFromIssuanceOfLongTermDebt,,,,15000000.000,
ProceedsFromIssuanceOfMediumTermNotes,,,5000000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,19527000.000,7219000.000,747000.000,,
ProceedsFromRepaymentsOfDebt,4980000.000,,,,
ProceedsFromSaleOfProductiveAssets,13000.000,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,2000.000,634000.000,4000.000,
ProceedsFromStockOptionsExercised,,89000.000,61000.000,485000.000,
ProvisionForDoubtfulAccounts,4000.000,,,1.000,904000.000
RepaymentsOfLongTermDebt,,,,10000000.000,1134000.000
ResearchAndDevelopmentExpense,5138000.000,4196000.000,4709000.000,6347000.000,4339000.000
RestructuringCharges,,,,1298000.000,115000.000
RestructuringReserveAccrualAdjustment,,,,,100000.000
RevenueFromRelatedParties,482000.000,,,,
Revenues,16384000.000,20776000.000,24884000.000,26423000.000,18114000.000
SalesRevenueGoodsNet,,,,21204000.000,17987000.000
SalesRevenueNet,11738000.000,18066000.000,24561000.000,26423000.000,18114000.000
SalesRevenueServicesNet,,,,4994000.000,120000.000
SellingAndMarketingExpense,4143000.000,5465000.000,7482000.000,10083000.000,4920000.000
ShareBasedCompensation,689000.000,362000.000,632000.000,838000.000,756000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.610,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.960,0.847,0.984,0.741
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.005,0.009,0.015,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,446000.000,153000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,-646134.000,157484.000,2265664.000,336785.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.720,4.530,0.890,7.770
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,2669190.000,1563910.000,5789500.000,285767.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.210,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,,,,,23000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.260,0.260,0.280,3.890
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.320,1.000,0.510,5.590
StockIssued1,,,,470000.000,
StockIssuedDuringPeriodSharesPurchaseOfAssets,,168919.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,-2247419.000,664568.000,2432239.000,117453.000
StockIssuedDuringPeriodValueNewIssues,,,,,788000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,89000.000,61000.000,484000.000,65000.000
StraightLineRent,,-97000.000,-24000.000,51000.000,128000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,0.000,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,34000.000,39000.000,42000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,9000.000,1000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,2800000.000,200000.000,2800000.000,3100000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,55198104.000,3911300.000
