,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,69750000.000,72377000.000,66356000.000,52739000.000,56142000.000,57433000.000,61819000.000,55857000.000,57096000.000,61321000.000,62681000.000,38454000.000,71711000.000,70732000.000
AccountsReceivableNetCurrent,81819000.000,86273000.000,92254000.000,96182000.000,91421000.000,100908000.000,106714000.000,99703000.000,104430000.000,109765000.000,103690000.000,107258000.000,98811000.000,106335000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2422155000.000,2481951000.000,2541885000.000,2598922000.000,2641851000.000,2662794000.000,2721086000.000,2755622000.000,2812332000.000,2874081000.000,2921701000.000,2980379000.000,3049210000.000,3115543000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1265000.000,-772000.000,-818000.000,19000.000,11000.000,-41000.000,64000.000,65000.000,73000.000,45000.000,130000.000,128000.000,118000.000,158000.000
AdditionalPaidInCapital,1823334000.000,1830106000.000,1817624000.000,1823856000.000,1821987000.000,1829003000.000,1836144000.000,1843126000.000,1853638000.000,1783334000.000,1695102000.000,1701356000.000,1692107000.000,1701063000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7869000.000,7902000.000,7660000.000,8192000.000,8649000.000,7521000.000,7693000.000,7067000.000,6949000.000,6705000.000,6899000.000,6748000.000,6290000.000,7087000.000
AssetRetirementObligation,,,,25138000.000,,,,29552000.000,,,,23791000.000,,
Assets,2677290000.000,2724016000.000,2692703000.000,2708226000.000,2701750000.000,2758551000.000,2693684000.000,3223737000.000,3182986000.000,2915186000.000,2901305000.000,2922460000.000,2812544000.000,2827424000.000
AssetsCurrent,623482000.000,657399000.000,624617000.000,663449000.000,661430000.000,717544000.000,650594000.000,1169319000.000,1118399000.000,829162000.000,774570000.000,662824000.000,531804000.000,549833000.000
AvailableForSaleSecurities,,,,,,,,,,,158184000.000,194576000.000,176394000.000,173564000.000
AvailableForSaleSecuritiesFairValueDisclosure,,130030000.000,129352000.000,131525000.000,134536000.000,144021000.000,142597000.000,167564000.000,181575000.000,194155000.000,,,,
CapitalLeaseObligations,,,,,18178000.000,17837000.000,17917000.000,,22644000.000,23536000.000,27835000.000,119800000.000,145894000.000,145703000.000
CapitalLeaseObligationsCurrent,,,,-1733000.000,,,,1943000.000,,,,3878000.000,,
CapitalLeaseObligationsNoncurrent,,,,14518000.000,,,,18148000.000,,,,143168000.000,,
CapitalLeasedAssetsGross,,,,19300000.000,,,,24600000.000,,,,152600000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,23624000.000,,,,30318000.000,,,,259289000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2937000.000,,,,3398000.000,,,,10517000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,1978000.000,,,,2055000.000,,,,11751000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,2103000.000,,,,2445000.000,,,,9566000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,2403000.000,,,,2570000.000,,,,10003000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2625000.000,,,,2885000.000,,,,10110000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,11578000.000,,,,16965000.000,,,,207342000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,7373000.000,,,,10227000.000,,,,112243000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,16251000.000,,,,20091000.000,,,,147046000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,6100000.000,,,,7800000.000,,,,8900000.000,,
CashAndCashEquivalentsAtCarryingValue,362215000.000,379231000.000,339741000.000,353394000.000,352131000.000,387678000.000,316800000.000,806728000.000,731710000.000,420265000.000,411337000.000,284419000.000,178839000.000,190163000.000
CashAndCashEquivalentsFairValueDisclosure,,360903000.000,310148000.000,306845000.000,280748000.000,322724000.000,251402000.000,731823000.000,655527000.000,375105000.000,406033000.000,30180000.000,48266000.000,51397000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,1153000.000,-458000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
