,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,5630000.000,7918000.000,4680000.000,6084000.000,2407000.000,8140000.000,8326000.000,5627000.000
AccountsReceivableNetCurrent,42867000.000,43179000.000,43851000.000,40189000.000,43816000.000,46012000.000,42652000.000,42827000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,91823000.000,
AdditionalPaidInCapital,,,,,217756000.000,220515000.000,254289000.000,255612000.000
AdditionalPaidInCapitalCommonStock,214473000.000,217474000.000,218663000.000,219185000.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1699000.000,2382000.000,2519000.000,2620000.000,2674000.000,2801000.000,3091000.000,3090000.000
AssetRetirementObligation,,,,,,,2200000.000,
Assets,635960000.000,638632000.000,622048000.000,624547000.000,615519000.000,616927000.000,598102000.000,600180000.000
AssetsCurrent,101580000.000,104848000.000,92652000.000,100642000.000,101321000.000,120264000.000,89655000.000,93200000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,22900000.000,22900000.000,22900000.000,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,17900000.000,17900000.000,17900000.000,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,21300000.000,21300000.000,21300000.000,
BusinessAcquisitionPurchasePriceAllocationOtherLiabilities,,,,,,19100000.000,19100000.000,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,2800000.000,2800000.000,2800000.000,
CapitalLeaseObligations,,,,,,,535000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,623000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,302000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,6000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,315000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,-88000.000,
CashAndCashEquivalentsAtCarryingValue,43715000.000,50216000.000,34930000.000,45619000.000,41987000.000,60654000.000,32340000.000,35622000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000.000,1000000.000,1000.000,1000.000,1000000.000,1000000.000,1000.000,1000000.000
CommonStockSharesIssued,250000.000,250000.000,250.000,250.000,250000.000,250000.000,350.000,350000.000
CommonStockSharesOutstanding,250000.000,250000.000,250.000,250.000,250000.000,250000.000,350.000,350000.000
CommonStockValue,,,,,0.000,0.000,0.000,0.000
DebtInstrumentFaceAmount,,,,,324800000.000,324800000.000,32500000.000,
DeferredIncomeTaxLiabilities,,,,,,,58037000.000,
DeferredRevenueCurrent,24376000.000,25045000.000,25410000.000,25495000.000,26812000.000,18265000.000,17635000.000,17725000.000
DeferredTaxAssetsGross,,,,,,,160910000.000,
DeferredTaxAssetsNet,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,137742000.000,
DeferredTaxAssetsOther,,,,,,,10618000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,3689000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,-102873000.000,
DeferredTaxLiabilitiesOther,,,,,,,19685000.000,
DueFromRelatedPartiesCurrent,,,913000.000,601000.000,0.000,0.000,4714000.000,0.000
DueToRelatedPartiesCurrent,,,,,6607000.000,,,
EmployeeRelatedLiabilitiesCurrent,8643000.000,9863000.000,8154000.000,5523000.000,4389000.000,9121000.000,8289000.000,7081000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,41492000.000,48270000.000,54870000.000,61381000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,25900000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,6600000.000,,19400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,18900000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,24300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,24600000.000,
FiniteLivedIntangibleAssetsGross,,,,,149050000.000,149050000.000,149050000.000,149050000.000
Goodwill,191448000.000,195229000.000,194761000.000,194690000.000,194690000.000,194690000.000,194690000.000,194690000.000
GoodwillGross,,,,,194690000.000,194690000.000,194690000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,0.000,0.000,0.000,
IntangibleAssetsNetExcludingGoodwill,134672000.000,127893000.000,121115000.000,114337000.000,107558000.000,100780000.000,94180000.000,87669000.000
InterestPayableCurrent,8635000.000,17160000.000,8626000.000,17158000.000,8640000.000,17174000.000,7737000.000,15428000.000
Liabilities,443694000.000,444659000.000,430753000.000,434172000.000,437923000.000,444223000.000,395487000.000,405211000.000
LiabilitiesAndStockholdersEquity,635960000.000,638632000.000,622048000.000,624547000.000,615519000.000,616927000.000,598102000.000,600180000.000
LiabilitiesCurrent,86439000.000,89201000.000,76344000.000,81121000.000,79683000.000,92863000.000,79751000.000,91408000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,1700000.000,1700000.000,1700000.000,1700000.000
LongTermDebt,,,,,345291000.000,344057000.000,308529000.000,307367000.000
LongTermDebtAndCapitalLeaseObligations,,,,,344989000.000,343760000.000,308270000.000,307134000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,302000.000,297000.000,259000.000,233000.000
LongTermDebtCurrent,599000.000,607000.000,419000.000,336000.000,,,,
LongTermDebtFairValue,,,,,341000000.000,351600000.000,306900000.000,306900000.000
LongTermDebtNoncurrent,349796000.000,348586000.000,347364000.000,346207000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,42165000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,12117000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,3812000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,4820000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,6699000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,8815000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,5902000.000,
OtherAccruedLiabilitiesCurrent,38556000.000,28608000.000,29055000.000,26525000.000,37133000.000,56465000.000,45242000.000,49726000.000
OtherAssetsCurrent,4566000.000,3559000.000,5034000.000,5731000.000,6850000.000,6025000.000,4921000.000,8878000.000
OtherAssetsNoncurrent,178000.000,84000.000,82000.000,81000.000,633000.000,705000.000,843000.000,1032000.000
OtherLiabilitiesNoncurrent,7459000.000,6872000.000,7045000.000,6844000.000,6644000.000,7600000.000,7466000.000,6669000.000
OtherSundryLiabilitiesCurrent,,,,,,12089000.000,9089000.000,8880000.000
PayablesToCustomers,,,,,,3157000.000,3379000.000,3518000.000
PrepaidExpenseCurrent,9364000.000,6113000.000,6143000.000,7439000.000,7654000.000,6560000.000,4015000.000,4860000.000
PropertyPlantAndEquipmentGross,,,,,,,310557000.000,
PropertyPlantAndEquipmentNet,208082000.000,210578000.000,213438000.000,214797000.000,211317000.000,200488000.000,218734000.000,223589000.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,6600000.000,-575000.000,,-11016000.000
RestrictedCashAndCashEquivalents,,,,,1014000.000,1013000.000,1013000.000,1013000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,1068000.000,1781000.000,1781000.000,1063000.000,,,,
RetainedEarningsAccumulatedDeficit,-22207000.000,-23501000.000,-27368000.000,-28810000.000,-40160000.000,-47811000.000,-51674000.000,-60643000.000
StockholdersEquity,,193973000.000,191295000.000,190375000.000,177596000.000,172704000.000,202615000.000,194969000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,192266000.000,193973000.000,191295000.000,190375000.000,177596000.000,172704000.000,202615000.000,194969000.000
TaxesPayableCurrent,,,,,,17433000.000,16953000.000,16927000.000
UnrecognizedTaxBenefits,,,,,,,17600000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,200000.000,200000.000,200000.000,200000.000
