,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentForAmortization,167.000,,,,242.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2446.000,,,,5086.000
CostOfRevenue,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000
GrossProfit,5000.000,0.000,0.000,6000.000,8500.000
IncreaseDecreaseInDeferredRevenue,-2500.000,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,2150.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,2150.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-2500.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-2500.000
NetCashProvidedByUsedInOperatingActivities,-2446.000,,,,5436.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2446.000,,,,5436.000
NetIncomeLoss,-113.000,-1471.000,-1414.000,2976.000,5194.000
OperatingExpenses,5113.000,1471.000,1414.000,3024.000,3306.000
OperatingIncomeLoss,-113.000,-1471.000,-1414.000,2976.000,5194.000
OtherNonrecurringIncomeExpense,5113.000,1471.000,1414.000,3024.000,3306.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,-2500.000
ProceedsFromContributionsFromAffiliates,,,,,2150.000
ProfitLoss,-113.000,,,,5194.000
Revenues,5000.000,0.000,0.000,6000.000,8500.000
SalesRevenueNet,5000.000,0.000,0.000,6000.000,8500.000
SalesRevenueServicesNet,5000.000,,,,8500.000
WeightedAverageNumberOfSharesOutstandingBasic,9000000.000,9041304.000,10864945.000,-18816907.000,11490000.000
