,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentForAmortization,,,,,,,3932000.000,,,,3669000.000,,,,3295000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1184000.000,,,,1362000.000,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,4224000.000,3606000.000,,3557000.000,3549000.000,3555000.000,3584000.000,3182000.000,3213000.000,3337000.000,3377000.000,2808000.000,2801000.000,2802000.000,2802000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1895000.000,1887000.000,,1581000.000,2556000.000,2541000.000,-4264000.000,2677000.000,3132000.000,3042000.000,-5971000.000,1645000.000,3340000.000,4664000.000,-5976000.000
AssetImpairmentCharges,,,,,,,,,,,673000.000,,,,0.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,3332000.000,1716000.000,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-21258000.000,,,,-36312000.000,,,,-4108000.000,,,,-3314000.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,100000.000,,,,0.000,,,
ComprehensiveIncomeNetOfTax,,7038000.000,7518000.000,8060000.000,13762000.000,4868000.000,6779000.000,11862000.000,23524000.000,-5481000.000,11522000.000,13094000.000,10709000.000,-37807000.000,-436000.000,-34787000.000,14583000.000,-19625000.000
CostOfRevenue,137149000.000,147344000.000,163644000.000,170981000.000,169808000.000,167018000.000,169510000.000,159745000.000,168120000.000,161258000.000,165066000.000,166632000.000,173274000.000,164731000.000,150663000.000,155102000.000,150269000.000,147103000.000
DebtIssuanceCosts,,,,,,,,1600000.000,1600000.000,,1600000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-663000.000,,,,105000.000,,,,-318000.000,,,,2000.000,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,900000.000,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,1937000.000,2138000.000,,1686000.000,1483000.000,1585000.000,49000.000,2690000.000,2423000.000,2224000.000,3259000.000
DefinedBenefitPlanPlanAmendments,,,,,,,,,17727000.000,,142000.000,0.000,0.000,-142000.000,,11829000.000,0.000,
Depreciation,,,7284000.000,,,,7894000.000,,,,7475000.000,,,,7696000.000,,,
DepreciationDepletionAndAmortization,,,,11425000.000,11180000.000,,11826000.000,11643000.000,12459000.000,13592000.000,11144000.000,11520000.000,11960000.000,11858000.000,10991000.000,11013000.000,10728000.000,10491000.000
DerivativeInstrumentsGainRecognizedInIncome,,,,-74000.000,-57000.000,,-43000.000,,,,,,,,,,,
EarningsPerShareBasic,0.280,0.220,0.120,0.270,0.240,0.180,0.190,0.190,0.160,-0.440,0.210,0.250,0.320,-0.040,0.180,-1.020,0.250,-0.430
EarningsPerShareBasicUndistributed,,,,,,,0.000,0.000,-0.010,0.010,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,0.280,0.220,0.120,0.260,0.230,0.180,0.190,0.190,0.150,-0.430,0.210,0.250,0.320,-0.050,0.180,-1.020,0.250,-0.430
EarningsPerShareDilutedUndistributed,,,,,,,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,277000.000,,,,-971000.000,,,,295000.000,,,,-4497000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,0.326,0.090,-0.400,0.137
EnvironmentalRemediationExpense,,,,,,,,,,,,,,,,,600000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,546000.000,,,,61000.000,,,,31000.000,,,,0.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,546000.000,,,,61000.000,,,,31000.000,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-134000.000,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,492000.000,492000.000,549000.000,-1312000.000,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,,1325000.000,
GoodwillTranslationAdjustments,,,,,,,-210000.000,,,,-4000.000,-31000.000,-292000.000,-108000.000,-352000.000,,,
GrossProfit,64188000.000,65560000.000,62665000.000,68078000.000,62928000.000,62544000.000,63105000.000,60662000.000,62508000.000,55687000.000,66893000.000,68791000.000,71950000.000,67482000.000,55327000.000,57613000.000,58902000.000,53590000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,1419000.000,,,61974000.000,1325000.000,
IncomeLossFromContinuingOperations,13752000.000,10805000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,19908000.000,15740000.000,9166000.000,19674000.000,18299000.000,14651000.000,15652000.000,13728000.000,9516000.000,-21332000.000,16302000.000,18131000.000,22423000.000,-5102000.000,13425000.000,-54454000.000,8762000.000,-26586000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.280,0.220,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.280,0.220,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,6156000.000,4935000.000,3285000.000,6573000.000,6677000.000,5667000.000,6312000.000,4398000.000,1820000.000,194000.000,5716000.000,5841000.000,6295000.000,-2662000.000,4383000.000,-4912000.000,-3504000.000,-4947000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,1600000.000,,,,,,,,,,,,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,,,,,,,,,200000.000,,,
IncomeTaxReconciliationTaxCreditsForeign,,,,,,,,,,,,,,,,,6600000.000,
IncomeTaxesPaidNet,,,,,,,8713000.000,,,,5366000.000,,,,3715000.000,,,
IncreaseDecreaseInAccountsPayable,,,7919000.000,,,,4106000.000,,,,10533000.000,,,,4704000.000,,,
IncreaseDecreaseInAccountsReceivable,,,11471000.000,,,,27940000.000,,,,31270000.000,,,,17507000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,-5029000.000,,,,-5336000.000,,,,-11371000.000,,,
IncreaseDecreaseInAccruedSalaries,,,-8676000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,6787000.000,,,,-154000.000,,,,-2133000.000,,,,10294000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,626000.000,,,,-782000.000,,,,-1254000.000,,,,-894000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,820000.000,,,,-348000.000,,,,-1362000.000,,,,541000.000,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,202000.000,175000.000,,253000.000,354000.000,343000.000,-775000.000,383000.000,247000.000,216000.000,-661000.000,297000.000,304000.000,278000.000,-633000.000
