,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndNotesReceivableNet,403101000.000,405833000.000,394324000.000,388913000.000,406244000.000,375974000.000,399964000.000,408328000.000,426200000.000,454527000.000,442947000.000,463558000.000,465296000.000,507570000.000,442624000.000,419038000.000,436599000.000,446160000.000,444136000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1074042000.000,1067836000.000,1053778000.000,1082806000.000,1112462000.000,1068924000.000,1086192000.000,1079567000.000,1093963000.000,1091433000.000,960461000.000,838903000.000,837805000.000,823903000.000,798266000.000,847011000.000,832313000.000,946241000.000,968089000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,11000000.000,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,-140719000.000,-136590000.000,-115405000.000,-111937000.000,-100251000.000,-96221000.000,-93810000.000,-84677000.000,-81692000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-94429000.000,-94704000.000,-106159000.000,-114723000.000,-120460000.000,-114339000.000,-117129000.000,-111329000.000,-103203000.000,-102808000.000,-86043000.000,-83521000.000,-70562000.000,-68446000.000,-61308000.000,-58846000.000,-57372000.000,-52133000.000,-49959000.000
AdditionalPaidInCapital,689004000.000,695580000.000,743973000.000,740484000.000,740988000.000,742283000.000,740426000.000,856200000.000,932045000.000,1060382000.000,1124163000.000,1089986000.000,1065050000.000,1057833000.000,1095814000.000,1165828000.000,1469273000.000,2269181000.000,2460133000.000
AdvancesToAffiliate,,,94942000.000,99492000.000,94947000.000,,,,74703000.000,,,,,,,15450000.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,25875000.000,,,,25858000.000,,,,,,,10771000.000,,,
Assets,11769209000.000,11454750000.000,10666179000.000,10463383000.000,10504283000.000,10531236000.000,10732853000.000,10672751000.000,10612432000.000,10583186000.000,10728101000.000,9329905000.000,8946808000.000,8551521000.000,8208930000.000,8814940000.000,8795391000.000,10328303000.000,9960241000.000
BorrowingsUnderGuaranteedInvestmentAgreements,,,,,1400000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,193372000.000,204641000.000,412348000.000,229656000.000,217486000.000,287678000.000,240866000.000,238581000.000,333220000.000,260961000.000,306943000.000,217181000.000,244168000.000,456924000.000,181656000.000,326518000.000,190905000.000,334850000.000,331449000.000
CollateralAlreadyPostedAggregateFairValue,,,71500000.000,74678000.000,82180000.000,81779000.000,88479000.000,88577000.000,89101000.000,87849000.000,115730000.000,105736000.000,73516000.000,57913000.000,,,,,
CommitmentsAndContingencies,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.333,,,,,,,,,,,,,,,,,,
CommonStockValue,55157000.000,55250000.000,56419000.000,56422000.000,56423000.000,56533000.000,56572000.000,59531000.000,61321000.000,64847000.000,66223000.000,66223000.000,66229000.000,66670000.000,66672000.000,66689000.000,71274000.000,83941000.000,86393000.000
CommonUnitOutstanding,,,,,,,,,,,,,,2973190.000,2973190.000,2973190.000,,,1940788.000
ConvertibleDebt,,,,,,,,,,,,,700000000.000,,,,,,
ConvertibleSubordinatedDebt,,,,,,,,,,,,,,700000000.000,700000000.000,700000000.000,411194000.000,411194000.000,272249000.000
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,,,,,45000000.000,,,
DebtInstrumentFairValue,,,16000000.000,16000000.000,15775000.000,7110457000.000,7383305000.000,7376608000.000,7195218000.000,7027054000.000,6908637000.000,5540938000.000,5500440000.000,5366050000.000,5061598000.000,5346196000.000,5099700000.000,5109899000.000,5077778000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,0.048,,,
DeferredCostsLeasingNet,,,,,227568000.000,,,,211856000.000,,,,,,,101773000.000,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,71331000.000,,,
DeferredIncomeTaxLiabilities,489974000.000,494953000.000,494413000.000,485663000.000,433040000.000,448520000.000,458825000.000,458949000.000,474406000.000,464816000.000,475002000.000,560801000.000,466751000.000,451089000.000,451752000.000,1668655000.000,,,
DeferredTaxAssetsGross,,,,,1425131000.000,,,,1410914000.000,,,,,,,1239916000.000,,,
DeferredTaxAssetsNet,,,,,1369801000.000,,,,1357632000.000,,,,,,,1186181000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,27452000.000,,,,27452000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,17265000.000,,,,,,,,,,,18475000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,55330000.000,,,,53282000.000,,,,,,,53735000.000,,,
DeferredTaxLiabilities,,,,,1802841000.000,,,,1832038000.000,,,,,,,482474000.000,486101000.000,668172000.000,483084000.000
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,,,,,,,,,,,,,,,296721000.000,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,,,163162000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,-19632000.000,,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,,,,,,,,,-37281000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,209419000.000,,,
DerivativeLiabilityFairValueOfCollateral,,,,,,,,,,,,,,,52185000.000,52981000.000,52818000.000,50562000.000,50569000.000
DerivativeLiabilityNotionalAmount,,,,,,,,,,,,,,,1137767000.000,1125364000.000,925341000.000,1030318000.000,1095638000.000
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,,,,145993000.000,139816000.000,122428000.000,120734000.000,110952000.000,106150000.000,102657000.000,89771000.000,87979000.000
DevelopmentInProcess,2706235000.000,2687012000.000,2170855000.000,2237756000.000,2328979000.000,2423580000.000,2361600000.000,1342714000.000,1326703000.000,1331899000.000,1397607000.000,1273301000.000,590566000.000,604468000.000,634969000.000,477957000.000,536966000.000,659127000.000,802621000.000
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,177495000.000,113681000.000,79913000.000,,,,114215000.000,,,,,,,238606000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,7917166000.000,8040083000.000,8007518000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital,,,987583000.000,997264000.000,945129000.000,,,,637341000.000,,,,,,,1234612000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,7917166000.000,8040083000.000,8007518000.000,,,,,,,,,,,,,,
EquityMethodInvestments,,,130235000.000,165130000.000,154511000.000,,,,-25017000.000,,,,,,,154917000.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,,,,,-269815000.000,-258579000.000,-243741000.000,-235214000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,5695000.000,,,,,,,7526000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,3558000.000,,,,,,,3165000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,3720000.000,,,,,,,6811000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,4310000.000,,,,,,,6510000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,4500000.000,,,,,,,6786000.000,,,
GuaranteeObligationsMaximumExposure,,,,,88493000.000,,,,284180000.000,,,,,,,,,,
GuaranteesFairValueDisclosure,,,,,,,,,,,,,,,,2850000.000,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,154000.000,,,,164000.000,,,,,,,240000.000,,,
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,33168000.000,32900000.000,33345000.000,,,,,,,,,,,,,,
InventoryLandHeldForSale,,,,,,,,,,,,,120852000.000,116262000.000,113892000.000,97469000.000,96675000.000,93918000.000,73566000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,141017000.000,478215000.000,685627000.000,663474000.000,609079000.000,619510000.000,572230000.000,568581000.000,456628000.000,428701000.000,425243000.000,450514000.000,469865000.000,619671000.000,605008000.000,620466000.000,669605000.000,667485000.000,665623000.000
LandAvailableForSale,,,,,57145000.000,58114000.000,23417000.000,4061000.000,2706000.000,3651000.000,1990000.000,1990000.000,,,,,,,
LettersOfCreditOutstandingAmount,,,,74221000.000,69389000.000,66258000.000,70646000.000,70207000.000,67456000.000,66756000.000,56920000.000,60090000.000,51445000.000,48930000.000,86858000.000,85768000.000,76008000.000,75322000.000,70276000.000
Liabilities,9682069000.000,9329970000.000,8537664000.000,8385459000.000,8523262000.000,8524686000.000,8784919000.000,8748249000.000,8634725000.000,8471958000.000,8539059000.000,7091592000.000,6834049000.000,6583713000.000,6244582000.000,6479179000.000,6203253000.000,6600644000.000,6373753000.000
LiabilitiesAndStockholdersEquity,11769209000.000,11454750000.000,10666179000.000,10463383000.000,10504283000.000,10531236000.000,10732853000.000,10672751000.000,10612432000.000,10583186000.000,10728101000.000,9329905000.000,8946808000.000,8551521000.000,8208930000.000,8814940000.000,8795391000.000,10328303000.000,9960241000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,15092000.000,,,,,,81494000.000,,,,,,
LineOfCredit,137152000.000,81427000.000,0.000,0.000,0.000,,0.000,166000000.000,0.000,45000000.000,0.000,74900000.000,0.000,308000000.000,0.000,0.000,59950000.000,0.000,0.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,465000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,260691000.000,375779000.000,380611000.000,383742000.000,379354000.000,213793000.000,382544000.000,353244000.000,310936000.000,365010000.000,448555000.000,143070000.000,413142000.000,414232000.000,364042000.000,424678000.000,429724000.000
LoansAndLeasesReceivableCollateralForSecuredBorrowings,,,6154000.000,5236000.000,5235000.000,,,,9975000.000,,,,,,,,,,
LongTermDebt,,,6706518000.000,6531819000.000,6698052000.000,,,,,,,,,,,,,,
LongTermDebtFairValue,,,,6734448000.000,7061498000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,2450292000.000,2577797000.000,2453914000.000,2632833000.000,2819308000.000,2998186000.000,1943544000.000,1941760000.000,2118649000.000,2154004000.000,1928350000.000,1924150000.000,1935127000.000,1836194000.000,1870934000.000,2105137000.000,2158794000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,472082000.000,372285000.000,1334090000.000,1207169000.000,1048808000.000,180643000.000,806638000.000,759801000.000,579133000.000,40912000.000,721320000.000,148613000.000,150918000.000,508376000.000,429436000.000,113013000.000,75578000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,357454000.000,343929000.000,420946000.000,420636000.000,424954000.000,426274000.000,1199694000.000,1203220000.000,1192940000.000,1037171000.000,331217000.000,264626000.000,274608000.000,300338000.000,300401000.000,364715000.000,363087000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,410458000.000,313605000.000,346610000.000,346398000.000,373480000.000,383720000.000,366394000.000,366470000.000,365948000.000,69208000.000,1022492000.000,1124122000.000,1123937000.000,271688000.000,275939000.000,327618000.000,360710000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,875536000.000,782575000.000,316194000.000,319939000.000,325514000.000,984801000.000,430113000.000,478938000.000,487247000.000,490876000.000,113012000.000,97187000.000,97015000.000,1178626000.000,1181842000.000,1249002000.000,1259953000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,1055865000.000,1103181000.000,787769000.000,762901000.000,797294000.000,753396000.000,994277000.000,983656000.000,1018782000.000,847092000.000,435221000.000,477405000.000,434791000.000,142979000.000,143888000.000,276855000.000,283047000.000
MinorityInterest,330912000.000,319827000.000,281293000.000,282818000.000,284806000.000,283787000.000,276072000.000,271132000.000,261679000.000,309249000.000,328930000.000,313521000.000,284526000.000,244820000.000,201279000.000,434776000.000,447937000.000,470920000.000,440816000.000
NonRecourseDebt,,,,,,,,5717995000.000,5738960000.000,5732268000.000,5762699000.000,4639263000.000,4248991000.000,4036103000.000,4016396000.000,4238201000.000,4202440000.000,4436340000.000,4501169000.000
NotesAndLoansReceivableGrossCurrent,,,,,,,,,,,,,,,,4548000.000,,,
NotesReceivableGross,,,,,,,,,,,,,,,,34922000.000,,,
NotionalAmountOfFairValueHedgeInstruments,,,260982000.000,260982000.000,270757000.000,271660000.000,266660000.000,266660000.000,266395000.000,257365000.000,,,,,,,,,
NotionalAmountOfInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,62800000.000,,,,,,,,,,,,,,
NotionalAmountOfInterestRateDerivatives,,,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,107026000.000,,,,90354000.000,,,,,,,181956000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,6333000.000,,,,9779000.000,,,,,,,11632000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,4720000.000,,,,3418000.000,,,,,,,5566000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,4648000.000,,,,7481000.000,,,,,,,5637000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,4700000.000,,,,7862000.000,,,,,,,5963000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,5605000.000,,,,8522000.000,,,,,,,10899000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,81020000.000,,,,53292000.000,,,,,,,142259000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,4458198000.000,,,,4364904000.000,,,,,,,3065749000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,489753000.000,,,,504724000.000,,,,,,,393356000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,417523000.000,,,,385618000.000,,,,,,,270114000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,443499000.000,,,,422265000.000,,,,,,,319628000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,470152000.000,,,,453260000.000,,,,,,,346959000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,493171000.000,,,,483339000.000,,,,,,,368671000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,2144100000.000,,,,2115698000.000,,,,,,,1367021000.000,,,
OperatingLossCarryforwards,,,,,170233000.000,,,,212271000.000,,,,,,,307200000.000,,,
OtherAssets,759399000.000,703128000.000,637350000.000,610310000.000,608541000.000,600570000.000,614787000.000,610532000.000,614592000.000,603544000.000,622682000.000,495914000.000,405988000.000,407702000.000,396227000.000,409366000.000,397327000.000,502612000.000,485970000.000
OtherIntangibleAssetsNet,,,,,107192000.000,,,,85692000.000,,,,,,,123778000.000,,,
OtherTaxCarryforwardGrossAmount,,,,,30401000.000,,,,27326000.000,,,,,,,,,,
PreferredStockNoParValue,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,0.000,,,,,,,,,,,,,,,,,,
PreferredStockSharesAuthorized,13600000.000,,,,,,,,,,,,,,13600000.000,13600000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
RealEstateAccumulatedDepreciation,,,,,1526503000.000,,,,1654632000.000,,,,,,,1555965000.000,,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,,,1526503000.000,,,,1654632000.000,,,,,,,,,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,5659523000.000,,,,5740660000.000,,,,,,,4238201000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,,7868167000.000,,,,8088361000.000,,,,,,,7276636000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,,1778703000.000,,,,1937649000.000,,,,,,,1052351000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,9646870000.000,,,,10026010000.000,,,,,,,,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,6640776000.000,,,,6841409000.000,,,,,,,6342221000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,1588159000.000,,,,1749433000.000,,,,,,,907024000.000,,,
RealEstateFederalIncomeTaxBasis,,,,,8666129000.000,,,,9071419000.000,,,,,,,7293315000.000,,,
RealEstateGrossAtCarryingValue,,,,,9646870000.000,,,,10026010000.000,,,,,,,8328987000.000,,,
RealEstateInvestmentPropertyAccumulatedDepreciation,1614399000.000,1470762000.000,1501353000.000,1519794000.000,1526503000.000,1561063000.000,1602423000.000,1630210000.000,1654632000.000,1702143000.000,1748059000.000,1461893000.000,1478426000.000,1524740000.000,1567874000.000,1555965000.000,1606124000.000,1658183000.000,1677620000.000
RealEstateInvestmentPropertyAtCost,11166539000.000,10509120000.000,9535510000.000,9633383000.000,9589725000.000,9765337000.000,9988533000.000,10065262000.000,10023304000.000,10121426000.000,10179387000.000,8770510000.000,7905278000.000,7845052000.000,7909898000.000,8328987000.000,8456522000.000,9790489000.000,9469121000.000
RealEstateInvestmentPropertyNet,9552140000.000,9038358000.000,8034157000.000,8113589000.000,8063222000.000,8204274000.000,8386110000.000,8435052000.000,8368672000.000,8419283000.000,8431328000.000,7308617000.000,6426852000.000,6320312000.000,6342024000.000,6773022000.000,6850398000.000,8132306000.000,7791501000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,,,,,,,,,,,186834000.000,183038000.000,178050000.000,173281000.000,168226000.000
RedeemableNoncontrollingInterestEquityFairValue,,,,,,,,,,,,,153407000.000,,,,,,
RentalProperties,8215425000.000,7564517000.000,7101431000.000,7126942000.000,7183448000.000,7261572000.000,7549758000.000,8649982000.000,8631542000.000,8721388000.000,8719353000.000,7432729000.000,7193860000.000,7124322000.000,7161037000.000,7753561000.000,7822881000.000,9037444000.000,8592934000.000
RestrictedCashAndCashEquivalents,720180000.000,624575000.000,502373000.000,457441000.000,542566000.000,385116000.000,476645000.000,407616000.000,410414000.000,412519000.000,496968000.000,392131000.000,337143000.000,239342000.000,241391000.000,266530000.000,250557000.000,244890000.000,241562000.000
RestructuringReserve,,,,,6161000.000,,,,6071000.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,659926000.000,703643000.000,707927000.000,666052000.000,571989000.000,590891000.000,543324000.000,524515000.000,576285000.000,556732000.000,540451000.000,693780000.000,586313000.000,493321000.000,494007000.000,563198000.000,508989000.000,812745000.000,510526000.000
SecuredDebt,,,16000000.000,16000000.000,15775000.000,,,,10610000.000,,,,,,,,,,
SeniorNotes,,,1055831000.000,1009447000.000,1009529000.000,1009610000.000,1128666000.000,1003818000.000,1003969000.000,812335000.000,1052511000.000,701112000.000,,,,,,,
