,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,55300.000,,,,
AccountsNotesAndLoansReceivableNetCurrent,,,36950.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,390945.000,478832.000,501601.000,514022.000,528583.000,530044.000,496431.000
AccountsPayableCurrent,257875.000,265884.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,2643.000,2643.000,38390.000,38390.000,48531.000,49144.000
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,4000.000,,,
AdditionalPaidInCapital,8645719.000,8689967.000,11314950.000,14573899.000,15113899.000,15578003.000,15578003.000,15578003.000,43140999.000
AllCertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesNotAccountedForUsingIncomeRecognitionModelAtCarryingValue,,,,,,4380.000,,,
Assets,,9097.000,97163.000,52880.000,56284.000,16331.000,14974.000,18984.000,34949.000
AssetsCurrent,,9097.000,97163.000,,,,,,
AssetsHeldForSaleAtCarryingValue,,,,47300.000,,,,,
AssetsHeldForSaleCurrent,,,,,55800.000,7580.000,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,14690.000,18700.000,34665.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,55800.000,16047.000,288.000,18143.000,319.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.938,,,,,
BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,862500.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,270.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,-41374.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,1262892.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,-424392.000,,,
Cash,,,,5580.000,484.000,7864.000,284.000,284.000,284.000
CashAndCashEquivalentsAtCarryingValue,,9097.000,2444.000,8880.000,207.000,0.000,573.000,18427.000,603.000
CashEquivalentsAtCarryingValue,,,,,,,0.000,0.000,0.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,0.100,0.100,0.100
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,7000000.000,,,,,
ClassOfWarrantOrRightOutstanding,,,,9000000.000,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000
CommonStockSharesIssued,440758343.000,441239037.000,458739037.000,448039037.000,448039037.000,448039037.000,448039037.000,448039037.000,450129037.000
CommonStockSharesOutstanding,440758343.000,441239037.000,458739037.000,440758343.000,448039037.000,448039037.000,448039037.000,448039037.000,450129037.000
CommonStockValue,,,,,,449.000,,,
CommonStockValueOutstanding,441.000,442.000,459.000,449.000,449.000,,449.000,449.000,452.000
DebtInstrumentInterestRateStatedPercentage,,,,0.100,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,9146578.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,9146578.000,,-9269244.000,,,
DeferredTaxLiabilitiesInterestsInFinancialAssetsContinuedToBeHeld,,,,,,,59552.000,65975.000,96445.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-6588920.000,-6545759.000,-3465049.000,-409144.000,168275.000,711670.000,724403.000,4938418.000,28282922.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,21567.000,12737.000,,,
DisposalGroupIncludingDiscontinuedOperationCash,,,,,,30000.000,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,-277.000,7580.000,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,27355.000,27355.000,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,50000.000,50000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,777.000,,,,
DueFromOtherRelatedPartiesNoncurrent,,,,,,8467.000,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,23500.000,,,,,,
DueToRelatedPartiesCurrent,,,95215.000,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,93.800,,,,
ExcessCapital,,,,,,626173.000,,,
FairValueAssumptionsExercisePrice,,,,,,0.100,,,
InterestPayableCurrent,,,,,,76182.000,,,
Liabilities,,,,,,642504.000,653880.000,671905.000,669375.000
LiabilitiesAndStockholdersEquity,,9097.000,97163.000,52880.000,56284.000,16331.000,14974.000,18984.000,34949.000
LiabilitiesCurrent,257875.000,265884.000,809660.000,562343.000,603166.000,642504.000,653880.000,671905.000,669375.000
LiabilitiesOfAssetsHeldForSale,,,,53513.000,71567.000,62737.000,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,98922.000,90092.000,,,
LimitedPartnersContributedCapital,,,,,,,0.000,0.000,0.000
LitigationReserve,,,,104564.000,,,,,
NotesPayableCurrent,,,300000.000,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,9269244.000,,,
OtherAdditionalCapital,,,,,,,-638906.000,,634426.000
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,,,652921.000,
PayablesToCustomers,,,,,,,,4200000.000,
PrepaidExpenseCurrent,,,4870.000,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,,52899.000,,,,,,
RetainedEarningsAccumulatedDeficit,-15492955.000,-15492955.000,-15492955.000,-15492955.000,-15492955.000,-15492955.000,-15492955.000,-15492955.000,-15492955.000
StockholdersEquity,-257875.000,-256787.000,-712497.000,-509463.000,-546882.000,-626173.000,-638906.000,-652921.000,-634426.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-626173.000,-638906.000,-652921.000,-634426.000
TemporaryEquitySharesIssued,,,,,,1000000.000,,,
TemporaryEquityValueExcludingAdditionalPaidInCapital,,,,,,458149.000,,,
WarrantsAndRightsOutstanding,,,,,,10000000.000,10000000.000,10000000.000,10000000.000
