,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForCurrencyTranslation,,,100000.000,,,,100000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,,,-2100000.000,,,,3100000.000
AccrualForEnvironmentalLossContingenciesPayments,,,4600000.000,,,,5300000.000
AdjustmentForLongTermIntercompanyTransactionsNetOfTax,10600000.000,-7800000.000,-4500000.000,-15500000.000,-4400000.000,-10400000.000,500000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,6400000.000
AmortizationOfFinancingCostsAndDiscounts,,,2000000.000,,,,2000000.000
AmortizationOfIntangibleAssets,22400000.000,22000000.000,22000000.000,23300000.000,22500000.000,17800000.000,16700000.000
AssetImpairmentCharges,,,,,133900000.000,,
BusinessCombinationIntegrationRelatedCosts,1000000.000,2400000.000,1900000.000,2400000.000,1200000.000,0.000,200000.000
BusinessDevelopment,,,,,,,9100000.000
CapitalLeaseObligationsIncurred,,,2300000.000,,,,9800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,34000000.000,,,,-35800000.000
ComprehensiveIncomeNetOfTax,12400000.000,-72200000.000,81300000.000,36200000.000,-83300000.000,-68100000.000,40800000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,2042900000.000,1755800000.000,1568700000.000,1817100000.000,1561600000.000,1399200000.000,1559400000.000
DebtIssuanceCosts,,16500000.000,,,0.000,,4200000.000
DeferredIncomeTaxExpenseBenefit,,,-6900000.000,,,,-3300000.000
Depreciation,37700000.000,34300000.000,33500000.000,38000000.000,42400000.000,38400000.000,35900000.000
DepreciationDepletionAndAmortization,,,55500000.000,,,,52600000.000
EarningsPerShareBasic,-0.120,0.090,0.100,0.290,-0.460,-0.430,0.160
EarningsPerShareDiluted,-0.120,0.090,0.100,0.290,-0.460,-0.430,0.160
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,28700000.000,,,,5500000.000
EffectiveIncomeTaxRateContinuingOperations,0.046,0.386,0.267,0.022,0.414,,0.066
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,,,,0.350
ForeignCurrencyTransactionGainLossBeforeTax,,-8000000.000,-2700000.000,300000.000,-300000.000,2100000.000,-2100000.000
ForeignCurrencyTransactionGainLossRealized,-2400000.000,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,-1600000.000,100000.000,1900000.000,-900000.000,-200000.000,-2600000.000,1000000.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,200000.000,,,0.000,0.000,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,-200000.000,700000.000,1500000.000,2000000.000,5900000.000,0.000
GainsLossesOnExtinguishmentOfDebt,-7300000.000,-4800000.000,,0.000,0.000,,-800000.000
GrossProfit,467200000.000,450500000.000,430300000.000,445400000.000,438100000.000,413300000.000,439400000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,133900000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-13000000.000,19700000.000,19100000.000,40700000.000,-107600000.000,-31800000.000,24200000.000
IncomeTaxExpenseBenefit,-600000.000,7600000.000,5100000.000,900000.000,-44600000.000,27400000.000,1600000.000
IncreaseDecreaseInAccountsPayableTrade,,,181000000.000,,,,79900000.000
IncreaseDecreaseInAccountsReceivable,,,84800000.000,,,,142400000.000
IncreaseDecreaseInInventories,,,95100000.000,,,,66400000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,9800000.000,,,,5100000.000
IncreaseDecreaseInPensionAndPostretirementObligations,,,-10000000.000,,,,-9000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-19900000.000,,,,18900000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,798172.000,200000.000,500000.000,0.000,-700000.000,1400000.000
InterestExpense,64600000.000,40800000.000,41500000.000,41400000.000,40600000.000,40300000.000,36700000.000
InterestIncomeExpenseNonoperatingNet,-63100000.000,-39600000.000,-40600000.000,-40400000.000,-39500000.000,-39400000.000,-35800000.000
InvestmentIncomeInterest,1500000.000,1200000.000,900000.000,1000000.000,1100000.000,900000.000,900000.000
LiabilitiesAssumed1,,,6600000.000,,,,6700000.000
LossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,7500000.000,,,0.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,17800000.000,,,,60700000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,17800000.000,,,,60700000.000
NetCashProvidedByUsedInInvestingActivities,,,-77200000.000,,,,-21700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-77200000.000,,,,-21700000.000
NetCashProvidedByUsedInOperatingActivities,,,64700000.000,,,,-80300000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,64700000.000,,,,-80300000.000
NetIncomeLoss,-12400000.000,12100000.000,14000000.000,39800000.000,-63000000.000,-59200000.000,22600000.000
NonoperatingIncomeExpense,-82500000.000,-70000000.000,-54000000.000,-34700000.000,-42600000.000,-34700000.000,-45700000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,18200000.000
OperatingExpenses,397700000.000,360800000.000,357200000.000,370000000.000,503100000.000,410400000.000,369500000.000
OperatingIncomeLoss,69500000.000,89700000.000,73100000.000,75400000.000,-65000000.000,2900000.000,69900000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,1900000.000,1800000.000,1800000.000,1200000.000,0.000,-1200000.000,0.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,5000000.000,,,0.000,0.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,21700000.000,-82500000.000,69100000.000,-2400000.000,-20300000.000,-10100000.000,18200000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,69100000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,67300000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,24800000.000,-84300000.000,67300000.000,-3600000.000,-20300000.000,-8900000.000,18200000.000
OtherCostAndExpenseOperating,39000000.000,10200000.000,5500000.000,11500000.000,12100000.000,75400000.000,19800000.000
OtherNoncashIncomeExpense,,,300000.000,,,,-500000.000
OtherNonoperatingIncomeExpense,-12100000.000,-25600000.000,-13400000.000,5700000.000,-3100000.000,4700000.000,-9100000.000
PaymentsForProceedsFromOtherInvestingActivities,,,1300000.000,,,,300000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,6000000.000
PaymentsForRestructuring,,,7700000.000,,,,3800000.000
PaymentsOfDebtIssuanceCosts,,,,,,,4400000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,53300000.000,,,,500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,23500000.000,,,,20900000.000
ProceedsFromIssuanceOfLongTermDebt,,,37500000.000,,,,2264000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,100000.000,,,,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,-10400000.000,,,,-5200000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,900000.000,,,,
ProceedsFromStockOptionsExercised,,,,,,,23800000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,3800000.000,1800000.000,1800000.000,1200000.000,0.000,0.000,0.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,9400000.000,,,,2211500000.000
RestructuringAndRelatedCostIncurredCost,12500000.000,4400000.000,1000000.000,5500000.000,1800000.000,-300000.000,1700000.000
RestructuringCharges,,,1000000.000,,,,1700000.000
RestructuringReserveAccrualAdjustment,,,-900000.000,,,,-100000.000
SalesRevenueGoodsNet,2510100000.000,2206300000.000,1999000000.000,2262500000.000,1999700000.000,1812500000.000,1998800000.000
SellingGeneralAndAdministrativeExpense,217100000.000,212900000.000,224900000.000,223900000.000,216000000.000,213000000.000,226100000.000
ShareBasedCompensation,1900000.000,2100000.000,2200000.000,1300000.000,3600000.000,3300000.000,6400000.000
ShippingHandlingAndTransportationCosts,81500000.000,81400000.000,71300000.000,73300000.000,76200000.000,65800000.000,71000000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,23800000.000
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,,6000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,102846681.000,138383633.000,137800000.000,138100000.000,137700000.000,-275800000.000,140800000.000
WeightedAverageNumberOfSharesOutstandingBasic,102846681.000,137585461.000,137600000.000,137600000.000,137700000.000,-275100000.000,139400000.000
