,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,109000.000
AllocatedShareBasedCompensationExpense,1600000.000,1200000.000,1300000.000,1500000.000,2600000.000,2100000.000,2100000.000,2000000.000,2100000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,3382000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,3250000.000,,,,,,,,
AmortizationOfFinancingCosts,,,,,95000.000,,,,173000.000
AmortizationOfIntangibleAssets,136000.000,,,,300000.000,,,,400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,11273.000
BusinessCombinationAcquisitionRelatedCosts,998000.000,982000.000,937000.000,484000.000,764000.000,1196000.000,468000.000,263000.000,183000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,222000.000,,,,1132000.000
CapitalLeaseObligationsIncurred,,,,,77000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,10646000.000,,,,-5513000.000,,,,1916000.000
DepreciationAndAmortization,1340000.000,1676000.000,1921000.000,2900000.000,3915000.000,4225000.000,4629000.000,4917000.000,5469000.000
EarningsPerShareBasic,0.100,0.260,0.110,0.020,0.030,0.040,-0.110,0.010,-0.030
EarningsPerShareDiluted,0.100,0.260,0.110,0.010,0.030,0.040,-0.110,0.010,-0.030
EffectiveIncomeTaxRateContinuingOperations,0.388,0.371,0.270,,0.069,0.404,0.159,,0.256
FairValueAssumptionsExpectedDividendRate,0.000,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,0.200,,,,,,,,
GeneralAndAdministrativeExpense,8000000.000,11300000.000,13400000.000,15500000.000,17300000.000,17800000.000,20700000.000,19000000.000,19100000.000
GoodwillAndIntangibleAssetImpairment,,,,,0.000,,,,0.000
HealthCareOrganizationOtherRevenue,,,3677000.000,,2642000.000,3316000.000,2037000.000,1206000.000,1820000.000
HealthCareOrganizationPatientServiceRevenue,,,53695000.000,,62706000.000,68226000.000,68491000.000,71146000.000,71219000.000
HealthCareOrganizationRevenue,42823000.000,53784000.000,57372000.000,58282000.000,65348000.000,71542000.000,70528000.000,72352000.000,73039000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3464000.000,8130000.000,2388000.000,-861000.000,-289000.000,-265000.000,-4769000.000,4687000.000,-2209000.000
IncomeTaxExpenseBenefit,1345000.000,3014000.000,644000.000,-223000.000,-20000.000,-107000.000,-758000.000,-335000.000,-565000.000
IncomeTaxesPaidNet,1000000.000,,,,2055000.000,,,,
IncreaseDecreaseInAccountsPayable,618000.000,,,,-462000.000,,,,4556000.000
IncreaseDecreaseInAccountsReceivable,11627000.000,,,,7471000.000,,,,13397000.000
IncreaseDecreaseInAccruedLiabilities,104000.000,,,,302000.000,,,,759000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,718000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,221000.000,,,,55000.000,,,,28000.000
IncreaseDecreaseInPrepaidExpense,317000.000,,,,7000.000,,,,-406000.000
InterestExpense,741000.000,482000.000,1203000.000,1181000.000,1702000.000,2221000.000,1927000.000,2325000.000,2734000.000
InterestPaid,495000.000,,,,1531000.000,,,,
LaborAndRelatedExpense,18374000.000,19733000.000,23777000.000,29522000.000,31971000.000,36191000.000,36479000.000,36432000.000,36772000.000
LitigationSettlementExpense,20000.000,1500000.000,859000.000,0.000,108000.000,42000.000,940000.000,202000.000,
MarketingAndAdvertisingExpense,4618000.000,5119000.000,5790000.000,5294000.000,4397000.000,4509000.000,4687000.000,4682000.000,3775000.000
NetCashProvidedByUsedInFinancingActivities,38898000.000,,,,-2225000.000,,,,8247000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,38898000.000,,,,-2225000.000,,,,8247000.000
NetCashProvidedByUsedInInvestingActivities,-25725000.000,,,,-7567000.000,,,,-10687000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-25725000.000,,,,-7567000.000,,,,-10687000.000
NetCashProvidedByUsedInOperatingActivities,-2527000.000,,,,4279000.000,,,,4356000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2527000.000,,,,4279000.000,,,,4356000.000
NetIncomeLoss,2719000.000,5555000.000,2452000.000,448000.000,586000.000,872000.000,-2525000.000,478000.000,-603000.000
NetIncomeLossAttributableToNoncontrollingInterest,-600000.000,-439000.000,-708000.000,-1086000.000,-855000.000,-1030000.000,-1486000.000,-1781000.000,-1041000.000
NetIncomeLossAvailableToCommonStockholdersBasic,2038000.000,5555000.000,2452000.000,448000.000,586000.000,872000.000,-2525000.000,478000.000,
OperatingExpenses,38629000.000,45221000.000,53749000.000,60434000.000,63942000.000,69622000.000,73240000.000,73602000.000,72480000.000
OperatingIncomeLoss,4194000.000,8563000.000,3623000.000,-2152000.000,1406000.000,1920000.000,-2712000.000,-7575000.000,559000.000
OperatingLeasesRentExpenseNet,700000.000,1159000.000,1583000.000,1856000.000,1532000.000,1892000.000,2108000.000,1831000.000,1885000.000
OtherCostAndExpenseOperating,4813000.000,5536000.000,5695000.000,6664000.000,6546000.000,7255000.000,6817000.000,9009000.000,8789000.000
OtherDepreciationAndAmortization,300000.000,,,,,,,,
OtherNonoperatingIncomeExpense,11000.000,49000.000,-32000.000,697000.000,7000.000,36000.000,-130000.000,587000.000,-34000.000
PaymentsForPurchaseOfOtherAssets1,75000.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,895000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,13102000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,11548000.000,,,,7017000.000,,,,10687000.000
ProceedsFromIssuanceOfLongTermDebt,73802000.000,,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,11679000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-97000.000,,,,-1195000.000,,,,
ProfessionalFees,1469000.000,1861000.000,3383000.000,3603000.000,4307000.000,3869000.000,5278000.000,3014000.000,2642000.000
ProfitLoss,2119000.000,5116000.000,1744000.000,-638000.000,-269000.000,-158000.000,-4011000.000,-1303000.000,-1644000.000
ProvisionForDoubtfulAccounts,3382000.000,4177000.000,5366000.000,5188000.000,5483000.000,4943000.000,4794000.000,6265000.000,6587000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,25333000.000,,,,1030000.000,,,,2537000.000
RepaymentsOfSubordinatedDebt,945000.000,,,,,,,,
SellingExpense,2915000.000,3478000.000,4438000.000,4923000.000,4919000.000,5500000.000,7040000.000,6987000.000,6378000.000
ShareBasedCompensation,1633000.000,,,,2638000.000,,,,2137000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,412720.000,,,,140000.000,,,,446000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,29.370,,,,16.240,,,,8.600
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,6000.000,,,,667.000,,,,80186.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,25.990,,,,28.640,,,,23.590
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,84935.000,,,,100209.000,,,,96855.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,19.620,,,,22.430,,,,18.520
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,347000.000,,,,392000.000
StockIssuedDuringPeriodValueShareBasedCompensation,1633000.000,,,,2549000.000,,,,2077000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,123403.000,194304.000,108759.000,-370244.000,18710.000,49674.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,21312788.000,21487816.000,22031133.000,-43170478.000,22113500.000,22811345.000,22957834.000,-45164562.000,23163626.000
WeightedAverageNumberOfSharesOutstandingBasic,21189385.000,21293512.000,21922374.000,-42800234.000,22094790.000,22761671.000,22957834.000,-45096178.000,23163626.000
