,2011-07-29,2011-10-28,2012-04-27,2012-07-27,2012-10-26,2013-05-03
AccretionExpense,,,,0.000,0.000,
AdjustmentForAmortization,,,49000.000,,,4000.000
AmortizationOfFinancingCosts,,,,10000.000,8000.000,4000.000
AmortizationOfIntangibleAssets,,,,40000.000,13000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-157000.000,,,0.000
CostOfGoodsAndServicesSold,5004000.000,5309000.000,4503000.000,5225000.000,4132000.000,4643000.000
DebtIssuanceCosts,,,,,,47000.000
DeferredIncomeTaxExpenseBenefit,,,234000.000,,,-243000.000
Depreciation,,,111000.000,,,120000.000
EarningsPerShareBasic,-0.040,0.040,0.110,-0.040,0.120,-0.110
EarningsPerShareDiluted,-0.040,0.040,0.100,-0.040,0.110,-0.110
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,,0.000,
GrossProfit,1417000.000,2011000.000,2858000.000,2247000.000,3135000.000,2465000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-310000.000,298000.000,647000.000,-221000.000,698000.000,-656000.000
IncomeTaxExpenseBenefit,-143000.000,152000.000,234000.000,-83000.000,244000.000,-243000.000
IncomeTaxesPaid,,,,,,65000.000
IncreaseDecreaseInAccountsPayableTrade,,,-581000.000,,,285000.000
IncreaseDecreaseInAccountsReceivable,,,719000.000,,,-1825000.000
IncreaseDecreaseInDeferredRevenue,,,,,,-124000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,310000.000,,,-283000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,65000.000
IncreaseDecreaseInInventories,,,448000.000,,,-36000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,-1000.000
InterestExpense,86000.000,84000.000,73000.000,66000.000,61000.000,31000.000
InterestPaid,,,78000.000,,,59000.000
InventoryWriteDown,,,60000.000,,,23000.000
LeaseAndRentalExpense,,,,41000.000,42000.000,0.000
LineOfCreditFacilityIncreaseAccruedInterest,,,,66000.000,61000.000,
NetCashProvidedByUsedInFinancingActivities,,,-69000.000,,,-772000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-69000.000,,,-772000.000
NetCashProvidedByUsedInInvestingActivities,,,-115000.000,,,-202000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-115000.000,,,-202000.000
NetCashProvidedByUsedInOperatingActivities,,,27000.000,,,974000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,27000.000,,,974000.000
NetIncomeLoss,-167000.000,146000.000,413000.000,-138000.000,454000.000,-413000.000
NonoperatingIncomeExpense,-89000.000,-38000.000,-73000.000,-60000.000,-67000.000,-27000.000
OperatingIncomeLoss,-221000.000,336000.000,720000.000,-161000.000,765000.000,-629000.000
OtherNonoperatingIncomeExpense,-3000.000,46000.000,0.000,6000.000,-6000.000,4000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,115000.000,,,202000.000
ProceedsFromIssuanceOfCommonStock,,,,,,32000.000
ProceedsFromLinesOfCredit,,,120000.000,,,-550000.000
ProvisionForDoubtfulAccounts,,,210000.000,,,31000.000
RepaymentsOfLongTermDebt,,,189000.000,,,254000.000
RepaymentsOfNotesPayable,,,0.000,,,
Revenues,6421000.000,7320000.000,7361000.000,7472000.000,7267000.000,7108000.000
SalesRevenueNet,6421000.000,7320000.000,7361000.000,7472000.000,7267000.000,7108000.000
SellingGeneralAndAdministrativeExpense,1638000.000,1675000.000,2138000.000,2408000.000,2370000.000,3094000.000
ShareBasedCompensation,,,36000.000,,,56000.000
WeightedAverageNumberOfDilutedSharesOutstanding,3757424.000,4040607.000,4046103.000,3823079.000,4159094.000,3840147.000
WeightedAverageNumberOfSharesOutstandingBasic,3757424.000,3762169.000,3774304.000,3823079.000,3843893.000,3840147.000
