,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,69900000.000,67100000.000,90000000.000,116300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-300000.000,-600000.000,-300000.000,-700000.000
AdditionalPaidInCapital,,,,,,,516500000.000,518900000.000,908300000.000,912300000.000
AllowanceForDoubtfulAccountsReceivable,,,500000.000,,,,1000000.000,1000000.000,1100000.000,700000.000
Assets,,,,,,,1586500000.000,1576600000.000,1991700000.000,2181600000.000
BuildingsAndImprovementsGross,,,,,791700000.000,796600000.000,,820800000.000,824200000.000,897700000.000
CapitalLeaseObligations,,,,,,,13400000.000,12600000.000,12100000.000,12800000.000
CapitalLeasedAssetsGross,,,40800000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,57600000.000,,,,50100000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,5700000.000,,,,5600000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,6100000.000,,,,6000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,6000000.000,,,,5900000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,5900000.000,,,,5800000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,5800000.000,,,,5700000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,28100000.000,,,,21100000.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,36500000.000,26000000.000,413500000.000,39800000.000
CommonStockParOrStatedValuePerShare,,,,,,,,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,,,,,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,,,,,,39058786.000,39058786.000,66245906.000
CommonStockSharesOutstanding,,,,,,,,39058786.000,39058786.000,66245906.000
CommonStockValue,,,,,,,400000.000,400000.000,600000.000,600000.000
DeferredFinanceCostsNet,16000000.000,15500000.000,14100000.000,13200000.000,12400000.000,11500000.000,15500000.000,14800000.000,17200000.000,18600000.000
DeferredRevenue,,,55900000.000,,,,65700000.000,65500000.000,66500000.000,74100000.000
DeferredTaxAssetsGross,,,,3600000.000,3700000.000,3600000.000,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,0.000
DeferredTaxAssetsNet,500000.000,600000.000,0.000,,,,0.000,,,
DevelopmentInProcess,,,,,,,127000000.000,121000000.000,125800000.000,187100000.000
DueFromAffiliates,,,,,,,800000.000,1400000.000,1700000.000,1300000.000
DueToAffiliateCurrentAndNoncurrent,,,,,,,7300000.000,9100000.000,174900000.000,2700000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,200000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,72100000.000,75700000.000,75700000.000,83100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,19700000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,16900000.000,,,,14600000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,7600000.000,,,,5900000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,9500000.000,,,,7600000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,11600000.000,,,,9500000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,14600000.000,,,,11600000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,141000000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,68900000.000,,,
FixturesAndEquipmentGross,,,,,298800000.000,312500000.000,349100000.000,382700000.000,423400000.000,555600000.000
Goodwill,,,276200000.000,,,,276200000.000,276200000.000,276200000.000,453400000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,68900000.000,65300000.000,61600000.000,175700000.000
InvestmentBuildingAndBuildingImprovements,,,,,,,812600000.000,820800000.000,824200000.000,897700000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,0.000,0.000,0.000
Land,,,,,89700000.000,89700000.000,89700000.000,93000000.000,93000000.000,93000000.000
Liabilities,,,,,,,869500000.000,885400000.000,1126100000.000,1340500000.000
LiabilitiesAndStockholdersEquity,,,,,,,1586500000.000,1576600000.000,1991700000.000,2181600000.000
LimitedPartnersCapitalAccount,,,,,,,,,6000000.000,
LineOfCredit,,,,,,,135000000.000,155000000.000,205000000.000,205000000.000
LongTermDebt,,,,,,,659800000.000,679800000.000,729800000.000,982700000.000
LongTermDebtAndCapitalLeaseObligations,,,535200000.000,,,,673200000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,529800000.000,,,,379300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,1500000.000,,,,2300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,700000.000,,,,151500000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,400000.000,,,,136400000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,1600000.000,,,,1200000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,1200000.000,,,,2500000.000,,,
MinorityInterest,,,,,,,256300000.000,245000000.000,55900000.000,53200000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,0.408,,,
OperatingLeasesFutureMinimumPaymentsDue,,,7900000.000,,,,8000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,4400000.000,,,,4600000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,0.000,,,,0.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,0.000,,,,200000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,700000.000,,,,900000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1800000.000,,,,1400000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,1000000.000,,,,900000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,145400000.000,,,,240800000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,29700000.000,,,,47300000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,44300000.000,,,,87000000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,69100000.000,,,,126800000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,98700000.000,,,,176200000.000,,,
OtherAssets,,,,,,,91800000.000,86400000.000,91400000.000,100800000.000
OtherCommitment,,,56300000.000,,,,53400000.000,51300000.000,52800000.000,151900000.000
PartnersCapitalAccountUnits,,,,,,,,65700000.000,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,,,,,,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,,,,,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,0.000,0.000,0.000
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000
PremiumsAndOtherReceivablesNet,,,,,,,60900000.000,53900000.000,56300000.000,74500000.000
RealEstateAccumulatedDepreciation,,,236700000.000,,,,327000000.000,,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,236700000.000,,,,,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,783700000.000,,,,812600000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,89300000.000,,,,89700000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,244500000.000,,,,244500000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,89300000.000,,,,89300000.000,,,
RealEstateGrossAtCarryingValue,,,1120500000.000,,,,1378400000.000,,,
RealEstateInvestmentPropertyAccumulatedDepreciation,,,,,,,327000000.000,350100000.000,375400000.000,404400000.000
RealEstateInvestmentPropertyAtCost,,,,,,,1378400000.000,1417500000.000,1466400000.000,1733400000.000
RealEstateInvestmentPropertyNet,,,,,,,1051400000.000,1067400000.000,1091000000.000,1329000000.000
ReceivablesNetCurrent,,,41700000.000,,,,61900000.000,54900000.000,57400000.000,75200000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,7100000.000
RestructuringReserve,,,600000.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,-55900000.000,-72500000.000,-98900000.000,-124300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,13915.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,7.460,,,
SharePrice,,,,20.830,24.900,24.040,,31.120,19.000,32.660
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,166872.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,7.460,,,
StockholdersEquity,,,,,,,460700000.000,446200000.000,809700000.000,787900000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,717000000.000,691200000.000,865600000.000,841100000.000
TaxBasisOfInvestmentsCostForIncomeTaxPurposes,,,1491700000.000,,,,1725000000.000,,,
TaxesPayableCurrent,,800000.000,1400000.000,1400000.000,1800000.000,1800000.000,1700000.000,700000.000,700000.000,700000.000
UnbilledReceivablesCurrent,,,,,,,8700000.000,8700000.000,8200000.000,7200000.000
ValuationAllowancesAndReservesBalance,,,,3600000.000,3700000.000,3600000.000,,,,
