,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,385756.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-338373.000,,,,-140878.000,,,,-375010.000,,,,-116509.000,,,,-19707.000,
ComprehensiveIncomeNetOfTax,,,,,,,-204766.000,-158669.000,-389995.000,-884718.000,-516001.000,-459497.000,-150189.000,-932433.000,-402893.000,-253711.000,-384359.000,-767922.000,-365311.000,-533055.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-140625.000,-213483.000,-374427.000,-362066.000,-388128.000,,,,,,,,,,,,,,,
CostsAndExpenses,4238585.000,3750566.000,2221848.000,1725024.000,1481588.000,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,3821.000,4133.000,3744.000,4033.000,3660.000,3896.000
DepreciationExpenseOnReclassifiedAssets,,,,,,,,,,,,,,,3821.000,,,,,
DepreciationNonproduction,2488.000,5662.000,22986.000,-13751.000,4192.000,3860.000,3884.000,3536.000,3426.000,3269.000,3226.000,5070.000,2153.000,-99.000,,,,,,
EarningsPerShareBasic,,,-0.260,,,,,,,,-0.010,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,-0.320,-0.220,,-0.000,,-0.010,,,-0.010,0.000,,-0.010,0.010,-0.010,,-0.010,-0.010
EarningsPerShareDiluted,,,-0.260,,,,,,,,-0.010,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-40740.000,,,,-94.000,,,,-1058.000,,,,137806.000,,,,19707.000,
GeneralAndAdministrativeExpense,228052.000,154266.000,99255.000,93637.000,105425.000,-141208.000,38933.000,24714.000,167198.000,330179.000,110502.000,76672.000,18294.000,162145.000,110459.000,83166.000,85515.000,107674.000,74511.000,79960.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,-537990.000,-231491.000,-537207.000,-842700.000,-541031.000,-544495.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-537207.000,,,
IncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-403655.000,,,,-965.000,,,,28197.000,,,,-3612.000,,,,128246.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,18200.000,,,,53639.000,,,,1675.000,,,,9853.000,
IncreaseDecreaseInPrepaidExpense,,,-17936.000,,,,,,,,,,,,,,,,,
InterestPaid,,,0.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,359237.000,,,,64350.000,,,,42983.000,,,,325307.000,,,,282064.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,359237.000,,,,64350.000,,,,42983.000,,,,325307.000,,,,282064.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,-219.000,,,,-314.000,,,,-1129.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,-219.000,,,,-314.000,,,,-1129.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-697610.000,,,,-205009.000,,,,-417679.000,,,,-440687.000,,,,-301771.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-697610.000,,,,-205009.000,,,,-417679.000,,,,-440687.000,,,,-301771.000,
NetIncomeLoss,,,,,,,-204652.000,-180916.000,-387556.000,-918071.000,-514315.000,-492345.000,-206151.000,-930943.000,-537990.000,-231491.000,-537207.000,-842700.000,-541031.000,-544495.000
OccupancyCosts,52719.000,36725.000,40038.000,38489.000,41302.000,,29443.000,21387.000,24058.000,29042.000,58708.000,41560.000,2675.000,38079.000,33362.000,35248.000,34858.000,28664.000,27601.000,141132.000
OfficersCompensation,,0.000,26.000,-3585.000,475.000,29.000,,,,,118734.000,118734.000,138920.000,42439.000,98927.000,-211773.000,-6118.000,,,
OperatingExpenses,,,,,,,204652.000,180916.000,387556.000,918071.000,514315.000,492345.000,356151.000,930923.000,,,,,,
OperatingIncomeLoss,-145985.000,-106688.000,-334903.000,,,,,,,,,,-356151.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,5360.000,-106795.000,-39524.000,48595.000,-98143.000,87665.000,-114.000,22247.000,2439.000,28475.000,-1686.000,32848.000,55962.000,-172758.000,-135097.000,-22220.000,152848.000,344972.000,175720.000,-11440.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,,,,,,,,,,150000.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,-1686.000,32003848.000,127270.000,-32043798.000,135097.000,,,,-175720.000,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-135097.000,-22220.000,152848.000,344972.000,175720.000,-11440.000
OtherCostAndExpenseOperating,709.000,9978.000,,,,,,,,,,,,,,,,,,
OtherOperatingIncome,,,,,130266.000,,,,,,,,,,,,,,,
PaymentsToAcquireMachineryAndEquipment,,,0.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,-219.000,,,,314.000,,,,1129.000,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,,,,70.000,,,,,
ProceedsFromRelatedPartyDebt,,,359237.000,,,,,,,,,,,,,,,,,
ProfitLoss,-145985.000,-106688.000,-334903.000,-410661.000,-289985.000,,,,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,38812.000,41052.000,,,,,,,,,,,,,,,
RevenueFromRelatedParties,,,,51062.000,,,,,,,,,,,,,,,,
Revenues,4092600.000,3643878.000,1886945.000,1314363.000,1191603.000,,,,,,,,,,,,,,,
SalariesAndWages,365408.000,333513.000,401947.000,423483.000,320002.000,-1120157.000,,,,,,,,,,,,,,
SalesCommissionsAndFees,3589209.000,3210422.000,1657596.000,1186751.000,1010192.000,,,,,,,,,,,,,,,
SalesRevenueNet,4092600.000,3643878.000,1886945.000,1314363.000,1061337.000,,,,,,,,,,,,,,,
ShareBasedCompensation,,,26.000,,,,14924.000,,,,,,,,,-141242.000,6117.000,,97658.000,83802.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,,,,,,,,,,,,50000.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,,,,,,,,,,,,,,8333000.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,,,,,,,,,,,1194000.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,,,,,,,,,,,,,,,,0.330,,,,
StockGrantedDuringPeriodValueSharebasedCompensation,,,,,,,,,,,,,,,,,,,,74452.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,118734.000,118734.000,118777.000,,,,,,,
StockIssuedDuringPeriodValueOther,,,,,,,,,,,,,,,,,,,88309.000,
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,,,,,,,,,,,,,,,,1735000.000,5753.000,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,41000000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,38854099.000,38854099.000,1294993.000,1294993.000,1294993.000,-2589986.000,,,42920000.000,,51658881.000,,,,45804884.000,45804884.000,45974423.000,-89850766.000,52200700.000,52200700.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,41000000.000,41000000.000,42920000.000,-73867471.000,51658881.000,51739437.000,51782370.000,-109495863.000,45804884.000,45804884.000,46232378.000,-90108721.000,52200700.000,52200700.000
WeightedAverageNumberOfSharesOutstandingBasic,38854099.000,38854099.000,1294993.000,1294993.000,1294993.000,-2589986.000,41000000.000,,,,51658881.000,,,,,,,,,
