,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,1256000.000,1679000.000,1743000.000,2687000.000,1741000.000,2191000.000,3261000.000,1426000.000,1429000.000,1222000.000,2237000.000,1472000.000,387000.000,1760000.000,2483000.000,2658000.000,1860000.000,2985000.000,2051000.000,3750000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,130000.000,
AccountsReceivableNetCurrent,1851000.000,2045000.000,1886000.000,2511000.000,2157000.000,3098000.000,3045000.000,2532000.000,2329000.000,2019000.000,2511000.000,584000.000,119000.000,,,,,217000.000,,
AccruedLiabilitiesCurrent,4603000.000,5435000.000,6133000.000,5727000.000,4831000.000,6090000.000,4841000.000,3519000.000,5239000.000,5199000.000,3339000.000,1300000.000,1543000.000,4626000.000,4101000.000,2722000.000,5268000.000,6422000.000,4003000.000,2704000.000
AccruedProfessionalFeesCurrent,,,,,,,179000.000,196000.000,253000.000,308000.000,290000.000,538000.000,,1034000.000,1822000.000,1583000.000,1183000.000,1741000.000,1502000.000,1112000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10193000.000,,,,11376000.000,,5596000.000,,89000.000,127000.000,,,300000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5000.000,-30000.000,-8000.000,14000.000,7000.000,10000.000,10000.000,4000.000,-1000.000,,,,,,,,,-8000.000,-23000.000,39000.000
AdditionalPaidInCapitalCommonStock,339113000.000,339808000.000,340518000.000,355857000.000,359461000.000,371537000.000,371912000.000,372443000.000,376089000.000,385636000.000,393796000.000,394060000.000,394400000.000,118554000.000,118959000.000,167688000.000,168462000.000,174050000.000,175126000.000,181126000.000
Assets,91113000.000,81457000.000,79883000.000,82059000.000,71695000.000,71685000.000,61375000.000,48203000.000,40510000.000,36457000.000,32106000.000,16121000.000,16674000.000,53840000.000,51389000.000,91485000.000,87481000.000,87070000.000,72264000.000,61341000.000
AssetsCurrent,59706000.000,51746000.000,51207000.000,55027000.000,45959000.000,47373000.000,38369000.000,27714000.000,22398000.000,20853000.000,20742000.000,12189000.000,14874000.000,25639000.000,23018000.000,63366000.000,59413000.000,50582000.000,35247000.000,25694000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,3829000.000,,
AvailableForSaleSecurities,,,,,,,,,16115000.000,8194000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,37675000.000,34255000.000,30049000.000,21073000.000,16116000.000,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,51535000.000,44928000.000,45124000.000,40936000.000,37682000.000,34265000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,30117000.000,26119000.000,21525000.000,15047000.000,8511000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,30124000.000,26129000.000,21535000.000,15051000.000,8510000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,0.000,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,37682000.000,34265000.000,30059000.000,21077000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,9000.000,4000.000,,1000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,16000.000,14000.000,10000.000,5000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,757000.000,
CapitalLeaseObligations,,,,,,,68000.000,,,,14000.000,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,159000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,73000.000,,,,14000.000,,,3248000.000,5867000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,59000.000,,,,14000.000,,,,1812000.000,,,,,
