,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,300000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4298000.000,3015000.000,2111000.000
AllocatedShareBasedCompensationExpense,4298000.000,3015000.000,2111000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,849700.000,966749.000,53715.000
AssetImpairmentCharges,,,797000.000
BusinessExitCosts1,,,2037000.000
CashPeriodIncreaseDecrease,4910000.000,5713000.000,-7491000.000
CostOfRevenue,3243000.000,2472000.000,2548000.000
CostsAndExpenses,,,15845000.000
DebtConversionConvertedInstrumentAmount1,27326000.000,,
DepreciationDepletionAndAmortization,144000.000,184000.000,189000.000
EarningsPerShareBasicAndDiluted,-3.500,-1.400,-17.580
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,0.000,,
GainLossOnContractTermination,-46000.000,,
GainLossRelatedToLitigationSettlement,100000.000,,
GainsLossesOnExtinguishmentOfDebt,,,-71000.000
GeneralAndAdministrativeExpense,7034000.000,7692000.000,7906000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1356000.000,3625000.000,3086000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-2682000.000,-3851000.000,-4309000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,364000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,1046000.000,526000.000,721000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-141000.000,-277000.000,-193000.000
IncomeTaxReconciliationTaxCredits,-4000.000,23000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,383000.000,633000.000,2028000.000
IncreaseDecreaseInAccountsReceivable,271000.000,-694000.000,130000.000
IncreaseDecreaseInDeposits,-8000.000,28000.000,
IncreaseDecreaseInInventories,-178000.000,8000.000,-123000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-191000.000,-28000.000,-161000.000
InterestExpense,1023000.000,141000.000,95000.000
InterestPaid,1000.000,6000.000,2000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,330000.000,
NetCashProvidedByUsedInFinancingActivities,7397000.000,12706000.000,-257000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7397000.000,12706000.000,-257000.000
NetCashProvidedByUsedInInvestingActivities,-274000.000,-95000.000,-3000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-274000.000,-95000.000,-3000.000
NetCashProvidedByUsedInOperatingActivities,-2213000.000,-6898000.000,-7231000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2213000.000,-6898000.000,-7231000.000
NetIncomeLoss,-7890000.000,-11328000.000,-12674000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7890000.000,,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,164000.000,,
OperatingExpenses,11187000.000,13725000.000,
OperatingIncomeLoss,-6867000.000,-11187000.000,-12508000.000
OperatingLeasesRentExpenseNet,149000.000,234000.000,240000.000
OtherExpenses,,,166000.000
PaidInKindInterest,1007000.000,132000.000,93000.000
PaymentsForRepurchaseOfCommonStock,,,2000.000
PaymentsForRestructuring,,,292000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,363000.000,171000.000
PaymentsToAcquirePropertyPlantAndEquipment,266000.000,123000.000,3000.000
ProceedsFromIssuanceOfCommonStock,6644000.000,13095000.000,
ProceedsFromRelatedPartyDebt,795000.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,50000.000,
ProvisionForDoubtfulAccounts,177000.000,33000.000,74000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,76000.000,84000.000
RepaymentsOfNotesPayable,42000.000,,
ResearchAndDevelopmentExpense,293000.000,1002000.000,888000.000
RestrictedStockValueSharesIssuedNetOfTaxWithholdings,,363000.000,-171000.000
Revenues,6484000.000,5706000.000,3337000.000
RoyaltyExpense,30000.000,30000.000,86000.000
SalesRevenueNet,4320000.000,2538000.000,3337000.000
SellingAndMarketingExpense,717000.000,2559000.000,1669000.000
ShareBasedCompensation,4298000.000,3015000.000,2111000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,2500.000,33833.000,10425.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,154500.000,513400.000,5786.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,5.430,2.140,38.830
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,4.550,1.600,7.710
StockIssuedDuringPeriodValueConversionOfUnits,2189000.000,,
StockIssuedDuringPeriodValueNewIssues,5844000.000,12765000.000,
StockRepurchasedDuringPeriodValue,,,2000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2255864.000,8091899.000,721415.000
