,2011-04-03,2011-07-03,2011-10-02,2012-04-01
AccretionExpense,2130000.000,,,2010000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,2597000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,19312000.000
AssetImpairmentCharges,9612000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-12447000.000,,,-56821000.000
CommonStockDividendsPerShareCashPaid,0.020,,,0.020
ComprehensiveIncomeNetOfTax,,,,16875000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,2384000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,19259000.000
CostOfGoodsSold,659788000.000,,,455467000.000
CostsAndExpenses,817184000.000,,,572271000.000
DeferredIncomeTaxExpenseBenefit,-2900000.000,,,5773000.000
DepreciationDepletionAndAmortization,43125000.000,,,32311000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,0.000
EarningsPerShareBasicAndDiluted,,,,0.030
EffectOfExchangeRateOnCashAndCashEquivalents,959000.000,,,968000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.318
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,
EquityMethodInvestmentDividendsOrDistributions,3113000.000,,,3253000.000
FranchiseRevenue,91328000.000,,,73258000.000
GainLossOnSaleOfInvestments,,,,27407000.000
GeneralAndAdministrativeExpense,103627000.000,,,72304000.000
ImpairmentOfLongLivedAssetsHeldForUse,9612000.000,,,1628000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,21612000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3365000.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,14734000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,0.000
IncomeLossFromEquityMethodInvestments,-2363000.000,,,
IncomeTaxExpenseBenefit,-1956000.000,,,6878000.000
IncomeTaxesPaidNet,2884000.000,,,6323000.000
IncreaseDecreaseInAccountsAndNotesReceivable,2342000.000,,,74000.000
IncreaseDecreaseInAccountsPayable,4234000.000,,,-12313000.000
IncreaseDecreaseInAccruedLiabilities,,,,-41654000.000
IncreaseDecreaseInInventories,-370000.000,,,-920000.000
IncreaseDecreaseInOtherAccruedLiabilities,-33107000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,273000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-8676000.000,,,2658000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,2574000.000
InterestExpense,34328000.000,,,28235000.000
InterestPaid,41721000.000,,,36287000.000
InvestmentIncomeNet,,,,27407000.000
NetCashProvidedByUsedInFinancingActivities,-35701000.000,,,-16608000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-35701000.000,,,-16608000.000
NetCashProvidedByUsedInInvestingActivities,-31168000.000,,,-26037000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-31168000.000,,,-26037000.000
NetCashProvidedByUsedInOperatingActivities,53463000.000,,,-15144000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,53463000.000,,,-15144000.000
NetIncomeLoss,-1409000.000,,,12350000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,2384000.000
