,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccretionExpense,38426.000,38426.000,38426.000,38426.000,41936.000,41936.000,41936.000,41936.000,30683.000,30683.000,30683.000,30683.000,33692.000,33692.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,341065.000,1125068.000,,266039.000,23372.000,90324.000,854380.000,97466.000,23370.000,982986.000,23382.000,23383.000,18055.000
AssetImpairmentCharges,0.000,0.000,100000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,357400.000,0.000
AssetManagementCosts,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AssetRetirementObligationAccretionExpense,,,,,41936.000,,,,30683.000,,,,33692.000,
AssetRetirementObligationLiabilitiesSettled,,,,,0.000,,,,18792.000,,,,25386.000,
BusinessCombinationAcquisitionRelatedCosts,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
CashAcquiredFromAcquisition,0.000,,,,0.000,,,,0.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4193591.000,,,,-2522113.000,,,,-2010249.000,,,,-214909.000,
CommunicationsAndInformationTechnology,38037.000,129407.000,146822.000,126116.000,60614.000,46564.000,160641.000,40781.000,54351.000,64287.000,149272.000,41472.000,59833.000,106799.000
ComprehensiveIncomeNetOfTax,,,,,-5832176.000,2724108.000,-4237316.000,-6147106.000,-1894637.000,-2624006.000,-4238154.000,-2287814.000,-3093325.000,-4609484.000
Depreciation,21440.000,17997.000,19547.000,18171.000,16452.000,16680.000,15367.000,16056.000,14786.000,14455.000,14426.000,14347.000,12417.000,12417.000
EarningsPerShareBasic,-0.010,0.020,0.040,0.040,0.040,-0.040,0.020,0.070,0.010,0.020,0.030,0.010,0.020,0.030
EarningsPerShareDiluted,-0.010,0.020,0.040,0.040,0.040,-0.040,0.020,0.070,0.010,0.020,0.030,0.010,0.020,0.030
EffectOfExchangeRateOnCashAndCashEquivalents,-61126.000,,,,27287.000,,,,-34504.000,,,,-21919.000,
ExplorationExpense,3978339.000,2825916.000,3046194.000,3576927.000,3494470.000,3304365.000,3028463.000,2525048.000,1234257.000,1855025.000,2889855.000,1617892.000,1997975.000,3140205.000
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,0.530,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.003,,,,,,,,,
FinancialServicesCosts,,,,,3604.000,2870.000,2787.000,2871.000,2715.000,16132.000,2412.000,-10493.000,3311.000,3120.000
ForeignCurrencyTransactionGainLossRealized,,,,,251546.000,,,,17710.000,,,,-60652.000,104780.000
GainLossOnDispositionOfAssets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
GainLossOnSaleOfSecuritiesNet,4129.000,0.000,-162603.000,-8258.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31975.000,
GeneralAndAdministrativeExpense,86285.000,124113.000,121706.000,119669.000,123802.000,145143.000,79184.000,108810.000,74869.000,103361.000,84584.000,76327.000,74195.000,107065.000
GeneralInsuranceExpense,76417.000,79561.000,81409.000,86390.000,90616.000,87577.000,107634.000,63682.000,102372.000,87448.000,87439.000,87448.000,56703.000,38867.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,357400.000,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7389.000,0.000,-7389.000,,0.000
IncreaseDecreaseInAccountsPayable,169360.000,,,,-878839.000,,,,34696.000,,,,101429.000,
IncreaseDecreaseInAccountsReceivable,437242.000,,,,505264.000,,,,-190939.000,,,,145884.000,
IncreaseDecreaseInAccruedInterestReceivableNet,0.000,,,,0.000,,,,0.000,,,,,
IncreaseDecreaseInInsuranceLiabilities,61302.000,,,,61304.000,,,,61305.000,,,,12262.000,
IncreaseDecreaseInPrepaidExpense,-339778.000,,,,267540.000,,,,387584.000,,,,301270.000,
InterestIncomeOperating,20642.000,-3702.000,6297.000,19423.000,15778.000,16867.000,8000.000,4127.000,4966.000,1841.000,789.000,4936.000,2620.000,2534.000
MarketableSecuritiesGainLoss,,,,,,,,,,,,,31975.000,0.000
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,,-108591.000,126286.000,,-17034.000,
NetCashProvidedByUsedInFinancingActivities,-131501.000,,,,52000.000,,,,0.000,,,,2231968.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-131501.000,,,,52000.000,,,,0.000,,,,2231968.000,
NetCashProvidedByUsedInInvestingActivities,2595.000,,,,3022023.000,,,,-52154.000,,,,462075.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2595.000,,,,3022023.000,,,,-52154.000,,,,462075.000,
NetCashProvidedByUsedInOperatingActivities,-4266561.000,,,,-5623423.000,,,,-1923591.000,,,,-2887033.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4266561.000,,,,-5623423.000,,,,-1923591.000,,,,-2887033.000,
NetIncomeLoss,869894.000,-2152813.000,-5326448.000,-5482241.000,-5859463.000,5679165.000,-2400807.000,-10907175.000,-1964926.000,-2526290.000,-4344474.000,-2226335.000,-2947741.000,-4529414.000
NoninterestExpenseDirectorsFees,68489.000,155280.000,948312.000,184970.000,143630.000,60972.000,136924.000,599276.000,69976.000,69970.000,530499.000,60983.000,62482.000,55655.000
