,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,178786000.000,,,479501000.000,,552173000.000,,,,515831000.000,,,,116331000.000,,,,186154000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,825000.000,,658000.000,,,,965000.000,,,,190000.000,,,,-23000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,72003000.000,,,34290000.000,,58682000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,17066000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,23107000.000
AmortizationOfFinancingCosts,,,128000.000,,,128000.000,,320000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,6055000.000,,13800000.000,11744000.000,,9110000.000,,,,,,,,,,,,
AssetManagementFees,121187000.000,122666000.000,127178000.000,143326000.000,147611000.000,150447000.000,,,,,,,,,,,,,,
AssetManagementFees1,,,,,,,151127000.000,209791000.000,226420000.000,207297000.000,206933000.000,209207000.000,230584000.000,238563000.000,251840000.000,233795000.000,267063000.000,274313000.000,268342000.000,269543000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,-2000.000,,-4000.000,,,,-33000.000,,,,-951000.000,,,,48000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-60000.000,-52000.000,2000.000,-5000.000,16000.000,-2000.000,-4000.000,-4000.000,0.000,1000.000,1000.000,-33000.000,-68000.000,-572000.000,-231000.000,-951000.000,501000.000,900000.000,-32000.000,48000.000
BusinessCombinationContingentConsiderationArrangementsChangeInTheRangeOfOutcomesContingentConsiderationLiabilityValueHigh,,,,,,-13431000.000,,-5520000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-99495000.000,,,-48179000.000,,50604000.000,,,,-275807000.000,,,,-67919000.000,,,,278434000.000
