,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayable,,,,,,,132222.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,683494.000,906480.000,,,,,,,,
AccountsPayableCurrent,318055.000,56076.000,33736.000,24750.000,400220.000,350700.000,683494.000,192240.000,187605.000,169271.000,91877.000,213530.000,234686.000,393738.000,418132.000,437799.000
AccountsReceivableNetCurrent,468534.000,,,268.000,8412.000,19953.000,101004.000,172798.000,338312.000,314922.000,260401.000,245014.000,577303.000,593796.000,234533.000,111149.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-2741974.000,-3082217.000,3463611.000,3877583.000,-4255928.000,,,,-5616396.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1671760.000,1809418.000,2019116.000,2035724.000,2054715.000,1992881.000,2104246.000,2296159.000,2291219.000,2339087.000,2289607.000,2291734.000,2297685.000,2302948.000,2296550.000,2297103.000
AdditionalPaidInCapital,,,,,,,13749084.000,13778643.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,9396609.000,11306806.000,13196230.000,13196229.000,13689967.000,13719457.000,,,14474258.000,14555929.000,14598480.000,14622258.000,14640456.000,14703943.000,14772979.000,14820288.000
AdvancesOnInventoryPurchases,309362.000,,56825.000,38981.000,29035.000,178234.000,246295.000,253071.000,289368.000,284178.000,168426.000,36523.000,137575.000,128869.000,125131.000,136156.000
Assets,23363015.000,22980368.000,23054004.000,24972868.000,27006053.000,28523362.000,27881688.000,27358405.000,25127319.000,25403609.000,24669634.000,26089520.000,22947688.000,22490394.000,21897579.000,21601868.000
AssetsCurrent,1559611.000,284264.000,261375.000,357917.000,367240.000,2370427.000,1841313.000,1261480.000,1326591.000,1662686.000,1397214.000,3132952.000,1415608.000,1267930.000,1007507.000,1022266.000
AssetsNoncurrent,1139926.000,1028475.000,1034763.000,1029784.000,1018256.000,1014731.000,1016307.000,1024898.000,1013848.000,1013326.000,997955.000,992478.000,986449.000,982077.000,976546.000,970403.000
Cash,,,,86740.000,,,109170.000,189805.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,494868.000,92796.000,45206.000,,56661.000,859519.000,109170.000,189805.000,75901.000,532111.000,309069.000,2006597.000,97233.000,25210.000,55068.000,168671.000
CertificatesOfDepositAtCarryingValue,,,,,,712465.000,718200.000,,,,,,,,,
CommitmentsAndContingencies,,,,,0.000,,,,,,,,,,,
CommonStockAdditionalSeriesSharesIssued,,,,,800000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,31155323.000,31362130.000,36210558.000,36210558.000,39061840.000,39061840.000,39061840.000,39061840.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000
CommonStockSharesOutstanding,31155323.000,31362130.000,36210558.000,36210558.000,39061840.000,39061840.000,39061840.000,39061840.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000,46917445.000
CommonStockValue,3116.000,3136.000,3621.000,3621.000,3906.000,3906.000,3906.000,3906.000,4692.000,4692.000,4692.000,4692.000,4692.000,4692.000,4692.000,4692.000
CustomerAdvancesAndDepositsCurrent,,,,13790.000,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,65000.000,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,7916.000,7980.000,8100.000,,,,,,,,
DerivativeLiabilities,,,,,,,249.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,2720191.000,1545098.000,1186989.000,1539948.000,363958.000,5558.000,249.000,,0.000,,,,,,,
DueFromEmployeesCurrent,3604.000,2006.000,2031.000,,0.000,,,,,,,,,,,
DueFromRelatedParties,,,,,,,148725.000,117934.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,151258.000,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,4500459.000,4746948.000,,,,,,,,
DueToAffiliateNoncurrent,831625.000,1781609.000,1803848.000,3399686.000,1385315.000,1378647.000,1389745.000,3254407.000,,,,,,,,
DueToRelatedPartiesCurrent,773677.000,1399255.000,1662114.000,1557351.000,4200314.000,4129434.000,4500459.000,4746948.000,5500997.000,7427244.000,3675806.000,3336737.000,3165014.000,3131488.000,3563897.000,3971962.000
DueToRelatedPartiesNoncurrent,,,,,,,,,1415868.000,0.000,,,0.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,-157993.000,-163772.000,171683.000,180957.000,-188343.000,,,,-215090.000,,,
FiniteLivedIntangibleAssetsGross,1022341.000,1028475.000,1034763.000,1029784.000,1176249.000,1170587.000,1180010.000,1197755.000,1202191.000,,,,1201539.000,,,
FiniteLivedIntangibleAssetsNet,,,,,1018256.000,1006815.000,1008327.000,1016798.000,1013848.000,1013326.000,997955.000,992478.000,986449.000,982077.000,976546.000,970403.000
ForeignCurrencyExchangeRateTranslation1,,,,,,,6.266,6.173,,,,,,,,
InventoryFinishedGoods,,,,,140870.000,157570.000,282797.000,245920.000,204717.000,113797.000,167819.000,309928.000,126431.000,106937.000,103921.000,101486.000
InventoryGross,,,,,291357.000,364252.000,379571.000,424614.000,,,,,,,,
InventoryNet,91591.000,111339.000,116063.000,231928.000,246086.000,319199.000,334155.000,350764.000,433811.000,319317.000,453991.000,585109.000,397094.000,306172.000,361227.000,395675.000
InventoryRawMaterials,,,,,73191.000,114448.000,70672.000,156599.000,,58628.000,100092.000,137084.000,125338.000,86508.000,88297.000,121772.000
InventoryValuationReserves,,,,,-45271.000,-45053.000,45416.000,73850.000,,,,,,,,
