,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,1299000.000,779000.000,1487000.000,2962000.000,2748000.000,1402000.000,1878000.000,3342000.000,873000.000,294000.000,598000.000,769000.000,1348000.000,2992000.000,3021000.000,1902000.000,1100000.000,1503000.000,1213000.000,4774000.000,1671000.000,3248000.000,1382000.000,1909000.000
AccountsPayableCurrent,764000.000,550000.000,365000.000,1879000.000,1678000.000,1717000.000,338000.000,1599000.000,598000.000,618000.000,682000.000,1949000.000,1366000.000,1019000.000,669000.000,1670000.000,1243000.000,1539000.000,650000.000,2978000.000,2590000.000,2418000.000,5951000.000,6951000.000
AccountsReceivableNetCurrent,,,,,2329000.000,903000.000,1528000.000,2844000.000,458000.000,38000.000,320000.000,351000.000,842000.000,2471000.000,2708000.000,1530000.000,666000.000,856000.000,935000.000,4392000.000,1196000.000,2871000.000,1084000.000,1526000.000
AccruedIncomeTaxesCurrent,,,,,98000.000,149000.000,30000.000,11000.000,14000.000,26000.000,41000.000,29000.000,53000.000,76000.000,69000.000,47000.000,77000.000,166000.000,129000.000,175000.000,305000.000,135000.000,164000.000,263000.000
AccruedProfessionalFeesCurrent,,,,,1019000.000,1838000.000,410000.000,2603000.000,444000.000,723000.000,780000.000,1692000.000,1216000.000,735000.000,1065000.000,1992000.000,968000.000,651000.000,1458000.000,1723000.000,2268000.000,3154000.000,3096000.000,4071000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,4271000.000,4432000.000,4551000.000,4714000.000,4651000.000,4776000.000,4900000.000,5008000.000,4849000.000,4929000.000,5046000.000,5359000.000,4669000.000,4874000.000,5097000.000,5321000.000,5535000.000,5524000.000,5562000.000,5794000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,8000.000,5000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,101000.000,101000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,142000.000,139000.000,118000.000,99000.000,101000.000,107000.000,109000.000,106000.000,105000.000,115000.000,112000.000,113000.000,114000.000,117000.000,102000.000,103000.000,106000.000,111000.000,86000.000,118000.000,141000.000,118000.000,115000.000,93000.000
AllowanceForDoubtfulAccountsReceivableCurrent,29000.000,25000.000,21000.000,21000.000,33000.000,134000.000,134000.000,150000.000,157000.000,139000.000,9000.000,9000.000,26000.000,15000.000,28000.000,36000.000,25000.000,22000.000,15000.000,15000.000,15000.000,0.000,0.000,0.000
Assets,82241000.000,80942000.000,74679000.000,77813000.000,72923000.000,67496000.000,63442000.000,85787000.000,83603000.000,84132000.000,110575000.000,120010000.000,114163000.000,104095000.000,97521000.000,118634000.000,113824000.000,108603000.000,105415000.000,105448000.000,101158000.000,137623000.000,103767000.000,83196000.000
AssetsCurrent,67576000.000,65892000.000,58889000.000,61686000.000,56470000.000,50623000.000,46436000.000,68323000.000,65910000.000,65983000.000,80184000.000,90448000.000,84423000.000,74989000.000,70604000.000,90218000.000,87677000.000,74603000.000,68934000.000,68259000.000,60877000.000,101148000.000,94030000.000,78613000.000
AssetsFairValueDisclosure,,,,,,,,,60043000.000,60054000.000,67051000.000,77505000.000,69512000.000,60018000.000,54505000.000,62510000.000,53019000.000,56015000.000,53950000.000,45968000.000,41939000.000,66940000.000,64938000.000,61932000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,16000.000,1000.000,2000.000,5000.000,10000.000,0.000,17000.000,40000.000,17000.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,7000.000,29000.000
