,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-14000.000,,-76000.000,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,7000.000,,-10000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,-15000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,-10000.000,-72000.000,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,7000.000,-46000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6672000.000,,-7148000.000,,,
ComprehensiveIncomeNetOfTax,,,104000.000,47000.000,51000.000,,-46000.000,
DepreciationAndAmortization,,,69000.000,,78000.000,,,
EarningsPerShareBasic,0.180,0.440,0.150,0.070,0.090,0.030,-0.060,-0.040
EarningsPerShareDiluted,0.160,0.390,0.130,0.060,0.080,0.030,-0.060,-0.030
FederalDepositInsuranceCorporationPremiumExpense,35000.000,55000.000,27000.000,54000.000,31000.000,39000.000,38000.000,37000.000
FeesAndCommissionsDepositorAccounts,171000.000,171000.000,158000.000,156000.000,136000.000,150000.000,159000.000,128000.000
FeesAndCommissionsMortgageBankingAndServicing,81000.000,93000.000,80000.000,-2000.000,117000.000,87000.000,203000.000,209000.000
FeesAndCommissionsOther,62000.000,70000.000,65000.000,73000.000,73000.000,69000.000,85000.000,71000.000
ForeclosedRealEstateExpense,-17000.000,36000.000,70000.000,-13000.000,22000.000,,62000.000,
GainLossOnSaleOfLoansAndLeases,79000.000,88000.000,110000.000,134000.000,222000.000,,176000.000,
GainLossOnSaleOfSecuritiesNet,,,,,,,0.000,
GainLossOnSalesOfLoansNet,,,,,,135000.000,,
GainsLossesOnSalesOfOtherRealEstate,,,40000.000,,-6000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,197000.000,364000.000,287000.000,203000.000,229000.000,166000.000,407000.000,79000.000
IncomeTaxExpenseBenefit,0.000,,113000.000,80000.000,89000.000,,367000.000,
IncomeTaxesPaid,,,,,98000.000,,,
IncomeTaxesPaidNet,,,50000.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,123000.000,,9000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,12000.000,,-8000.000,,,
IncreaseDecreaseInInterestPayableNet,,,19000.000,,28000.000,,,
IncreaseDecreaseInOtherDeposits,,,-1345000.000,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,2000.000,,719000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,152000.000,,-615000.000,,,
IncreaseDecreaseInSavingsDeposits,,,-5257000.000,,-4430000.000,,,
IncreaseDecreaseInTimeDeposits,,,,,358000.000,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,91.000,106.000,115.000,116.000,117839663.000
InformationTechnologyAndDataProcessing,67000.000,70000.000,68000.000,70000.000,69000.000,64000.000,75000.000,89000.000
InterestAndDividendIncomeOperating,2156000.000,2141000.000,2090000.000,2164000.000,2021000.000,2067000.000,2095000.000,2050000.000
InterestAndDividendIncomeSecurities,36000.000,10000.000,34000.000,33000.000,29000.000,31000.000,29000.000,27000.000
InterestAndFeeIncomeLoansAndLeases,2115000.000,2122000.000,2053000.000,2126000.000,1982000.000,,2057000.000,
InterestAndFeeIncomeOtherLoans,,,,,,2032000.000,,
InterestExpense,166000.000,166000.000,147000.000,138000.000,131000.000,101000.000,95000.000,91000.000
InterestExpenseDeposits,138000.000,137000.000,119000.000,110000.000,106000.000,101000.000,95000.000,91000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,28000.000,29000.000,28000.000,28000.000,25000.000,,,
InterestIncomeDepositsWithFinancialInstitutions,5000.000,9000.000,3000.000,5000.000,10000.000,,9000.000,
InterestIncomeExpenseNet,1990000.000,1975000.000,1943000.000,2026000.000,1890000.000,1966000.000,2000000.000,1959000.000
InterestPaid,,,128000.000,,103000.000,,,
LaborAndRelatedExpense,1124000.000,1084000.000,1090000.000,1150000.000,1209000.000,1182000.000,1100000.000,1080000.000
LoansAndLeasesReceivableGainLossOnSalesNet,,,-110000.000,,-222000.000,,,
MarketingExpense,70000.000,50000.000,40000.000,70000.000,64000.000,66000.000,65000.000,68000.000
MortgageServicingRightsMSRImpairmentRecovery,,,13000.000,,-32000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-6162000.000,,-7132000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-6162000.000,,-7132000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-2515000.000,,-3265000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2515000.000,,-3265000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,2005000.000,,3249000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2005000.000,,3249000.000,,,
NetIncomeLoss,197000.000,364000.000,174000.000,123000.000,140000.000,101000.000,40000.000,48000.000
NetIncomeLossAvailableToCommonStockholdersBasic,120000.000,287000.000,97000.000,45000.000,61000.000,21000.000,-38000.000,-31000.000
NetInterestIncomeLossAfterProvisionForLoanLosses,1797000.000,1915000.000,1853000.000,1966000.000,1830000.000,,1940000.000,
NoninterestExpense,1993000.000,1973000.000,1979000.000,2139000.000,2149000.000,2181000.000,2156000.000,2325000.000
NoninterestIncome,393000.000,422000.000,413000.000,376000.000,548000.000,441000.000,623000.000,445000.000
OccupancyNet,312000.000,332000.000,345000.000,369000.000,375000.000,372000.000,347000.000,376000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,-8000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,,,,,,,-5000.000,
OtherComprehensiveIncomeLossNetOfTax,,,,,,-51000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,-9000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,6000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,7000.000,11000.000,,,,
OtherNoninterestExpense,247000.000,262000.000,224000.000,322000.000,274000.000,272000.000,251000.000,265000.000
PaymentsForFederalHomeLoanBankAdvances,,,,,-3000000.000,,,
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,,-6849000.000,,-10325000.000,,,
PaymentsForProceedsFromFederalHomeLoanBankStock,,,,,15000.000,,,
PaymentsOfDividends,,,-60000.000,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,,-60000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,,-261000.000,,-2000000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,-795000.000,,-26000.000,,,
PreferredStockAccretionOfRedemptionDiscount,18000.000,17000.000,17000.000,18000.000,19000.000,20000.000,19000.000,19000.000
PreferredStockDividend,59000.000,60000.000,,,,,,
PreferredStockDividends,,,,,31000.000,,,
PreferredStockDividendsAndOtherAdjustments,,,,-60000.000,-60000.000,-60.000,-59000.000,-119940.000
PreferredStockDividendsIncomeStatementImpact,,,60000.000,60000.000,60000.000,60000.000,59000.000,60000.000
ProceedsFromFederalHomeLoanBankAdvances,,,500000.000,,,,,
ProceedsFromLoanOriginations,,,-1690000.000,,-1403000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,145000.000,,143000.000,,,
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,,,,,4000.000,,
ProceedsFromSaleOfLoansHeldForSale,,,7773000.000,,13046000.000,,,
ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,,,86000.000,,6000.000,,,
ProfessionalAndContractServicesExpense,155000.000,84000.000,115000.000,117000.000,105000.000,170000.000,218000.000,435000.000
ProvisionForLoanAndLeaseLosses,193000.000,60000.000,90000.000,60000.000,60000.000,60000.000,60000.000,0.000
ShareBasedCompensation,,,3000.000,,,,,
TransferOtherRealEstate,,,,,1427000.000,,,
TreasuryStockSharesRetired,,,,,-1.000,-1.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,745.000,,,770.000,
WeightedAverageNumberOfSharesIssuedBasic,,,,655.000,655.000,655.000,655.000,655413035.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,654.000,654.000,654.000,654.000,654484038.000
WeightedAverageNumberOfSharesTreasuryStock,,,,-1.000,,,-1.000,
