,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-519000.000,,,,-762000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,137000.000,,,,201000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,11000.000,,,,4000.000,,,
AmortizationOfDeferredCharges,158000.000,160000.000,126000.000,128000.000,129000.000,129000.000,108000.000,110000.000,111000.000,110000.000
AmortizationOfIntangibleAssets,,,126000.000,,,,108000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,44000.000,,41345.000,41000.000,38000.000,-95345.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,345000.000,,265000.000,291000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,344000.000,345000.000,,265000.000,291000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,0.000,,0.000,0.000,0.000,0.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,2000.000,,,,,,
BankOwnedLifeInsuranceIncome,81000.000,84000.000,60000.000,55000.000,43000.000,33000.000,38000.000,37000.000,38000.000,19000.000
BusinessCombinationAcquisitionRelatedCosts,135000.000,70000.000,0.000,0.000,0.000,0.000,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,25251000.000,,,,-7010000.000,,,
CommonStockDividendsPerShareDeclared,,,0.120,,,,0.150,,,
ComprehensiveIncomeNetOfTax,,,,3950000.000,6324000.000,,3779000.000,-4995000.000,5697000.000,117000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,4566000.000,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,2419000.000,,,,-3641000.000,,,
Depreciation,,,578000.000,,,,641000.000,,,
DividendsCommonStockCash,,,1849000.000,,,,2322000.000,,,
EarningsPerShareBasic,0.260,0.240,0.310,0.180,0.300,0.300,0.300,0.190,0.290,0.160
EarningsPerShareDiluted,0.260,0.240,0.310,0.180,0.300,0.300,0.300,0.190,0.290,0.150
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,11000.000,,,,4000.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,11000.000,,,,4000.000,,,
FDICIndemnificationAssetCashPaymentsReceived,,,,-1171000.000,-545000.000,,1783000.000,818000.000,4155000.000,2569000.000
FDICIndemnificationAssetDisposals,,,,-1715000.000,-6847000.000,,4474000.000,1992000.000,2208000.000,7771000.000
FDICIndemnificationAssetPeriodIncreaseDecrease,,,,-3145000.000,-2762000.000,,-174000.000,7502000.000,-1030000.000,-563000.000
FederalDepositInsuranceCorporationPremiumExpense,561000.000,319000.000,336000.000,317000.000,314000.000,314000.000,289000.000,281000.000,265000.000,256000.000
FeesAndCommissionsDepositorAccounts,965000.000,956000.000,893000.000,921000.000,886000.000,860000.000,816000.000,845000.000,870000.000,870000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,177000.000,254000.000,,243000.000,237000.000,220000.000,667000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,-2955000.000,2499000.000,,914000.000,1046000.000,770000.000,566000.000
ForeclosedRealEstateExpense,341000.000,559000.000,374000.000,739000.000,398000.000,330000.000,525000.000,379000.000,399000.000,924000.000
GainLossOnDispositionOfAssets,785000.000,1119000.000,629000.000,556000.000,125000.000,567000.000,380000.000,213000.000,871000.000,851000.000
GainLossOnSaleOfDebtInvestments,,,,,,,265000.000,,,
GainLossOnSaleOfLoansAndLeases,,,-705000.000,,,,1011000.000,,,
