,2011-06-30,2011-09-30,2012-03-31,2012-09-30
AllocatedShareBasedCompensationExpense,,,,100000.000
AmortizationOfIntangibleAssets,3000.000,4000.000,3000.000,2000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-276000.000,
CostOfRevenue,2861000.000,2158000.000,3440000.000,1694000.000
Depreciation,,,74000.000,
EarningsPerShareBasicAndDiluted,-0.070,-0.110,-0.070,-0.090
GeneralAndAdministrativeExpense,1169000.000,988000.000,867000.000,1367000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-855000.000,-1503000.000,-1070000.000,-1648000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-1648000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.120
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,359000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,0.030
IncomeTaxExpenseBenefit,-4000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,671000.000,
IncreaseDecreaseInAccountsReceivable,,,-62000.000,
IncreaseDecreaseInDeferredRevenue,,,-135000.000,
IncreaseDecreaseInRestrictedCash,,,110000.000,
InterestExpense,13000.000,13000.000,13000.000,17000.000
NetCashProvidedByUsedInFinancingActivities,,,-5000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-5000.000,
NetCashProvidedByUsedInInvestingActivities,,,-2000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2000.000,
NetCashProvidedByUsedInOperatingActivities,,,-269000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-269000.000,
NetIncomeLoss,-851000.000,-1503000.000,-1070000.000,-1289000.000
OperatingExpenses,6791000.000,6030000.000,8180000.000,4874000.000
OperatingIncomeLoss,-842000.000,-1490000.000,-1057000.000,-1631000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-6000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,1000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-1288000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-1076000.000,
OtherCostOfOperatingRevenue,25000.000,11000.000,34000.000,20000.000
OtherSalesRevenueNet,206000.000,180000.000,157000.000,1000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2000.000,
ProvisionForDoubtfulAccounts,,,4000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,5000.000,
ResearchAndDevelopmentExpense,293000.000,,,
Revenues,5949000.000,4540000.000,7123000.000,3243000.000
SalesRevenueNet,5949000.000,4540000.000,7123000.000,3243000.000
SalesRevenueServicesGross,,,,1000.000
SellingAndMarketingExpense,2465000.000,2633000.000,3658000.000,1640000.000
ShareBasedCompensation,,,140000.000,94000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,14311000.000
