,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,,99635.000
AmortizationOfIntangibleAssets,,,,99635.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4102.000,,463.000,-411.000
CostOfGoodsSold,160.000,,42.000,233453.000
DebtConversionConvertedInstrumentAmount1,,,10200.000,400000.000
DebtInstrumentInterestRateDuringPeriod,,,0.020,
Depreciation,35.000,,,
Dividends,0.000,,0.000,
EarningsPerShareBasic,0.000,,0.000,-0.060
FairValueAssumptionsExpectedDividendRate,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,3.500
FairValueAssumptionsRiskFreeInterestRate,,,,0.017
FairValueOptionChangesInFairValueGainLoss1,,,,167003.000
FeesAndCommissionsTransferAgent,,,-1391.000,
GeneralAndAdministrativeExpense,3255.000,,7882.000,1517389.000
GrossProfit,641.000,,868.000,167012.000
GuarantyFeeIncome,,,,27519.000
IncomeLossFromContinuingOperations,-22807.000,,-23713.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-1557796.000
IncreaseDecreaseInAccountsPayable,,,,-12374.000
IncreaseDecreaseInAccountsPayableRelatedParties,7742.000,,3234.000,
IncreaseDecreaseInAccountsReceivable,,,,38774.000
IncreaseDecreaseInAccruedLiabilities,,,,193891.000
IncreaseDecreaseInDeferredRevenue,,,-340.000,-15697.000
IncreaseDecreaseInDueFromRelatedParties,,,,-31908.000
IncreaseDecreaseInDueToOtherRelatedParties,,,,696346.000
IncreaseDecreaseInDueToRelatedParties,,,,-6532.000
IncreaseDecreaseInInterestPayableNet,,,139.000,
IncreaseDecreaseInInventories,-476.000,,366.000,3447.000
IncreaseDecreaseInNotesPayableCurrent,,,10200.000,
IncreaseDecreaseInOtherCurrentLiabilities,16309.000,,16428.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-6069.000
IncreaseDecreaseInRestrictedCash,,,,-99900.000
InterestExpense,,,,145150.000
InterestExpenseDebt,,,139.000,
InterestExpenseDebtExcludingAmortization,,,139.000,
LegalFees,4808.000,,5838.000,
NetCashProvidedByUsedInFinancingActivities,7742.000,,3234.000,722568.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7742.000,,3234.000,722568.000
NetCashProvidedByUsedInInvestingActivities,,,,98325.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,98325.000
NetCashProvidedByUsedInOperatingActivities,-6939.000,,-2771.000,-821304.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6939.000,,-2771.000,-821304.000
NetIncomeLoss,-22807.000,,-28832.000,-1557796.000
OperatingExpenses,,,,1579658.000
OperatingIncomeLoss,,,,-1412646.000
OtherNonoperatingIncomeExpense,,,,-145150.000
PaymentsToAcquireIntangibleAssets,,,,1575.000
ProceedsFromConvertibleDebt,,,,400000.000
ProceedsFromIssuanceOfUnsecuredDebt,,,,30000.000
ProceedsFromIssuanceOrSaleOfEquity,,,,304500.000
ProceedsFromNotesPayable,,,10200.000,
ProfessionalFees,15350.000,,9470.000,
RepaymentsOfNotesPayable,,,,-11932.000
Revenues,801.000,,910.000,400465.000
SalesRevenueNet,801.000,,910.000,400465.000
SellingExpense,,,,62269.000
SellingGeneralAndAdministrativeExpense,23448.000,,24581.000,
ShareBasedCompensation,,,,167003.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,24174.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.008
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,0.008
StockIssuedDuringPeriodSharesIssuedForServices,,,,278803.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,-1739093.000
StockIssuedDuringPeriodValueIssuedForServices,,,,278356.000
StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,,,,16759.000
WeightedAverageNumberOfSharesOutstandingBasic,10278000.000,,10278000.000,27585344.000
