,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,453000000.000,421000000.000,485000000.000,403000000.000,414000000.000,400000000.000,475000000.000,393000000.000,394000000.000,379000000.000,463000000.000,442000000.000,465000000.000,467000000.000,535000000.000,461000000.000,472000000.000,430000000.000,487000000.000,443000000.000,460000000.000,483000000.000,527000000.000,461000000.000,486000000.000,787000000.000
AccountsReceivableGrossCurrent,1031000000.000,1039000000.000,979000000.000,912000000.000,908000000.000,981000000.000,1007000000.000,917000000.000,964000000.000,979000000.000,1067000000.000,1118000000.000,1135000000.000,1141000000.000,1045000000.000,1056000000.000,1094000000.000,1124000000.000,1045000000.000,1043000000.000,1095000000.000,1191000000.000,1100000000.000,1033000000.000,1141000000.000,1652000000.000
AccountsReceivableGrossNoncurrent,30000000.000,34000000.000,32000000.000,29000000.000,31000000.000,29000000.000,34000000.000,34000000.000,32000000.000,31000000.000,32000000.000,34000000.000,34000000.000,29000000.000,84000000.000,84000000.000,97000000.000,98000000.000,109000000.000,92000000.000,110000000.000,122000000.000,146000000.000,180000000.000,175000000.000,199000000.000
AccountsReceivableNetCurrent,1021000000.000,1029000000.000,969000000.000,901000000.000,898000000.000,967000000.000,971000000.000,906000000.000,954000000.000,969000000.000,1058000000.000,1107000000.000,1126000000.000,1131000000.000,1033000000.000,1044000000.000,1083000000.000,1112000000.000,1038000000.000,1036000000.000,1088000000.000,1184000000.000,1094000000.000,1027000000.000,1135000000.000,1644000000.000
AccrualForEnvironmentalLossContingencies,3000000.000,3000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
AccruedIncomeTaxes,,,,,,,,,,,47000000.000,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,21000000.000,12000000.000,29000000.000,42000000.000,,0.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1081000000.000,1091000000.000,1099000000.000,1117000000.000,1126000000.000,1126000000.000,1145000000.000,1171000000.000,1186000000.000,1191000000.000,1201000000.000,1247000000.000,1259000000.000,1277000000.000,1273000000.000,1294000000.000,1312000000.000,1332000000.000,1354000000.000,,,,1416000000.000,,,1488000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-1000000.000,,,,2000000.000,,,,-6000000.000,,,,-3000000.000,,,,-6000000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,1493000000.000,,,,1619000000.000,,,,1293000000.000,,,,1348000000.000,,,,1637000000.000,,,,,,,
