,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,16048.000,950.000,2450.000,3950.000
AccountsPayableCurrent,17952.000,18568.000,14319.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,16800.000,,2067283.000,1215678.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,16800.000,925388.000,,
AccountsReceivableNetCurrent,,,4100.000,,,,
AccruedRentCurrent,,,,,,,40000.000
AdditionalPaidInCapital,12080.000,41060.000,41060.000,41060.000,1611236.000,5278375.000,5651973.000
Assets,4718.000,27914.000,15731.000,8435.000,340280.000,6769055.000,4815214.000
AssetsCurrent,4718.000,27914.000,15731.000,8435.000,340280.000,5341225.000,3417006.000
BusinessCombinationConsiderationTransferred,,,,,557898.000,557898.000,
Cash,3206.000,27826.000,10108.000,102.000,54.000,5000999.000,2715028.000
CashAndCashEquivalentsAtCarryingValue,,,,102.000,54.000,5000999.000,2715028.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,4000000.000,7220000.000,7220000.000,7220000.000,15220000.000,28581000.000,28581000.000
CommonStockSharesOutstanding,4000000.000,7220000.000,7220000.000,7220000.000,15220000.000,28581000.000,28581000.000
CommonStockSharesSubscriptions,,,,,-2000000.000,,
CommonStockValue,4000.000,7220.000,7220.000,7220.000,15220.000,28581.000,28581.000
DeferredIncomeTaxAssetsNet,,,,,72255.000,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,72255.000,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,-72255.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-38914.000,-50934.000,-61268.000,-72693.000,,,
DueFromRelatedPartiesCurrent,,,,,2000000.000,,
DueToAffiliateCurrent,,,,,925338.000,748030.000,
DueToOfficersOrStockholdersCurrent,,,,,0.000,0.000,
DueToRelatedPartiesCurrentAndNoncurrent,9600.000,12000.000,14400.000,,,,
EquityMethodInvestments,,,,,,1428530.000,1398208.000
Liabilities,27552.000,30568.000,28719.000,32848.000,926338.000,2069733.000,1219628.000
LiabilitiesAndStockholdersEquity,4718.000,27914.000,15731.000,8435.000,340280.000,6769055.000,4815214.000
LiabilitiesCurrent,27552.000,30568.000,28719.000,32848.000,926338.000,2069733.000,1219628.000
OperatingLossCarryforwards,,,,,212514.000,,
PrepaidExpenseCurrent,1512.000,88.000,1523.000,,340226.000,340226.000,
PrepaidExpenseCurrentAndNoncurrent,,,,8333.000,,,
RetainedEarningsAccumulatedDeficit,,,,,-212514.000,-606934.000,-2084968.000
StockholdersEquity,-22834.000,-2654.000,-12988.000,-24413.000,-586058.000,4700022.000,3595586.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-22834.000,-2654.000,-12988.000,-24413.000,-586058.000,4699322.000,3595586.000
ValuationAllowanceAmount,,,,,66418.000,,
