,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31
AdvertisingExpense,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-828.000,,,,691.000
GeneralAndAdministrativeExpense,882.000,1946.000,334.000,2291.000,1006.000,507.000,1809.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1482.000,-2511.000,-984.000,-2941.000,-1656.000,-4007.000,-2559.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-2844.000,,,,-2825.000
IncreaseDecreaseInInterestPayableNet,,,,,,,75.000
IncreaseDecreaseInNotesPayableCurrent,,,3000.000,,,,6000.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,6075.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,6075.000
NetCashProvidedByUsedInOperatingActivities,,,-828.000,,,,-5384.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-828.000,,,,-5384.000
NetIncomeLoss,-1482.000,-2511.000,-984.000,-2941.000,-1656.000,-4007.000,-2559.000
OperatingExpenses,1482.000,2511.000,984.000,2941.000,1656.000,4007.000,2559.000
ProceedsFromIssuanceOfCommonStock,,,,,,,0.000
ProfessionalFees,600.000,565.000,650.000,650.000,650.000,3500.000,750.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,9650000.000
