,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,,,,,,,1436.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,258000.000,,,,,,
AmortizationOfAcquisitionCosts,,,,,,,,,,0.000,,,,
AmortizationOfDebtDiscountPremium,0.000,,,,,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,,,,,,,,269773.000,,
AmortizationOfIntangibleAssets,,,,18576.000,,,,,,,,12218.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,400016.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,36739.000,,,24956.000,,,,-469582.000,,,,-156085.000,,
CostOfGoodsAndServicesSold,,,,,,,,90948.000,116683.000,81180.000,,29847.000,41004.000,52596.000
CostOfServices,,,,69.000,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,128915.000,,
DebtIssuanceCosts,,,,404176.000,170181.000,141571.000,132797.000,0.000,0.000,0.000,,,,
Depreciation,,,,,,,,0.000,,,,,,
DepreciationAndAmortization,,,,,,,,,,2097.000,,13654.000,37879.000,74534.000
DepreciationDepletionAndAmortization,293018.000,291673.000,291673.000,0.000,0.000,4820.000,9359.000,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,779974.000,0.000,0.000,-779974.000,2966493.000,0.000,0.000,2079435.000,-234704.000,317865.000,331976.000
EarningsPerShareBasic,,,,,,,,0.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,,0.000,0.000,,-0.000,-0.000,-0.000
EarningsPerShareDiluted,,,,,,,,0.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.000,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,0.792,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.000,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,499387.000,245341.000,248164.000,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,499387.000,,,,0.000,21011.000,
GeneralAndAdministrativeExpense,,,,344551.000,510076.000,882008.000,5553281.000,734261.000,948469.000,519520.000,1261540.000,1490018.000,780164.000,914012.000
GoodwillImpairmentLoss,0.000,,,,,,,,,,,,,
GrossProfit,189222.000,,,10431.000,,,,92381.000,265430.000,330865.000,-533987.000,115771.000,58305.000,108259.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,,,117645.000,0.000,966412.000,173001.000,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,0.000,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-476532.000,-554350.000,-558824.000,-396120.000,-491224.000,-7024295.000,-1115857.000,-641880.000,-683039.000,-190752.000,-1801305.000,-1387901.000,-759738.000,-880287.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,164681.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,,,,,-151718.000,,,,30451.000,,
IncreaseDecreaseInAccountsReceivable,13778.000,,,,,,,115717.000,,,,34206.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,155951.000,,,,66813.000,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,-3100.000,,
IncreaseDecreaseInDeferredRevenue,-117000.000,,,,,,,,,,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,,,,,,0.000,,,,-214445.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,0.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,,,,50000.000,,
IncreaseDecreaseInInterestPayableNet,77033.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,,137915.000,,
IncreaseDecreaseInPrepaidExpense,-15820.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,-6007.000,,
InterestExpense,77033.000,73551.000,82469.000,143499.000,101947.000,116000.000,115903.000,103903.000,104989.000,106561.000,908363.000,409178.000,433657.000,454087.000
InterestPaid,,,,,,,,,,,,27368.000,,
InterestPaidNet,,,,,,,,,,,,18869.000,,
InventoryWriteDown,,,,,,,,0.000,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,4781092.000,,,,,,,,
LaborAndRelatedExpense,0.000,,,,,,,,,,,,,
LicensesRevenue,69722.000,69722.000,,,,,,,,,,,,
LoanProcessingFee,,,,,,,,53440.000,0.000,5038.000,,,,
NetCashProvidedByUsedInFinancingActivities,161614.000,,,235000.000,,,,183125.000,,,,262185.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,161614.000,,,235000.000,,,,183125.000,,,,262185.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,0.000,,,,-83145.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,0.000,,,,-83145.000,,
NetCashProvidedByUsedInOperatingActivities,-124875.000,,,-210044.000,,,,-652707.000,,,,-335125.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-124875.000,,,-210044.000,,,,-652707.000,,,,-335125.000,,
NetIncomeLoss,-553565.000,,,,,,,2666657.000,-542687.000,-54187.000,-116729.000,-2047337.000,-854519.000,-959632.000
NetIncomeLossAvailableToCommonStockholdersBasic,-553565.000,-627901.000,-641293.000,-331138.000,-763352.000,-7281866.000,1130935.000,,,,,,,
NonoperatingIncomeExpense,-77033.000,-73551.000,-82469.000,64982.000,-272128.000,-257571.000,2246792.000,3308537.000,140352.000,136565.000,1684576.000,-659436.000,-94781.000,-79345.000
OperatingExpenses,665754.000,717072.000,843765.000,406551.000,510076.000,7060628.000,1138146.000,734261.000,948469.000,521617.000,1267318.000,1503672.000,818043.000,988546.000
OperatingIncomeLoss,-553565.000,-627901.000,-641293.000,,,,,,,,,,,
OtherCostAndExpenseOperating,87059.000,94792.000,130840.000,,,,,,,,,,,
OtherExpenses,,,,,,,,,,,,15554.000,0.000,-42766.000
OtherNonoperatingExpense,0.000,,,,,,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,63500.000,,,,,,,,,,,,,
PaidInKindInterest,,,,-6365.000,,,,,,,,,,
PaymentsForLegalSettlements,0.000,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,0.000,,,,1600.000,,
PaymentsToDevelopSoftware,,,,,,,,,,,,81545.000,,
PaymentsToSuppliersAndEmployees,-197875.000,,,221179.000,,,,,,,,,,
ProceedsFromCustomers,73000.000,,,17500.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,203125.000,,,,31250.000,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,299000.000,,
ProceedsFromNotesPayable,,,,,,,,0.000,,,,,,
ProceedsFromShortTermDebt,,,,,,,,,,,,805.000,,
ProfessionalFees,1800.000,16850.000,26678.000,,,,,,,,,,,
ProvisionForDoubtfulAccounts,13000.000,13000.000,71630.000,62000.000,0.000,26280.000,6552.000,0.000,0.000,0.000,,7438.000,,
RepaymentsOfNotesPayable,,,,,,,,20000.000,,,,,,
RepaymentsOfShortTermDebt,-161614.000,,,-235000.000,,,,,,,,68870.000,,
Revenues,189222.000,162722.000,284941.000,10500.000,18852.000,36333.000,40007.000,183329.000,382113.000,412045.000,-611040.000,145618.000,99309.000,160855.000
SalesRevenueNet,189222.000,162722.000,284941.000,10500.000,18852.000,36333.000,40007.000,183329.000,382113.000,412045.000,-611040.000,145618.000,99309.000,160855.000
SalesRevenueServicesNet,119500.000,93000.000,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,270877.000,300757.000,322944.000,,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,,944777.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,0.792,0.792,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.034,0.034,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,,,,,,,,,,816081.000,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,60778706.000,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,0.000,,,,,,,,,,
