,2011-09-30
AccountsPayableCurrent,308098.000
Assets,209441.000
AssetsCurrent,58454.000
CashAndCashEquivalentsAtCarryingValue,156.000
ConvertibleLongTermNotesPayable,230121.000
ConvertibleNotesPayableCurrent,591378.000
DeferredCompensationLiabilityCurrent,25000.000
DividendsPayableCurrent,4262138.000
EmployeeRelatedLiabilitiesCurrent,807056.000
FiniteLivedPatentsGross,150987.000
InterestPayableCurrentAndNoncurrent,253082.000
Liabilities,6476873.000
LiabilitiesAndStockholdersEquity,209441.000
LiabilitiesCurrent,6246752.000
PrepaidExpenseCurrent,58298.000
StockholdersEquity,-6267432.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6267432.000
