,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31
AccruedLiabilitiesCurrent,26641.000,15482.000,15482.000,15482.000,15482.000,38730.000,24374.000
AdditionalPaidInCapital,101564.000,135923.000,159123.000,182323.000,205571.000,205571.000,244301.000
Assets,,,262.000,,166.000,,
CashAndCashEquivalentsAtCarryingValue,363.000,315.000,262.000,214.000,166.000,118.000,70.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,128842.000,152090.000,,,,,
Liabilities,26641.000,15482.000,15482.000,,,,
LiabilitiesAndStockholdersEquity,363.000,315.000,262.000,214.000,166.000,118.000,70.000
LiabilitiesCurrent,,,,,,38730.000,24374.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
RetainedEarningsAccumulatedDeficit,128842.000,152090.000,-175343.000,-198591.000,-221887.000,-245183.000,-269605.000
StockholdersEquity,-26278.000,-15167.000,-15220.000,-15268.000,-15316.000,-38612.000,-24304.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-26278.000,-15167.000,-15220.000,,,,
