,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AllowanceForFundsUsedDuringConstructionInvestingActivities,17289000.000,,,,25448000.000,,,,13672000.000,,,,15883000.000,,,,13077000.000,
AssetImpairmentCharges,,,,,355500000.000,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,55265000.000,55497000.000,56467000.000,23366000.000,57903000.000,11942000.000,56796000.000,,59104000.000,59389000.000,60848000.000,,65799000.000,67250000.000,68370000.000,,69899000.000,68830000.000
AvailableForSaleSecuritiesGrossRealizedGains,4000000.000,4000000.000,12000000.000,9000000.000,12000000.000,11000000.000,8000000.000,8000000.000,6000000.000,16000000.000,3000000.000,66000000.000,6000000.000,6000000.000,11000000.000,16000000.000,26000000.000,19000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,5000000.000,1000000.000,3000000.000,2000000.000,2000000.000,2000000.000,212000000.000,-209000000.000,2000000.000,1000000.000,4000000.000,4000000.000,2000000.000,1000000.000,2000000.000,3000000.000,2000000.000,1000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,598000000.000,,,,,,,,,,,,1345000000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,14000000.000,,,,,,,,,,,,16000000.000,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,155000000.000,,,,199000000.000,,,,265000000.000,,,,335000000.000,,,,400000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-568235000.000,,,,-9436000.000,,,,-269638000.000,,,,169357000.000,,,,-241480000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,86000000.000,,,,332000000.000,,,,5000000.000,,,,74000000.000,,,,88000000.000,
CashPaidForCapitalizedInterest,164563000.000,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830,0.830
CompetitiveEnergyRevenue,604186000.000,562350000.000,635513000.000,587688000.000,552810000.000,560171000.000,619643000.000,567970000.000,606273000.000,527117000.000,621046000.000,539798000.000,904160000.000,587339000.000,606016000.000,623710000.000,642590000.000,439306000.000
