,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,1755000.000,1942000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,9444000.000,13960000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3944000.000,3235000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,5070000.000,
AllocatedShareBasedCompensationExpense,10841000.000,15901000.000
AmortizationOfDeferredCharges,17132000.000,17132000.000
AmortizationOfFinancingCosts,167000.000,184000.000
AmortizationOfIntangibleAssets,2243000.000,3300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,28370974.000,12118394.000
AssetImpairmentCharges,,551000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,-914000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,-0.370,
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.370,
BusinessAcquisitionsProFormaNetIncomeLoss,-15403000.000,-35401000.000
BusinessAcquisitionsProFormaRevenue,197395000.000,365786000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,5700000.000,5700000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,1800000.000,1800000.000
CapitalLeasesIncomeStatementAmortizationExpense,3787000.000,6300000.000
CapitalLeasesIncomeStatementInterestExpense,1200000.000,1600000.000
CapitalizedComputerSoftwareAmortization,7272000.000,
CapitalizedComputerSoftwareAmortization1,,6300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,201585000.000,-89652000.000
ComprehensiveIncomeNetOfTax,-39324000.000,-22234000.000
CostOfGoodsAndServicesSold,96979000.000,123328000.000
CurrentFederalTaxExpenseBenefit,24524000.000,22084000.000
CurrentForeignTaxExpenseBenefit,579000.000,580000.000
CurrentIncomeTaxExpenseBenefit,28946000.000,25287000.000
CurrentStateAndLocalTaxExpenseBenefit,3843000.000,2623000.000
DeferredFederalIncomeTaxExpenseBenefit,-2863000.000,2008000.000
DeferredForeignIncomeTaxExpenseBenefit,-122000.000,-23000.000
DeferredIncomeTaxExpenseBenefit,-2877000.000,1738000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,108000.000,-247000.000
Depreciation,16307000.000,19200000.000
DepreciationDepletionAndAmortization,18550000.000,22525000.000
DividendsCommonStock,0.000,0.000
EarningsPerShareBasicAndDiluted,-0.590,-0.260
EffectOfExchangeRateOnCashAndCashEquivalents,-3951000.000,-6791000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3944000.000,3235000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3944000.000,3235000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,-3133000.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,0.000,
FairValueOfAssetsAcquired,11657000.000,5030000.000
ForeignCurrencyTransactionGainLossBeforeTax,-21775000.000,-14951000.000
GainLossOnDispositionOfAssets1,-1319000.000,-1143000.000
GeneralAndAdministrativeExpense,68939000.000,86180000.000
GoodwillAcquiredDuringPeriod,0.000,8660000.000
GoodwillForeignCurrencyTranslationGainLoss,,-600000.000
GoodwillImpairmentLoss,0.000,0.000
GoodwillOtherChanges,-3079000.000,
GoodwillOtherIncreaseDecrease,,-755000.000
GoodwillTranslationAdjustments,600000.000,
GrossProfit,176520000.000,241639000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,25627000.000,25910000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-27994000.000,-2876000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-53621000.000,-28786000.000
IncomeTaxExpenseBenefit,26069000.000,27025000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,7957000.000,4911000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,11584000.000,5849000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-9798000.000,-1007000.000
IncomeTaxReconciliationNondeductibleExpenseOther,1314000.000,267000.000
IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,12168000.000,12168000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,1571000.000,1412000.000
IncomeTaxReconciliationOtherReconcilingItems,-223000.000,316000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,2575000.000,1545000.000
IncomeTaxReconciliationTaxCreditsResearch,7684000.000,2170000.000
IncomeTaxesPaid,7604000.000,10559000.000
IncreaseDecreaseInAccountsPayable,6728000.000,-3585000.000
IncreaseDecreaseInAccountsReceivable,6739000.000,8192000.000
IncreaseDecreaseInAccruedLiabilities,12395000.000,11193000.000
IncreaseDecreaseInDeferredRevenue,1279000.000,964000.000
IncreaseDecreaseInOtherNoncurrentAssets,-225000.000,-438000.000
IncreaseDecreaseInOtherOperatingLiabilities,-4301000.000,4855000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,266000.000,6186000.000
IncreaseDecreaseInRestrictedCash,0.000,0.000
InterestExpenseDebt,1526000.000,7204000.000
InterestPaid,,2000000.000
InvestmentIncomeInterestAndDividend,324000.000,1702000.000
LeaseAndRentalExpense,5100000.000,6000000.000
MarketingExpense,66771000.000,82799000.000
NetCashProvidedByUsedInFinancingActivities,199608000.000,5810000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,199608000.000,5810000.000
NetCashProvidedByUsedInInvestingActivities,-23283000.000,-135430000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23283000.000,-135430000.000
NetCashProvidedByUsedInOperatingActivities,29211000.000,46759000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29211000.000,46759000.000
NetIncomeLoss,-54063000.000,-29901000.000
NoncashContributionExpense,3200000.000,0.000
NonoperatingIncomeExpense,-26110000.000,-20453000.000
OperatingExpenses,178404000.000,224062000.000
OperatingIncomeLoss,-1884000.000,17577000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,14746000.000,7675000.000
OtherComprehensiveIncomeLossNetOfTax,14739000.000,7667000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,14739000.000,7667000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-7000.000,-8000.000
OtherNoncashExpense,,5337000.000
PaymentsForRepurchaseOfCommonStock,,1258000.000
PaymentsOfStockIssuanceCosts,4052000.000,0.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,26040000.000,160504000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,7880000.000
PaymentsToAcquirePropertyPlantAndEquipment,11116000.000,35981000.000
PaymentsToDevelopSoftware,9719000.000,11769000.000
ProceedsFromIssuanceInitialPublicOffering,199467000.000,0.000
ProceedsFromIssuanceOfCommonStock,0.000,0.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,23592000.000,80704000.000
ProceedsFromStockOptionsExercised,3626000.000,10568000.000
ProvisionForDoubtfulAccounts,1780000.000,1770000.000
RepaymentsOfLongTermCapitalLeaseObligations,3377000.000,6086000.000
ResearchAndDevelopmentExpense,42694000.000,55083000.000
Revenues,273499000.000,364967000.000
SalesRevenueNet,273499000.000,364967000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,15100000.000,19130000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,800855.000,893906.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1660170.000,1700234.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,4.030
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2.760,4.170
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,9.940,9.510
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,16.190,9.350
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,8300000.000,9533000.000
StockIssued1,0.000,6966000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,1315735.000,2535620.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,80212000.000,
StockIssuedDuringPeriodValueNewIssues,194361000.000,6966000.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,,0.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,-1258000.000
StockIssuedDuringPeriodValueStockOptionsExercised,3626000.000,10568000.000
UnrealizedGainLossOnDerivatives,-3133000.000,0.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,-3133000.000,0.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.000,0.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,0.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,21797000.000,1071000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,34000.000,274000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,91122291.000,113562738.000
