,2015-03-31
AdjustmentsToAdditionalPaidInCapitalOther,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3430.000
EarningsPerShareBasic,0.000
GeneralAndAdministrativeExpense,8830.000
NetCashProvidedByUsedInFinancingActivities,4050.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4050.000
NetCashProvidedByUsedInOperatingActivities,-7480.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7480.000
NetIncomeLoss,-7480.000
OperatingExpenses,8830.000
OperatingIncomeLoss,-7480.000
OtherSalesRevenueNet,1350.000
ProceedsFromLoans,4050.000
ProfitLoss,-7480.000
Revenues,1350.000
SalesRevenueNet,1350.000
StockIssuedDuringPeriodSharesOther,0.000
WeightedAverageNumberOfSharesOutstandingBasic,4000000.000
