,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30
AdjustmentForAmortization,262.000,1493.000,1493.000,1493.000,1493.000,1493.000,1492.000
AmortizationOfFinancingCosts,,,,,,1493.000,
CashPeriodIncreaseDecrease,,-4247.000,,,,,
EarningsPerShareBasicAndDiluted,-0.000,,,,,-0.000,0.000
GeneralAndAdministrativeExpense,19631.000,6550.000,7505.000,9756.000,2741.000,4120.000,411.000
GoodwillImpairmentLoss,,,,,,481353.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-59697.000,-55476.000,-59143.000,-49578.000,-534709.000,-23870.000,-5103.000
IncomeTaxesPaid,,264.000,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,15377.000,
IncreaseDecreaseInAccruedLiabilities,,2650.000,,,,-952.000,
InterestExpense,489.000,2914.000,6171.000,4155.000,3307.000,5048.000,-2752.000
InterestExpenseDebt,,,,,,1250.000,
NetCashProvidedByUsedInFinancingActivities,,50000.000,,,,13000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,50000.000,,,,13000.000,
NetCashProvidedByUsedInOperatingActivities,,-54247.000,,,,-13000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-54247.000,,,,-13000.000,
NetIncomeLoss,-69368.000,-58390.000,-172815.000,-163733.000,-538015.000,-39918.000,-7855.000
NonoperatingIncomeExpense,-69368.000,-58390.000,-172815.000,-163733.000,160891.000,-39918.000,2752.000
OperatingExpenses,59697.000,55476.000,59143.000,49578.000,534709.000,23870.000,5103.000
ProceedsFromNotesPayable,,100000.000,,,,,
ProceedsFromRelatedPartyDebt,,,,,,13000.000,
ProfessionalFees,8800.000,11438.000,15310.000,4500.000,14301.000,4290.000,3200.000
ProfitLoss,,-58390.000,,,,-45918.000,
RepaymentsOfRelatedPartyDebt,,50000.000,,,,,
ResearchAndDevelopmentExpense,31004.000,28995.000,28835.000,26829.000,27821.000,10967.000,
StockIssuedDuringPeriodSharesNewIssues,,,,,,1750000.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,11000.000,
