,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,,,,,-1515655.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,92796.000,,,,,,,,,,,,130000.000,150000.000
AccountsPayableCurrent,,,,,,,,68806.000,41476.000,190508.000,17328.000,55256.000,144146.000,42876.000,22673.000,30000.000,44000.000,160000.000,,
AccountsReceivableNetCurrent,,,,,,,,,16560.000,51386.000,11248.000,1000.000,17748.000,,,1000.000,5000.000,46000.000,11000.000,1000.000
AccruedLiabilitiesCurrent,167065.000,180946.000,186218.000,158337.000,142556.000,169538.000,,149000.000,149000.000,150000.000,150000.000,150000.000,150000.000,125000.000,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,310.000,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,150000.000,125000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2640.000,3287.000,3934.000,4504.000,5075.000,5645.000,,7670.000,8782.000,8982.000,9697.000,9697.000,10076.000,10699.000,10556.000,2000.000,11000.000,11000.000,12000.000,
AdditionalPaidInCapital,972651.000,1007647.000,1021146.000,1106138.000,1156133.000,1274121.000,1491104.000,1491104.000,3288008.000,3858753.000,4134442.000,4442445.000,4666727.000,4682257.000,6369043.000,6438000.000,6883400.000,8718400.000,7626000.000,10201000.000
Assets,322620.000,312636.000,303262.000,338594.000,347474.000,428687.000,475804.000,492160.000,515300.000,732761.000,548762.000,690680.000,909182.000,878026.000,313340.000,273000.000,279000.000,1384000.000,115000.000,34000.000
AssetsCurrent,22058.000,11881.000,3154.000,41270.000,48507.000,130519.000,150125.000,166629.000,190642.000,408303.000,227005.000,368922.000,585155.000,554622.000,61680.000,22000.000,28000.000,251000.000,115000.000,34000.000
