,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,,107000000.000,108000000.000,110000000.000,112000000.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,100000.000,200000.000,200000.000,-300000.000,100000.000,500000.000,500000.000,-600000.000,900000.000,1300000.000,1800000.000,-2400000.000,2400000.000,1500000.000,1500000.000,-3700000.000,1200000.000
BusinessCombinationAcquisitionRelatedCosts,,5000000.000,,2000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,20000000.000,31000000.000,36000000.000,67000000.000,66000000.000,37000000.000,19000000.000,32000000.000,11000000.000,12000000.000,10000000.000,14000000.000,1000000.000,1000000.000,1000000.000,,1000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,62000000.000,,,,-131000000.000,,,,-118000000.000,,,,65000000.000,,,,-321000000.000
CashFlowHedgeGainLossReclassifiedToCostOfSalesNet,,0.000,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,0.000,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToRevenueNet,,1000000.000,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,,0.420,0.420,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,0.420,,0.490,0.490,0.490,0.490,0.550,0.550,0.550,0.550,0.570,0.570,0.570,0.570,0.600
ComprehensiveIncomeNetOfTax,,218000000.000,422000000.000,832000000.000,793000000.000,442000000.000,254000000.000,35000000.000,-277000000.000,-168000000.000,765000000.000,134000000.000,284000000.000,677000000.000,236000000.000,547000000.000,-123000000.000,695000000.000
CostOfRevenue,,3735000000.000,3870000000.000,3883000000.000,3881000000.000,3858000000.000,4025000000.000,3916000000.000,3847000000.000,3593000000.000,3675000000.000,3597000000.000,3427000000.000,3291000000.000,3419000000.000,3371000000.000,3319000000.000,3310000000.000
DefinedBenefitPlanActuarialGainLoss,,-49000000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,245000000.000,,,,249000000.000,,,,226000000.000,,,,233000000.000,,,,225000000.000
DividendsCommonStockCash,,200000000.000,,,,234000000.000,,,,257000000.000,,,,261000000.000,,,,271000000.000
EarningsPerShareBasic,,0.800,1.040,1.080,1.010,0.920,0.360,1.270,1.230,1.000,1.140,0.960,1.150,0.880,1.080,1.150,1.110,0.960
EarningsPerShareDiluted,,0.790,1.040,1.070,1.000,0.920,0.360,1.260,1.220,0.990,1.140,0.960,1.140,0.880,1.070,1.150,1.110,0.960
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000000.000,,,,-4000000.000,,,,-15000000.000,,,,13000000.000,,,,8000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.050,0.070,0.014,-0.128,0.030,-2.030,0.060,1.916,0.080,0.110,0.090,-0.203,0.090,0.110,0.090,-0.195,0.070
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,16000000.000,,,,20000000.000,,,,0.000,,,,2000000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,20000000.000,,,,0.000,,,,2000000.000,,,,
