,2011-06-26,2011-09-25,2011-12-25,2012-03-25,2012-06-24,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25
AccountsPayableCurrent,44500000.000,68500000.000,54800000.000,80300000.000,61900000.000,81000000.000,83600000.000,71600000.000,64900000.000,57700000.000,61900000.000,48200000.000,70100000.000,49200000.000,48400000.000,42500000.000,46200000.000,28100000.000,48300000.000,39800000.000,47900000.000,47200000.000,52700000.000,51800000.000,55800000.000
AccountsReceivableGrossCurrent,,,,,,,273300000.000,,,,268100000.000,,,,250200000.000,,,,208600000.000,,,,231100000.000,,
AccountsReceivableNet,,,,,,,272200000.000,,,,265900000.000,,,,248200000.000,,,,,,,,,,
AccountsReceivableNetCurrent,162900000.000,248700000.000,250600000.000,259600000.000,256800000.000,281400000.000,271900000.000,281800000.000,253600000.000,269000000.000,265800000.000,248000000.000,265900000.000,255100000.000,248200000.000,238600000.000,204500000.000,194700000.000,206800000.000,208800000.000,211000000.000,208000000.000,229400000.000,227900000.000,226600000.000
AccruedLiabilitiesCurrent,30400000.000,49200000.000,52100000.000,50400000.000,52900000.000,51700000.000,46400000.000,41700000.000,39100000.000,45400000.000,46200000.000,41100000.000,40800000.000,37000000.000,34200000.000,31500000.000,28300000.000,26600000.000,33100000.000,29900000.000,31000000.000,45100000.000,50000000.000,49800000.000,45100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,35200000.000,,,,50100000.000,,,,60700000.000,,,,53900000.000,,,,57800000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,100000.000,-200000.000,-200000.000,-400000.000,-600000.000,-800000.000,-700000.000,-700000.000,-800000.000,-800000.000,-900000.000,-900000.000,-1000000.000,-1700000.000,-1900000.000,-1600000.000,-1500000.000,-1400000.000,-1400000.000,-1500000.000,-1600000.000,-1700000.000,-1600000.000,-1500000.000
AdditionalPaidInCapitalCommonStock,619300000.000,730500000.000,720600000.000,721700000.000,819900000.000,845400000.000,847100000.000,848800000.000,850900000.000,854500000.000,856000000.000,859500000.000,862300000.000,867200000.000,863400000.000,867100000.000,869000000.000,872700000.000,873200000.000,875900000.000,877300000.000,879500000.000,956200000.000,1041000000.000,1042700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,1400000.000,,,,2300000.000,,,,2000000.000,,,,1800000.000,,,,1700000.000,,
Assets,912400000.000,1241400000.000,1216400000.000,1237400000.000,1299300000.000,1372900000.000,1284000000.000,1270600000.000,1222300000.000,1224700000.000,1216600000.000,1196400000.000,1172100000.000,1145900000.000,1138800000.000,1122600000.000,1102600000.000,921500000.000,903300000.000,884400000.000,874200000.000,875900000.000,948600000.000,961600000.000,950000000.000
AssetsCurrent,347900000.000,454400000.000,421000000.000,448600000.000,521100000.000,456600000.000,455400000.000,455100000.000,417800000.000,429300000.000,430300000.000,413300000.000,398500000.000,376700000.000,374900000.000,366200000.000,353200000.000,310400000.000,320400000.000,305300000.000,302100000.000,310400000.000,373100000.000,387300000.000,373800000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,1900000.000,,,
