,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,343181000.000,345906000.000,363548000.000,350580000.000,362837000.000,354282000.000,360024000.000,357368000.000,361463000.000,365483000.000,364233000.000,465333000.000,490723000.000,485620000.000,491864000.000,474522000.000,484090000.000,472584000.000,483720000.000,,,,,,493634000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,132224000.000,131726000.000,133419000.000,134924000.000,136620000.000,138256000.000,139943000.000,105789000.000,107459000.000,109194000.000,110999000.000,111579000.000,113404000.000,115056000.000,116986000.000,118487000.000,1449000.000,3658000.000,5930000.000,,,,,,19973000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-5749000.000,-8605000.000,-10044000.000,-7634000.000,-1863000.000,-5828000.000,-3204000.000,-3496000.000,-307000.000,-2913000.000,-2527000.000,-1235000.000,-212000.000,-417000.000,-268000.000,-82000.000,36000.000,,,,,,,,188000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,48403000.000,49241000.000,50080000.000,66801000.000,68153000.000,69504000.000,70856000.000,73298000.000,75010000.000,76722000.000,78434000.000,43702000.000,44875000.000,41355000.000,40182000.000,66011000.000,,,,,,,,,-1072000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,1599323000.000,801194000.000,526088000.000,494066000.000,976764000.000,1368865000.000,1274266000.000,1418076000.000,-292439000.000,-897772000.000,,,,,,,
AdditionalCollateralAggregateFairValue,,,,,52700000.000,55000000.000,55300000.000,54900000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,590783000.000,592451000.000,594084000.000,598106000.000,593930000.000,603045000.000,603083000.000,606369000.000,599514000.000,606523000.000,602072000.000,606934000.000,601367000.000,610451000.000,599199000.000,606125000.000,5554059000.000,5554059000.000,5554059000.000,,,,,,5554059000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,4023000.000,3890000.000,3855000.000,3899000.000,3866000.000,4033000.000,4096000.000,4290000.000,4347000.000,4491000.000,4353000.000,4283000.000,4307000.000,4322000.000,3839000.000,3501000.000,,,,,,,,,
Assets,48295466000.000,50987849000.000,52023403000.000,52932085000.000,53322272000.000,54195024000.000,55912100000.000,57384672000.000,58573487000.000,58162886000.000,58460511000.000,68784107000.000,70030975000.000,71157964000.000,70553227000.000,70480306000.000,71065103000.000,69304071000.000,68630125000.000,,,,,,76011953000.000
AssetsDesignatedToClosedBlock,,,,,,,,,,,,5859104000.000,5905803000.000,6017253000.000,5942123000.000,6001653000.000,5996046000.000,5715161000.000,5716489000.000,,,,,,5594552000.000
AssetsDesignatedToClosedBlockDeferredTaxAssetNet,,,,,,,,,,,,1074000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
