,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AmortizationOfCapitalizedValueOfBusinessAcquiredAsset,832.000,,,
AmortizationOfIntangibleAssets,,5472.000,10000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,661001.000
CashPeriodIncreaseDecrease,23138.000,-4010.000,-19001.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,10000.000
EarningsPerShareBasicAndDiluted,0.000,,,-0.020
ImpairmentOfIntangibleAssetsFinitelived,,,30000.000,
IncomeLossFromContinuingOperations,,,,-538251.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,-538251.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.020
IncomeLossFromContinuingOperationsPerBasicShare,,,,-505729.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-44696.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,0.000
IncomeTaxesPaid,,,0.000,
IncomeTaxesPaidNet,,,,0.000
IncreaseDecreaseInAccountsPayable,5500.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,27070.000,20418.000,145786.000
IncreaseDecreaseInDeferredIncomeTaxes,,-3727.000,13383.000,
IncreaseDecreaseInDeferredRevenue,,-43333.000,-21667.000,
IncreaseDecreaseInInsuranceAssets,,,,54020.000
IncreaseDecreaseInPrepaidExpense,,,,-72329.000
IncreaseDecreaseInReceivables,,-45000.000,-9000.000,
IncreaseDecreaseInRoyaltiesPayable,500.000,1800.000,450.000,
InformationTechnologyAndDataProcessing,,10008.000,8746.000,
InterestExpense,,,,32522.000
InterestPaid,,,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,19100.000,74885.000,14017.000,1000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,19100.000,74885.000,14017.000,1000000.000
NetCashProvidedByUsedInInvestingActivities,0.000,-100000.000,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-100000.000,,0.000
NetCashProvidedByUsedInOperatingActivities,4038.000,21105.000,-33018.000,-338999.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4038.000,21105.000,-33018.000,-348999.000
NetIncomeLoss,-2794.000,-14904.000,-89219.000,-582947.000
OperatingExpenses,,58237.000,110886.000,505729.000
OperatingLeasesRentExpenseNet,,2400.000,900.000,
OtherCostAndExpenseOperating,,9696.000,15000.000,
OtherExpenses,,4720.000,778.000,
OtherGeneralAndAdministrativeExpense,,,3636.000,
OtherGeneralExpense,,1970.000,,
OtherNoncashIncomeExpense,,,,32522.000
PaymentsToAcquireIntangibleAssets,,100000.000,,
ProceedsFromAdvancesForConstruction,,,,-5000.000
ProceedsFromConvertibleDebt,,50000.000,,
ProceedsFromIssuanceOfCommonStock,13000.000,,,
ProceedsFromLoans,,,,5000.000
ProceedsFromRelatedPartyDebt,6100.000,24885.000,14017.000,1000000.000
ProfessionalFees,,23971.000,23826.000,
ProfitLoss,,,,-582947.000
ProvisionForDoubtfulAccounts,,,8000.000,
Revenues,10000.000,43333.000,21667.000,
SalesRevenueNet,10000.000,43333.000,21667.000,
StockGrantedDuringPeriodValueSharebasedCompensation,0.000,,,
UtilitiesOperatingExpenseMaintenanceOperationsAndOtherCostsAndExpenses,12794.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,23276712.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,33000000.000,33000000.000,33000000.000
