,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,793.000,793.000,793.000,793.000,,793.000,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilities,39164.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,39164.000,,,,,,,,,,,74813.000,75194.000,74200.000,74400.000,74700.000,94546.000,93596.000,106983.000,42060.000,45827.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,53667.000,6000.000,8750.000,4099.000,6750.000,2750.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,2750.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,793.000,,,,,,,,,,,,,
AccruedIncomeTaxes,,,,,,,,,,,,0.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,142951.000,,,,147048.000,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,4097913.000,4097913.000,4097913.000,4097913.000,4097913.000,4097913.000,5592095.000,5592095.000,5610968.000,5610968.000,5610968.000,5610968.000,5610968.000,5610968.000,5610968.000,5626808.000,5637428.000,5640631.000
AdditionalPaidInCapitalCommonStock,4097913.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,20850.000,,,,,,,,,,,,,,,,,,,,
Assets,,,4729.000,4890.000,4667.000,4499.000,4330.000,793.000,793.000,0.000,0.000,0.000,0.000,0.000,9008.000,463.000,6.000,5.000,35.000,5.000,70.000
AssetsCurrent,,,,793.000,,,,793.000,,,,,,,8.000,463.000,6.000,5.000,35.000,5.000,70.000
AssetsNet,26338.000,,,,,,,,,,,,,,,,,,,,
Capital,,,,,,,,277000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,0.000,,,,,,8.000,463.000,6.000,5.000,35.000,5.000,70.000
CommonStockParOrStatedValuePerShare,0.001,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,700000000.000,,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,193487806.000,,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,195517.000,195517.000,20365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21605622.000,21605622.000,21605622.000
CommonStockSharesOutstanding,193487806.000,,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,19349000.000,195517.000,195517.000,20365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21365622.000,21605622.000,21605622.000,21605622.000
CommonStockValue,193488.000,,193488.000,193488.000,193488.000,193488.000,193488.000,193488.000,193488.000,196.000,196.000,20366.000,21366.000,21366.000,21366.000,21366.000,21366.000,21366.000,21606.000,21606.000,21606.000
ConvertibleLongTermNotesPayable,,,47222.000,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,187000.000,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,16881.000,86452.000,,27294.000,1000.000,1000.000,1000.000,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,0.017,,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,58868.000,,,,,103339.000,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.060,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,201400.000,,,,201400.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,,,,201400.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,1132014.000,,,,1139445.000,,,,1145257.000,
DeferredTaxAssetsValuationAllowance,,,,1546449.000,,,,1070011.000,,,,,,,,,,,,,
DepositsAssets,,,,,,,,,,,,,,,9000.000,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-4304227.000,,4399884.000,4441263.000,4571697.000,4625613.000,4651101.000,5463767.000,5517379.000,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,600.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,77476.000,166552.000,243877.000,262446.000,275182.000,301500.000,600.000,600.000,69155.000,72258.000,79223.000,89558.000,91588.000,116862.000,132962.000,138162.000,140862.000,146380.000
FreshStartAdjustmentIncreaseDecreaseRetainedEarningsDeficit,,,,,,,,910084.000,,,,,,,,,,,,,
Liabilities,,,100889.000,169609.000,,,,277932.000,,21600.000,21600.000,144968.000,147452.000,153423.000,163958.000,166288.000,211408.000,226558.000,245145.000,182922.000,192207.000
LiabilitiesAndStockholdersEquity,26338.000,,4729.000,4890.000,4667.000,4499.000,4330.000,793.000,793.000,0.000,0.000,0.000,0.000,0.000,9008.000,463.000,6.000,5.000,35.000,5.000,70.000
LiabilitiesCurrent,39164.000,,53667.000,,175302.000,264857.000,355648.000,,331544.000,,,144968.000,147452.000,153423.000,163958.000,166288.000,211408.000,226558.000,245145.000,182922.000,192207.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,20000.000,20000.000,,,,,,,,,,
OperatingLossCarryforwards,,,,1546449.000,,,,1070011.000,,,,3300000.000,,,,3300000.000,,,,3300000.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,-1132014.000,,,,-1139445.000,,,,-1145257.000,
OtherAssets,,,,,,,,,,,,,,,9000.000,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,21600.000,21600.000,,,,,,,,,,
OtherReceivables,20850.000,,,,,,,,,,,,,,,,,,,,
