,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,8038394.000,8673009.000,9037715.000,10299573.000,10349136.000,8502486.000,11080000.000,10023000.000,10814000.000,13036000.000,9774000.000,9285000.000,8443000.000,7910000.000,10000000.000,7352000.000,7205000.000,7018000.000
AccountsReceivableNetCurrent,8149116.000,9695152.000,13916787.000,10502251.000,12522801.000,10675484.000,12287000.000,10571000.000,9367000.000,12685000.000,10504000.000,9581000.000,9649000.000,6860000.000,11497000.000,5782000.000,4801000.000,4907000.000
AccruedLiabilitiesCurrent,3126111.000,2336787.000,2414288.000,1829616.000,2531689.000,2704787.000,2895000.000,3793000.000,2899000.000,3040000.000,2976000.000,3095000.000,2897000.000,3658000.000,2755000.000,2150000.000,2083000.000,2528000.000
AccruedProfessionalFeesCurrent,,,,,,,33000.000,,,,30000.000,,,,56000.000,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,51000.000,69000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,,72000.000,125000.000
AccruedSalariesCurrent,,,,,,,1937000.000,,,,1873000.000,,,,1778000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,215000.000,,,,224000.000,,,,242000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,5448.000,27798.000,22000.000,19000.000,22000.000,23000.000,-1000.000,-25000.000,-25000.000,-24000.000,-19000.000,-1000.000,,272000.000
AdditionalPaidInCapital,14181035.000,14480534.000,14513918.000,14534596.000,14893396.000,15601481.000,16132000.000,16138000.000,16224000.000,16621000.000,17231000.000,17219000.000,17235000.000,17248000.000,17252000.000,17257000.000,17261000.000,17257000.000
AdditionalPaidInCapitalPreferredStock,,,,,,,,,,,1500000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,246000.000,,,,377000.000,,,,,,,
Assets,24156219.000,24718902.000,30168688.000,27001499.000,36856964.000,34225421.000,35810000.000,33584000.000,31017000.000,33864000.000,31322000.000,29841000.000,29237000.000,25642000.000,30257000.000,22617000.000,14807000.000,14104000.000
AssetsCurrent,14643093.000,15190953.000,20341639.000,17180225.000,19698447.000,16227270.000,18708000.000,17288000.000,15414000.000,18807000.000,16912000.000,16156000.000,15906000.000,13150000.000,18427000.000,11415000.000,8240000.000,7627000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,9125.000,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,0.100,0.100
Cash,232399.000,193916.000,365814.000,492665.000,498357.000,392424.000,1103000.000,335000.000,266000.000,270000.000,641000.000,612000.000,1420000.000,1471000.000,,818000.000,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,270000.000,1420000.000,1471000.000,1616000.000,818000.000,297000.000,260000.000
CashFDICInsuredAmount,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,8039784.000,8182791.000,8182791.000,8182791.000,8507791.000,9125075.000,9300439.000,9300439.000,9370646.000,12297979.000,100000000.000,12883446.000,12883446.000,12883446.000,12883446.000,12883446.000,12883446.000,12883446.000
CommonStockSharesOutstanding,8039784.000,8182791.000,8028908.000,8028908.000,8353908.000,8971192.000,9146556.000,9300439.000,9216763.000,12144096.000,12729563.000,12729563.000,12729563.000,12729563.000,12729563.000,12729563.000,12883446.000,12883446.000
CommonStockValue,8040.000,8183.000,8183.000,8183.000,8507.000,9125.000,9000.000,9000.000,9000.000,12000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000
CustomerDepositsCurrent,,,,,,,139000.000,,,,194000.000,,,,131000.000,,,
DebtInstrumentCarryingAmount,,,,,5612430.000,5299706.000,,,,,,,,,,,,
DeferredCosts,1156233.000,1349528.000,1800320.000,1878869.000,2149472.000,2249960.000,2124000.000,1981000.000,1988000.000,1810000.000,1807000.000,1682000.000,1615000.000,1406000.000,1314000.000,1235000.000,1037000.000,951000.000
DeferredCostsCurrent,3195037.000,2763645.000,3468583.000,3402251.000,3747468.000,3602564.000,3955000.000,4028000.000,4020000.000,3773000.000,3809000.000,3984000.000,4055000.000,3667000.000,3177000.000,3020000.000,2679000.000,2104000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,48000.000,,,,19000.000,,,
DeferredRentCreditNoncurrent,,,,,,62091.000,,,,,,,,,,,,
DeferredRevenueCurrent,5906292.000,4494422.000,6756214.000,5742393.000,7796231.000,6368073.000,7409000.000,7664000.000,7346000.000,6639000.000,7481000.000,7614000.000,7263000.000,5824000.000,6918000.000,6266000.000,4254000.000,3273000.000
DeferredRevenueNoncurrent,1564448.000,1884476.000,2509190.000,2578449.000,2899126.000,3012324.000,2883000.000,2700000.000,2684000.000,2472000.000,2481000.000,2337000.000,2313000.000,2037000.000,2015000.000,1860000.000,1516000.000,1320000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,405000.000,,,,658000.000,,,,774000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-1030000.000,,,,-691000.000,,,,-447000.000,,,
DeferredTaxAssetsNet,,,,,,,50000.000,,,,55000.000,,,,13000.000,,,
DeferredTaxAssetsNetCurrent,55000.000,55000.000,,,,,48000.000,48000.000,46000.000,47000.000,49000.000,47000.000,49000.000,47000.000,21000.000,13000.000,13000.000,
DeferredTaxAssetsNetNoncurrent,,,,,,,2000.000,,,,-49000.000,,,,14000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,2009000.000,,,,4201000.000,,,,3405000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,5900000.000,,,,10700000.000,,,,9100000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,5200000.000,,,,9200000.000,,,,8500000.000,,,
DeferredTaxAssetsOther,,,,,,,42000.000,,,,-295000.000,,,,160000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,5000.000,,,,18000.000,,,,1000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,365000.000,,,,305000.000,,,,111000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,98000.000,,,,163000.000,,,,17000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,685000.000,,,,748000.000,,,,475000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,2459000.000,,,,4631000.000,,,,4326000.000,,,
DeferredTaxLiabilities,,,,,,,1080000.000,,,,746000.000,,,,460000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,40000.000,,,,67000.000,,,,80000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,1022000.000,,,,662000.000,,,,364000.000,,,
