,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrentAndNoncurrent,72286.000,128096.000,176647.000,131156.000,111587.000,117115.000,160327.000,260859.000,202177.000,326365.000,1730553.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,6000.000,12000.000,0.000
AccountsReceivableNet,426548.000,464229.000,3560957.000,780604.000,1451200.000,2897464.000,1303393.000,1235046.000,775534.000,961768.000,1825552.000
AccountsReceivableRelatedParties,268929.000,417322.000,,,,,,,,,
AccruedBonusesCurrent,,,,,,,,,,,1655448.000
AccruedBonusesCurrentAndNoncurrent,,,,,106584.000,73495.000,245873.000,166933.000,362287.000,365849.000,324164.000
AccruedIncomeTaxes,,,,,,,195095.000,23000.000,0.000,0.000,1415082.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,17865.000,16365.000,18183.000,24003.000,27990.000
AccruedLiabilitiesCurrentAndNoncurrent,174554.000,194213.000,1376753.000,208360.000,209144.000,277988.000,560045.000,286048.000,473868.000,508158.000,3534806.000
AccruedVacationCurrentAndNoncurrent,,,,,29832.000,163379.000,42177.000,24865.000,37882.000,61458.000,59497.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,369847.000,408077.000,443694.000,487003.000,516311.000,551620.000,592508.000,633948.000,675785.000,714722.000,756446.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-221169.000,-489477.000,-571313.000,-496143.000,485482.000,192872.000,126452.000
AdditionalPaidInCapitalCommonStock,11077930.000,11103961.000,11136895.000,11170675.000,11204523.000,11238372.000,11335262.000,11014205.000,11101764.000,11180398.000,11529532.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,0.000,0.000,0.000
Assets,7423468.000,7005805.000,10974288.000,9353187.000,8763818.000,9992915.000,13721590.000,12344084.000,13046092.000,12009924.000,25671049.000
CashAndCashEquivalentsAtCarryingValue,2112802.000,1371280.000,1930441.000,3194681.000,2725617.000,3172077.000,7504549.000,6676539.000,6125978.000,4548434.000,14538643.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,49455841.000,49455841.000,49455841.000,49455841.000,49455841.000,49455841.000,49895841.000,50737504.000,51066503.000,51299829.000,53040803.000
CommonStockSharesOutstanding,49455841.000,49455841.000,49455841.000,49455841.000,49455841.000,49455841.000,49895841.000,50737504.000,51066503.000,51299829.000,53040803.000
CommonStockValue,49456.000,49456.000,49456.000,49456.000,49456.000,49456.000,49896.000,50738.000,51067.000,51300.000,53041.000
ConcentrationRiskPercentage,,,,,0.530,,,,,,
ConstructionLoan,,,,,,,,,,,0.000
CostMethodInvestmentsAggregateCarryingAmount,,,,,,,1114300.000,1114300.000,,,
DebtInstrumentCarryingAmount,,,,,,,0.000,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,8950000.000
DeferredRentCredit,343916.000,334712.000,,,392582.000,381869.000,371156.000,358934.000,346712.000,334491.000,326419.000
DeferredTaxAssetsGross,,,,,,,9735000.000,,,,7177000.000
DeferredTaxAssetsInvestments,,,,,,,,,,,551000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000
DeferredTaxAssetsNetCurrent,,,,,,,8705000.000,,,,7177000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,9389000.000,,,,6346000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,200000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,62000.000,,,,235000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,284000.000,,,,45000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,0.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-8705000.000,,,,-7177000.000
DeferredTaxLiabilities,,,,,,,-1030000.000,,,,0.000
DeferredTaxLiabilitiesInvestments,,,,,,,-1030000.000,,,,0.000
DueFromRelatedParties,,,,,400000.000,1701053.000,704548.000,438238.000,423155.000,283210.000,51644.000
EmployeeRelatedLiabilitiesCurrent,,,,,72728.000,41114.000,76900.000,71250.000,73699.000,80851.000,80615.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,262732.000,228883.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,113476.000,94317.000,80317.000,66316.000,240482.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,197208.000,100977.000,102815.000,75280.000,22476.000
EquityMethodInvestmentAggregateCost,,,,,,,2862878.000,2449570.000,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.150,0.150,,,,,
InventoryRealEstateConstructionInProcess,,,,,,,,,,,2349939.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,3305867.000,3305867.000,4514579.000,4514579.000,3772718.000,3267491.000,4215938.000,3803390.000,5369913.000,4804580.000,5745165.000
Liabilities,590756.000,657021.000,1895008.000,731764.000,730329.000,794750.000,1109393.000,922206.000,1040940.000,1193017.000,6919190.000
LiabilitiesAndStockholdersEquity,7423468.000,7005805.000,10974288.000,9353187.000,8763818.000,9992915.000,13721590.000,12344084.000,13046092.000,12009924.000,25671049.000
LineOfCreditFacilityAmountOutstanding,,,,,0.000,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,5284558.000
MinorityInterest,182855.000,134509.000,407587.000,352854.000,316201.000,459519.000,1040674.000,862413.000,770820.000,615342.000,2699567.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,0.100,0.100,0.100,0.100,0.100,0.100,0.100
