,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,28000.000,,,,18000.000,,,,9000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,1083000.000,,,,
AllocatedShareBasedCompensationExpense,,,2230000.000,3700000.000,3427000.000,3458000.000,3851000.000,4198000.000,3555000.000,3520000.000,4451000.000
AmortizationOfIntangibleAssets,,,481000.000,,,,481000.000,,,,721000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,12309229.000,11511431.000,,,,,,,,,
AssetsFairValueAdjustment,,,0.000,,,,,,,,
CapitalLeaseObligationsIncurred,,,9000.000,,,,301000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,760000.000,,,,-2742000.000,,,,4412000.000
ComprehensiveIncomeNetOfTax,,,,-6134000.000,-2634000.000,,2925000.000,6244000.000,3999000.000,-4857000.000,1359000.000
CostOfRevenue,34007000.000,47920000.000,43606000.000,40535000.000,46290000.000,43741000.000,34464000.000,36319000.000,36611000.000,43582000.000,33842000.000
DeferredRevenueAdditions,,,,,,,,,,,700000.000
DefinedContributionPlanCostRecognized,,,,,200000.000,,200000.000,300000.000,300000.000,200000.000,300000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,200000.000,200000.000,,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.040,,,,0.040,,,,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,0.500,,,,0.500,,,,0.500
Depreciation,,,2771000.000,,,,2947000.000,,,,3100000.000
EarningsPerShareBasic,-0.030,-0.120,-0.010,-0.150,-0.070,0.170,0.060,0.150,0.090,-0.070,0.020
EarningsPerShareDiluted,-0.030,-0.120,-0.010,-0.150,-0.070,0.170,0.050,0.150,0.080,-0.060,0.020
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,22000.000,,,,-219000.000,,,,-174000.000
EffectiveIncomeTaxRateContinuingOperations,-0.371,-0.326,-0.893,-0.350,0.297,0.215,0.348,0.293,0.352,-0.698,0.406
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,2643000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-4000.000,,,,-19000.000,,,,2643000.000
GeneralAndAdministrativeExpense,8638000.000,9556000.000,12451000.000,11308000.000,9034000.000,8711000.000,10870000.000,9458000.000,10801000.000,10703000.000,11338000.000
GoodwillAcquiredDuringPeriod,,,,,,,444000.000,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,-759000.000,,,,151000.000,,,,55000.000
GrossProfit,14996000.000,11791000.000,13280000.000,13318000.000,17578000.000,33171000.000,24902000.000,31714000.000,27612000.000,19961000.000,22828000.000
ImpairmentOfLongLivedAssetsHeldForUse,184000.000,13000.000,,74000.000,4000.000,,217000.000,114000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1876000.000,-7984000.000,-6197000.000,-10229000.000,-4276000.000,10338000.000,3816000.000,9752000.000,6001000.000,-4623000.000,1504000.000
IncomeTaxExpenseBenefit,-696000.000,-2605000.000,-5532000.000,-3582000.000,-1268000.000,2805000.000,1327000.000,2857000.000,2111000.000,-1881000.000,611000.000
IncomeTaxesPaid,,,,,,,367000.000,,,,440000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,6360000.000,,,,2081000.000,,,,12318000.000
IncreaseDecreaseInAccountsReceivable,,,-621000.000,,,,-10198000.000,,,,-920000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-131000.000,,,,1180000.000,,,,394000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,4111000.000,,,,,,,,
IncreaseDecreaseInInventories,,,4486000.000,,,,10774000.000,,,,-1891000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2311000.000,,,,-1392000.000,,,,-344000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,129000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,1011000.000,2555000.000,,1988000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,405000.000,,,,
InterestExpense,476000.000,504000.000,341000.000,210000.000,232000.000,204000.000,384000.000,305000.000,281000.000,54000.000,191000.000
InterestPaid,,,469000.000,,,,517000.000,,,,390000.000
InvestmentIncomeInterest,32000.000,94000.000,92000.000,65000.000,83000.000,75000.000,74000.000,50000.000,63000.000,83000.000,91000.000
LeaseAndRentalExpense,1400000.000,800000.000,800000.000,900000.000,800000.000,800000.000,800000.000,900000.000,800000.000,900000.000,900000.000
LiabilitiesFairValueAdjustment,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,4445000.000,,,,-7033000.000,,,,-11718000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4445000.000,,,,-7033000.000,,,,-11718000.000
NetCashProvidedByUsedInInvestingActivities,,,-5045000.000,,,,-9420000.000,,,,-6094000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5045000.000,,,,-9420000.000,,,,-6094000.000
NetCashProvidedByUsedInOperatingActivities,,,1338000.000,,,,13930000.000,,,,22398000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1338000.000,,,,13930000.000,,,,22398000.000
NetIncomeLoss,-1180000.000,-5379000.000,-665000.000,-6647000.000,-3008000.000,7533000.000,2489000.000,6895000.000,3890000.000,-2742000.000,893000.000
NonoperatingIncomeExpense,-704000.000,-167000.000,1064000.000,31000.000,-528000.000,-4033000.000,-259000.000,-578000.000,204000.000,-113000.000,100000.000
NumberOfReportableSegments,,,2.000,,,,,,,,
OperatingExpenses,16168000.000,19608000.000,20541000.000,23578000.000,21326000.000,18800000.000,20827000.000,21384000.000,21815000.000,24471000.000,21424000.000
OperatingIncomeLoss,-1172000.000,-7817000.000,-7261000.000,-10260000.000,-3748000.000,14371000.000,4075000.000,10330000.000,5797000.000,-4510000.000,1404000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,300000.000,,500000.000
OtherComprehensiveIncomeLossBeforeTax,-268000.000,-1535000.000,-2993000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-268000.000,-1535000.000,-2993000.000,513000.000,374000.000,1301000.000,436000.000,-651000.000,109000.000,-1694000.000,466000.000
OtherComprehensiveIncomeLossNetOfTax,,,-2993000.000,,,,436000.000,,,,466000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,513000.000,374000.000,,436000.000,-651000.000,109000.000,-2115000.000,466000.000
OtherNonoperatingIncomeExpense,-260000.000,243000.000,1313000.000,176000.000,-379000.000,-3904000.000,51000.000,-323000.000,422000.000,-142000.000,200000.000
PaymentsForOtherDeposits,,,870000.000,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,572000.000,,,,4722000.000,,,,8203000.000
PaymentsForRepurchaseOfEquity,,,1489000.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,1083000.000,,,,
PaymentsToAcquireBusinessesGross,,,,,,,4761000.000,,,,
PaymentsToAcquireMarketableSecurities,,,,,,,,,,,1564000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,3780000.000,,,,3528000.000,,,,7267000.000
ProceedsFromIssuanceInitialPublicOffering,40900000.000,40900000.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,6789000.000,,,,3725000.000,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,,,104000.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,910000.000,,,,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,1345000.000
ProceedsFromSaleOfIntangibleAssets,,,,,,,,,,,1000000.000
ProceedsFromStockOptionsExercised,571000.000,130000.000,910000.000,9531000.000,816000.000,2245000.000,104000.000,3149000.000,14331000.000,2754000.000,96000.000
RepaymentsOfLongTermDebt,,,1193000.000,,,,5057000.000,,,,1342000.000
ResearchAndDevelopmentExpense,5994000.000,8585000.000,6568000.000,10726000.000,11117000.000,8654000.000,8388000.000,10480000.000,9723000.000,12608000.000,11250000.000
RevenueRecognitionSalesReturnsReserveForSalesReturns,,,803000.000,,,,-255000.000,,,,
Revenues,49003000.000,59711000.000,56886000.000,53853000.000,63868000.000,76912000.000,59366000.000,68033000.000,64223000.000,63543000.000,56670000.000
SalesReturnsAndAllowancesGoods,,,630000.000,,,,493000.000,,,,462000.000
SalesRevenueNet,49003000.000,59711000.000,56886000.000,53853000.000,63868000.000,76912000.000,59366000.000,68033000.000,64223000.000,63543000.000,56670000.000
SellingAndMarketingExpense,1352000.000,1454000.000,1522000.000,1470000.000,1171000.000,1307000.000,1352000.000,1332000.000,1291000.000,1491000.000,1479000.000
ShareBasedCompensation,,,2224000.000,,,,3398000.000,,,,4451000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,3000.000,2000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.022,,0.013,0.011,0.020,,0.016,0.009,0.013,-0.023,0.022
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,0.333,,0.275,0.249,0.275,,0.302,0.330,0.319,-0.647,0.367
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,-139000.000,283000.000,189000.000,2264000.000,268000.000,526000.000,15000.000,967000.000,4998000.000,1466000.000,24000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,27305.000,,,,105693.000,,,,6250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,4020.000,,,,15235.000,,,,9880.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,1914679.000,,,,2225900.000,,,,1621222.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,5.330,,3.530,2.890,4.540,-7.510,3.370,3.880,6.340,-10.170,4.870
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,12.550,,,,11.310,,,,11.870
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,28.280,,,,24.120,,,,25.360
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,14.210,,,,14.030,,,,12.970
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,15.810,,,,11.850,,,,13.930
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,,,4020.000,,,,15235.000,,,,9880.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,5.200,,,,4.890,,,,4.510
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,290000.000,3510000.000,1423000.000,1112000.000,2888000.000,1211000.000,3259000.000,2000000.000,2688000.000,707000.000,4781000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,415491.000,,,,972880.000,,,,1485495.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,3.430,,,,3.350,,,,3.220
StockIssuedDuringPeriodSharesStockOptionsExercised,,,74817.000,,,,9200.000,,,,8063.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,,,,,,,-2173000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,910000.000,,,,104000.000,,,,
StockRepurchasedDuringPeriodValue,,,572000.000,,,,,,,,
TreasuryStockSharesAcquired,,,116300.000,79400.000,,,,,,,
TreasuryStockValueAcquiredCostMethod,,,1489000.000,1200000.000,,,4722000.000,,,,8203000.000
WeightedAverageNumberOfDilutedSharesOutstanding,39767000.000,44644000.000,44601000.000,44849000.000,45310000.000,-89799000.000,46810000.000,45968000.000,47953000.000,-93227000.000,48057000.000
WeightedAverageNumberOfSharesIssuedBasic,,,,,45310000.000,,45041000.000,44957000.000,45398000.000,-90021000.000,
WeightedAverageNumberOfSharesOutstandingBasic,39767000.000,44644000.000,44601000.000,44849000.000,45310000.000,-89799000.000,45041000.000,44957000.000,45398000.000,-90021000.000,46069000.000
