,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1449.000,,,,-40.000,,713110.000,,,-368720.000,,,,-314419.000,,,,-18463.000,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,1500000.000,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,-0.010,,,0.010,,0.010
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,-0.010,0.030,-0.010,-0.010,-0.010,0.020,,,-0.010,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,-0.010,,,0.010,,0.010
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,1672124.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,4541.000,1832.000,2152.000,1766.000,3515.000,15898.000,915075.000,186681.000,253770.000,616366.000,583006.000,526797.000,612096.000,595954.000,897637.000,1549676.000,554172.000,727443.000,885493.000,410120.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-1063917.000,-341518.000,1291380.000,-58364.000,-2906.000,-105952.000,20482.000,193576.000,-85049.000,-519939.000,495141.000,640547.000,440988.000,758463.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,261862.000,149741.000
IncreaseDecreaseInAccountsPayable,3990.000,,,,-1475.000,,,,,47053.000,,,,93990.000,,,,38265.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-2830.000,,,,,,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,-4198.000,,,,11447.000,,,,2204.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,1298.000,,,,45947.000,,,,-59787.000,,
IncreaseDecreaseInInterestPayableNet,65.000,,,,65.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,5797700.000,,,553557.000,,,,237647.000,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,563498.000,,,,824030.000,,,,1453872.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,-1875.000,,,,8125.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,,1380751.000
InterestExpense,65.000,65.000,65.000,65.000,65.000,65.000,30073.000,30709.000,31020.000,16141.000,17031.000,200270.000,53761.000,39202.000,51390.000,60294.000,82358.000,85882.000,92946.000,103154.000
InterestIncomeOperating,,,,,,,,,,563498.000,592653.000,616547.000,681780.000,824030.000,863439.000,1090031.000,1131671.000,1453872.000,1419427.000,1271737.000
InterestIncomeOther,,,,,,,21.000,,4710.000,4342.000,4478.000,4568.000,,,,,,,,
InvestmentIncomeInterest,,,,,,,,,,,,,,4702.000,539.000,,,,,
LoanProcessingFee,,,,,,,,,,,,170000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,2000.000,,,,4950.000,,6951775.000,,,100000.000,,,,325000.000,,,,-695000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2000.000,,,,4950.000,,6951775.000,,,100000.000,,,,325000.000,,,,-695000.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,,,,,,550000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,,,,,,550000.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-551.000,,,,-4990.000,,-6238665.000,,,-1018720.000,,,,-639419.000,,,,676537.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-551.000,,,,-4990.000,,-6238665.000,,,-1018720.000,,,,-639419.000,,,,676537.000,,
NetIncomeLoss,-4606.000,-1897.000,-2217.000,-1831.000,-3580.000,-15963.000,-1063917.000,-341518.000,1291380.000,-58364.000,-2906.000,-105952.000,20482.000,193576.000,-85049.000,-519939.000,495141.000,640547.000,179126.000,608722.000
