,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-32.000,,,,152.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,0.000,-0.000
GeneralAndAdministrativeExpense,13137.000,16600.000,9206.000,-84992.000,12852.000
IncreaseDecreaseInAccountsPayable,8605.000,,,,3053.000
LoansAssumed1,,,,,5451.000
NetCashProvidedByUsedInFinancingActivities,,,,,5451.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,5451.000
NetCashProvidedByUsedInOperatingActivities,-32.000,,,,-5299.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32.000,,,,-5299.000
NetIncomeLoss,-13137.000,-16600.000,-9206.000,-7106.000,-12852.000
OperatingExpenses,13137.000,16600.000,9206.000,-84992.000,12852.000
OtherExpenses,,,,,1500.000
ProceedsFromRelatedPartyDebt,,,,,5451.000
ProfitLoss,,,,,-12852.000
