,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-30,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-09-30,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,314424.000,387848.000,301432.000,194107.000,254737.000,221715.000,146011.000,235422.000,306723.000,177356.000,130547.000,153211.000,120657.000,133126.000,209407.000,90155.000,126078.000,184996.000,108111.000,211800.000,221355.000,211645.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,130827.000,86962.000,140522.000,86995.000,141167.000,203913.000,289040.000,135433.000,124270.000,158914.000,,,,,,,,,,,
AccountsReceivableNetCurrent,1203863.000,2175756.000,2210710.000,1720669.000,2535816.000,2941428.000,1910615.000,1866445.000,2690572.000,3219743.000,1708158.000,2995959.000,3179288.000,3990467.000,1593707.000,4042436.000,3808081.000,4582573.000,3009517.000,3417479.000,4668219.000,5010589.000
AccruedBonusesCurrent,,,,15000.000,,,,,,,120000.000,24000.000,48000.000,72000.000,121000.000,,,,121000.000,,,
AccruedBonusesCurrentAndNoncurrent,,,,,,75000.000,,,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,44950.000,60000.000,60000.000,15000.000,30000.000,45000.000,60000.000,30000.000,60000.000,90000.000,120000.000,24000.000,48000.000,72000.000,121000.000,30250.000,60500.000,90750.000,121000.000,15250.000,30500.000,45750.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,43602.000,385095.000,0.000,0.000,0.000,100942.000,,
AccruedIncomeTaxesCurrent,328900.000,859834.000,1131918.000,0.000,27859.000,258692.000,0.000,,,,,,,178894.000,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,127169.000,127793.000,128042.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-401615.000,411924.000,422336.000,-433498.000,217623.000,229592.000,241451.000,252951.000,309115.000,365391.000,421537.000,464406.000,514624.000,563399.000,612847.000,660656.000,703378.000,742229.000,777004.000
AdditionalPaidInCapital,4247789.000,4537177.000,4642281.000,4666465.000,4797317.000,4825548.000,4842794.000,4908456.000,4987194.000,6021432.000,6085427.000,9427906.000,9517692.000,9643394.000,9714290.000,9859889.000,9942194.000,10078647.000,11376007.000,11497832.000,11673696.000,11816573.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,16959682.000,18737702.000,18412213.000,16529816.000,15641700.000,16402643.000,16063181.000,16404985.000,16725538.000,21899136.000,20980844.000,27107597.000,27062615.000,27912458.000,27344226.000,27958081.000,27902581.000,28797899.000,28043030.000,28503494.000,28760687.000,29547914.000
AssetsCurrent,14586199.000,16158773.000,15777366.000,13784172.000,12759129.000,13441988.000,12971830.000,13136191.000,13293655.000,12385338.000,11533366.000,10686408.000,10731877.000,11823337.000,11532797.000,12364381.000,12514457.000,13588842.000,12928942.000,13611928.000,13989349.000,14934888.000
AssetsFairValueDisclosure,,,,11379378.000,9754861.000,10005490.000,10179298.000,10554707.000,9701417.000,7757972.000,,,,,,,,,,,,
BillingsInExcessOfCost,,,,,,,,,,,,,,,106534.000,211718.000,172297.000,112445.000,,196799.000,155073.000,313399.000
BillingsInExcessOfCostCurrent,,,,,,,,,,,,129725.000,96803.000,93122.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,,,1524389.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,-26707.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,,644499.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,662500.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,,,,,,1600000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,200000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,458351.000,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,4573869.000,4720005.000,4890750.000,5266775.000,5443703.000,5616797.000,5801578.000,5993404.000,6185230.000,6385815.000,6609283.000,6822573.000,7099333.000,7358012.000,7632421.000,7879689.000,8126958.000,8368000.000,8613487.000,8897704.000,9187363.000,9477930.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,1170000.000,,278000.000,,1195000.000,234000.000,,
CapitalizedComputerSoftwareNet,2233674.000,2372145.000,2434180.000,2559466.000,2702535.000,2781327.000,2891169.000,3072547.000,3240971.000,3358632.000,3452541.000,3736980.000,3893345.000,3880162.000,3798339.000,3818371.000,3849025.000,3878342.000,4013127.000,3963739.000,4023627.000,4077144.000
CashAndCashEquivalentsAtCarryingValue,12662240.000,13240930.000,12889180.000,11379378.000,9754861.000,10005490.000,10179298.000,10554707.000,9701417.000,7757972.000,8614929.000,5791177.000,6103042.000,6428596.000,8551275.000,7154513.000,7062993.000,7279683.000,8030284.000,8844664.000,7426811.000,8248197.000
CashAndCashEquivalentsFairValueDisclosure,,,,11379378.000,9754831.000,10005490.000,10179298.000,10554707.000,9701417.000,7757972.000,,,,,,7154513.000,7062993.000,7279683.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,15572943.000,15875594.000,15923019.000,15927806.000,16021309.000,16030894.000,16030894.000,16073894.000,16162460.000,16335804.000,16349955.000,16841114.000,16852117.000,16887117.000,16943001.000,16996001.000,17018001.000,17032364.000,17225478.000,17230478.000,17230478.000,17242510.000
CommonStockSharesOutstanding,15572943.000,15875594.000,15923019.000,15927806.000,16021309.000,16030894.000,16030894.000,16073894.000,16162460.000,16335804.000,16349955.000,16841114.000,16852117.000,16887117.000,16943001.000,16996001.000,17018001.000,17032364.000,17225478.000,17230478.000,17230478.000,17242510.000
CommonStockValue,4044.000,4347.000,4394.000,4399.000,4493.000,4502.000,4502.000,4545.000,4634.000,4807.000,4821.000,5312.000,5323.000,5358.000,5414.000,5467.000,5489.000,5504.000,7227.000,7231.000,7241.000,7244.000
ContractsReceivable,219683.000,,,,,,,,,,,,,,,,,,,,,
ContractualObligation,,,,,,,,,,2500000.000,,,,,1854404.000,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,750000.000,,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,,,,,,750000.000,,,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,,,,,,,1000000.000,,,,,,,,,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,,,,,,734503.000,648933.000,924793.000,795125.000,742939.000,856558.000,1039897.000,694131.000,1035078.000,1223520.000,1130154.000
DeferredIncomeTaxLiabilities,,,,,,,-1261655.000,,,,2812586.000,,,,3788460.000,,,,3723126.000,,,
DeferredRevenueCurrent,108482.000,180932.000,132610.000,207228.000,222735.000,167106.000,89227.000,168241.000,243388.000,234671.000,30370.000,34879.000,44948.000,42168.000,78945.000,53312.000,114631.000,261266.000,176422.000,152290.000,194938.000,48964.000
DeferredTaxAssetsDeferredIncome,,,,,,,38225.000,,,,12473.000,,,,43703.000,,,,71009.000,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,93306.000,,,,299965.000,,,,292693.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,30326.000,,,,19442.000,,,,24221.000,,,,21205.000,,,
DeferredTaxAssetsGross,,,,,,,299524.000,,,,551558.000,,,,809012.000,,,,766920.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,-2261028.000,,,,-2979447.000,,,,-2956206.000,,,
DeferredTaxAssetsNet,,,,,,,299524.000,,,,551558.000,,,,809012.000,,,,766920.000,,,
