,2011-05-29,2012-05-27,2013-05-26,2014-05-25,2015-05-31,2016-05-29,2017-05-28
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,100000.000,-200000.000,1200000.000,,,,
AmortizationOfIntangibleAssets,,21100000.000,56200000.000,111400000.000,108500000.000,36700000.000,33600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,15800000.000,11300000.000,,,5200000.000,,
AssetImpairmentCharges,,8600000.000,20200000.000,720000000.000,1615300000.000,62600000.000,343300000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,1.210,2.050,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,1.190,2.020,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,497700000.000,841900000.000,,,,
BusinessAcquisitionsProFormaRevenue,,13749700000.000,18406000000.000,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,58700000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,19200000.000,-869400000.000,80900000.000,-800000.000,0.000,651400000.000,-583100000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-100000.000,,0.000,0.000,0.000,-45200000.000,839100000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,254800000.000,,0.000,86700000.000,114000000.000,2524900000.000,-123700000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,12300000.000,2300000.000,0.000,-400000.000,6900000.000,162100000.000,34700000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,23000000.000,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,29700000.000,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,-6800000.000,-5800000.000,-5800000.000,
CommonStockDividendsPerShareDeclared,0.890,0.950,0.990,1.000,1.000,1.000,0.900
ComprehensiveIncomeNetOfTax,879600000.000,260000000.000,876900000.000,364900000.000,-447800000.000,-692000000.000,757300000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1800000.000,2100000.000,11500000.000,8000000.000,4200000.000,6900000.000,11900000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,881400000.000,262100000.000,888400000.000,372900000.000,-443600000.000,-685100000.000,769200000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,,,,,300000.000
ConcentrationRiskPercentage1,,,,0.170,0.180,0.160,
CostOfGoodsSold,9389600000.000,10435700000.000,11931400000.000,13980100000.000,12523900000.000,8552100000.000,5484800000.000
CurrentFederalTaxExpenseBenefit,157300000.000,163900000.000,184300000.000,376100000.000,301400000.000,338200000.000,201500000.000
CurrentForeignTaxExpenseBenefit,11900000.000,27500000.000,24400000.000,,,,
CurrentIncomeTaxExpenseBenefit,190200000.000,215100000.000,237600000.000,440700000.000,359000000.000,398100000.000,214700000.000
CurrentStateAndLocalTaxExpenseBenefit,21000000.000,23700000.000,28900000.000,38800000.000,28300000.000,39400000.000,6700000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,0.020,,,
DebtIssuanceCosts,,,-56600000.000,0.000,,,
DeferredFederalIncomeTaxExpenseBenefit,218700000.000,-13400000.000,158400000.000,-75400000.000,-88600000.000,-139700000.000,62100000.000
DeferredForeignIncomeTaxExpenseBenefit,2400000.000,-700000.000,300000.000,,,,
DeferredIncomeTaxExpenseBenefit,230800000.000,-19300000.000,162600000.000,-142500000.000,-125000000.000,-172700000.000,40000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,9700000.000,-5200000.000,3900000.000,-56500000.000,-31200000.000,-38100000.000,-5300000.000
DefinedBenefitPlanCostOfProvidingSpecialOrContractualTerminationBenefitRecognizedDuringPeriod,,,,,,25600000.000,
