,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionExpense,,,,,,,,,,,,,,,,1010803.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,87408.000,87408.000,87408.000,87408.000,87408.000,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,16255.000,,,,18700.000,,,,240342.000,,,,353091.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,131957.000,,948457.000,,852988.000,,430652.000,,944128.000,,1106567.000,,3752346.000,,3098531.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,-160143.000,,,,-6765372.000,,
CapitalExpendituresIncurredButNotYetPaid,,,32846.000,,,,,,,,4174456.000,,,,1223969.000,,,,380549.000,,
CargoAndFreightRevenue,,,,,,,,,,,5455458.000,7298561.000,6349502.000,7678116.000,8479261.000,5804272.000,5137567.000,3740652.000,2532148.000,1036797.000,1239076.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,316468.000,,,,-1681687.000,,,,-4889263.000,,,,1813667.000,,,,156742.000,,
CostOfGoodsSold,500.000,0.000,,,,,,,,,,,,,,,,,,,
CostOfRevenue,,,,,,,,,,,2098699.000,1757462.000,1919429.000,2264426.000,2214662.000,2075834.000,1303801.000,1202475.000,1080069.000,809124.000,741648.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,116000.000,,,,8115.000,,3737.000,,7500.000,,-5716.000,,,,
DebtIssuanceCosts,,,,,,,,,,,195062.000,,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,233000.000,,,,-474000.000,-588000.000,14000.000,-100000.000,111000.000,-305000.000,2827000.000,-923000.000,741000.000,-1835000.000,5826000.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000,-9478000.000,,,,257000.000,,,,-523000.000,,,,120000.000,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,24000.000,,,,-49000.000,-59000.000,2000.000,81000.000,9000.000,-26000.000,238000.000,-75000.000,61000.000,-154000.000,490000.000
Depreciation,,,,41340.000,41378.000,,40984.000,43874.000,47065.000,47623.000,1035215.000,1086271.000,3229834.000,-1018420.000,1108014.000,1140326.000,1256837.000,1259667.000,1262523.000,1262626.000,1300000.000
DepreciationAndAmortization,,,41217.000,41340.000,41378.000,41378.000,40984.000,43874.000,47065.000,47623.000,1035215.000,1086271.000,1108348.000,1103066.000,1108014.000,1140326.000,1256837.000,1259667.000,1262523.000,1262626.000,1260994.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,-5007.000,-1511.000,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-1511.000,0.000,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.050,-0.030,,0.080,0.000,,,-0.010,-0.050,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.430,,,,0.010,,,,-0.020,-0.020,0.000,-0.020,0.000,-0.010,-0.390,-0.060,0.000,-0.100,0.290
EarningsPerShareDiluted,,,,0.080,0.000,,,-0.010,-0.050,,,,,,,,,,,,
GainLossOnSaleOfDerivatives,,,-27311800.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,19609.000,18197.000,759452.000,585083.000,804043.000,753329.000,1444391.000,2545452.000,1940378.000,2518904.000,3017778.000,2455257.000,2311780.000,1346973.000,1919189.000,2625458.000,2626713.000,3171902.000,3255962.000,2013356.000,1182681.000
GrossProfit,740.000,4212.000,,,,,,,,,3386759.000,5747286.000,5017241.000,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,0.000,,,,,,0.000,,,,,,
IncomeLossFromContinuingOperations,-25027.000,-20359.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-25027.000,-20359.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,-880950.000,8045448.000,,210080.000,-5324822.000,16077890.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-25345275.000,5359923.000,277132.000,16327009.000,961897.000,-982802.000,-3323763.000,565304.000,-960284.000,334894.000,1554446.000,472629.000,310493.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,-0.040,-0.030,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-6518.000,-1511.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,-0.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromDispositionOfDiscontinuedOperationsForOtherStockPerBasicShare,-0.000,-0.000,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,-9475400.000,2004385.000,105474.000,5985000.000,373000.000,-389000.000,-1266000.000,228000.000,-514885.000,-647000.000,19737.000,287155.000,127500.000,-331000.000,29233284.000,252000.000,,,
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,,,,,,,,,,,,,26174000.000,,-802000.000,1989000.000,-6316000.000
IncomeTaxesPaidNet,,,2600.000,,,,34000.000,,,,8115.000,,,,7500.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,450338.000,,,,362361.000,,,,421134.000,,,,933750.000,,,,-462567.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,21546.000,,,,7972.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,42883.000,,,,856273.000,,,,2860517.000,,,,-1226252.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,82000.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-70331.000,,,,-176662.000,,,,-1440380.000,,,,170177.000,,,,1168611.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,-19433.000,,,,-1388982.000,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,49641.000,,,,761265.000,,,,87946.000,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,102856.000,,,,-143448.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,122942.000,,,,201105.000,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,141.000,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,1408471.000,,,,,,1023731.000,,1219099.000,,,,909177.000,,222176.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,3816625.000,,,,3787150.000,,,,5176270.000,,,,3429477.000,,
InterestExpense,-6158.000,-6374.000,-27580244.000,-745694.000,893891.000,27442886.000,16255.000,16255.000,16255.000,16256.000,16255.000,16255.000,48765.000,,,,,,,353091.000,450901.000
InterestIncomeExpenseNonoperatingNet,,,,,,,-890805.000,-900408.000,-970962.000,-868775.000,-502136.000,-504244.000,-496637.000,-1290173.000,-1946742.000,-2012040.000,-2068419.000,-2044082.000,-2112103.000,-2292357.000,-2684713.000
InterestPaidNet,,,268515.000,,,,787225.000,,,,445246.000,,,,460952.000,,,,689684.000,,
InvestmentIncomeInterest,0.000,0.000,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,2781529.000,,,,1565089.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,2781529.000,,,,1565089.000,,
NetCashProvidedByUsedInInvestingActivities,,,979519.000,,,,-19660.000,,,,-4709437.000,,,,,,,,-53496.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,979519.000,,,,-19660.000,,,,-4709437.000,,,,,,,,-53496.000,,
NetCashProvidedByUsedInOperatingActivities,,,-663051.000,,,,-1662027.000,,,,465853.000,,,,-375561.000,,,,-1354851.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-663051.000,,,,-1662027.000,,,,465853.000,,,,-375561.000,,,,-1354851.000,,
NetIncomeLoss,-31545.000,-21870.000,-15869875.000,3355538.000,171658.000,10342009.000,588897.000,-593802.000,-2057763.000,337304.000,-1336263.000,-1037049.000,13414.000,-904176.000,182993.000,-549950.000,-21187836.000,-3412958.000,210080.000,-5324822.000,16077890.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,890864.000,2018943.000,1521295.000,1089650.000,,,,,,,
NonoperatingIncomeExpense,,,-24624885.000,5908414.000,1071146.000,17064851.000,2352073.000,1506954.000,-1413078.000,3053986.000,-294050.000,-1870864.000,-42667.000,-367919.000,-2711404.000,-2469985.000,7919306.000,-1555443.000,4653269.000,-2292357.000,17446399.000
