,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,60705000.000,67262000.000,80586000.000,72569000.000,-3813000.000,3127000.000
AccretionExpense,12551000.000,6985000.000,11981000.000,8945000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,699000.000,691000.000,953000.000,,
AmortizationOfFinancingCosts,,8546000.000,5690000.000,2607000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,17145000.000,1543000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,8272000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,199126000.000,414854000.000,-543524000.000,86991000.000,-50558000.000,63652000.000
CommonStockDividendsPerShareDeclared,0.510,0.380,0.560,0.360,1.920,2.440
ComprehensiveIncomeNetOfTax,-109341000.000,884250000.000,363553000.000,645082000.000,-22540000.000,496258000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,-12137000.000,
DeconsolidationGainOrLossAmount,,,,47846000.000,-256000.000,0.000
DerivativeCostOfHedge,,,,,,6559000.000
DerivativeGainLossOnDerivativeNet,,,,,,-44886000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-14545000.000,833000.000,-44277000.000,193534000.000,-158433000.000,59552000.000
DilutiveSecurities,,,,0.000,0.000,0.000
DividendsCommonStockCash,523481000.000,390206000.000,575213000.000,369855000.000,378804000.000,458735000.000
DividendsPreferredStock,,,,,,2449000.000
EarningsPerShareBasic,0.130,0.320,0.350,0.570,1.250,2.930
EarningsPerShareDiluted,0.130,0.320,0.350,0.570,1.250,2.920
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,-136084000.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchasesSalesIssuesSettlements,,,,,-597000.000,
GainLossOnDerivativeInstrumentsNetPretax,,,26656000.000,-186348000.000,-114637000.000,-55409000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,-34478000.000,-9473000.000,,,,
GainLossOnSaleOfDerivatives,,,-7713000.000,-82852000.000,-83073000.000,0.000
GainLossOnSalesOfMortgageBackedSecuritiesMBS,,,,91709000.000,77074000.000,18155000.000
GainsLossesOnExtinguishmentOfDebt,,,,-2184000.000,-5930000.000,-477000.000
GainsLossesOnSalesOfAssets,54353000.000,85166000.000,68107000.000,,,
GeneralAndAdministrativeExpense,7267000.000,13986000.000,16734000.000,31805000.000,31633000.000,17516000.000
ImpairmentOfInvestments,418119000.000,47632000.000,4356000.000,8713000.000,8700000.000,9589000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,137935000.000,327768000.000,362688000.000,589207000.000,250350000.000,552026000.000
IncomeTaxExpenseBenefit,606000.000,1000.000,2000.000,2000.000,1000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,672000.000,-9111000.000,-6336000.000,37570000.000,-4852000.000,13450000.000
IncreaseDecreaseInDepositOtherAssets,,,,186462000.000,,
IncreaseDecreaseInInterestPayableNet,-217000.000,-625000.000,-4124000.000,25213000.000,5544000.000,11237000.000
IncreaseDecreaseInMarginDepositsOutstanding,,,,,-82671000.000,-56050000.000
IncreaseDecreaseInOtherOperatingAssets,190000.000,348000.000,13000.000,-16471000.000,42738000.000,-3994000.000
IncreaseDecreaseInOtherOperatingLiabilities,1294000.000,-517000.000,691000.000,608000.000,8935000.000,5290000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,806190.000,668222.000,475964.000,293372.000,86981.000,296204.000
InterestExpense,11941000.000,10678000.000,6770000.000,147785000.000,259365000.000,347857000.000
InterestIncomeExpenseNet,570166000.000,462882000.000,409784000.000,540010000.000,613372000.000,586211000.000
InterestPaidNet,120688000.000,120734000.000,88455000.000,111020000.000,236676000.000,335077000.000
InvestmentIncomeInterest,254028000.000,172089000.000,140224000.000,687795000.000,872737000.000,934068000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,691000.000,956000.000,1979000.000,2204000.000
LaborAndRelatedExpense,,,,,10544000.000,26901000.000
NetCashProvidedByUsedInFinancingActivities,-134467000.000,-908867000.000,-1153443000.000,5682772000.000,-2484771000.000,781305000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-134467000.000,-908867000.000,-1153443000.000,5682772000.000,-2484771000.000,781305000.000
NetCashProvidedByUsedInInvestingActivities,-114112000.000,988806000.000,305099000.000,-5778558000.000,2037911000.000,-1270560000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-114112000.000,988806000.000,305099000.000,-5778558000.000,2037911000.000,-1270560000.000
NetCashProvidedByUsedInOperatingActivities,447705000.000,334915000.000,304820000.000,182777000.000,396302000.000,552907000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,447705000.000,334915000.000,304820000.000,182777000.000,396302000.000,552907000.000
NetIncomeLoss,137329000.000,327767000.000,362686000.000,589205000.000,250349000.000,551943000.000
NetIncomeLossAttributableToParentDiluted,137329000.000,327767000.000,362686000.000,589205000.000,250349000.000,549494000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,549494000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,0.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,,,,0.000
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,,,,0.000
OtherComprehensiveIncomeLossNetOfTax,,556483000.000,867000.000,55877000.000,-272889000.000,-55685000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-246670000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-85166000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForWritedownOfSecuritiesIncludedInNetIncomeNetOfTax,,132250000.000,,,,
