,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,13000.000,,-19000.000,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,-3000.000,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,0.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,0.000,
AmortizationOfDeferredLoanOriginationFeesNet,,-2000.000,,-1000.000,
AmortizationOfESOPAward,,7000.000,,11000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-308000.000,,-2481000.000,
ComprehensiveIncomeNetOfTax,177000.000,118000.000,1000.000,-93000.000,-40000.000
DepreciationNonproduction,,28000.000,,33000.000,
EarningsPerShareBasic,0.010,0.060,0.000,0.030,0.050
EarningsPerShareDiluted,0.010,0.060,0.000,0.030,0.050
FederalDepositInsuranceCorporationPremiumExpense,51000.000,55000.000,54000.000,52000.000,53000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,3000.000,
GainLossOnSaleOfProperties,,2000.000,,149000.000,
GainLossOnSaleOfPropertyPlantEquipment,,4000.000,,0.000,
GainLossOnSalesOfLoansNet,0.000,7000.000,13000.000,16000.000,11000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,2284000.000,2281000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,19000.000,29000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,1144000.000,1139000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,16000.000,14000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,1140000.000,1142000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,3000.000,15000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9000.000,166000.000,-3000.000,162000.000,181000.000
IncomeTaxExpenseBenefit,-2000.000,59000.000,-8000.000,108000.000,104000.000
IncomeTaxesPaidNet,,0.000,,0.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,9000.000,,-8000.000,
IncreaseDecreaseInDeposits,,-4449000.000,,4385000.000,
IncreaseDecreaseInOtherOperatingAssets,,-125000.000,,-94000.000,
