,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1482000.000,1419000.000,3361000.000,4295000.000,4815000.000,3038000.000,4320000.000,3141000.000
AccruedLiabilitiesCurrent,2155000.000,3006000.000,4400000.000,4738000.000,4838000.000,5863000.000,5319000.000,7916000.000
AccruedProfessionalFeesCurrent,560000.000,341000.000,287000.000,646000.000,1002000.000,921000.000,507000.000,664000.000
AccruedRentCurrent,,,,,,53000.000,61000.000,68000.000
AccruedRentNoncurrent,,,86000.000,76000.000,61000.000,47000.000,29000.000,7000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2102000.000,2344000.000,2622000.000,2943000.000,3262000.000,3593000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-166000.000,-179000.000
AdditionalPaidInCapital,0.000,237668000.000,239231000.000,241157000.000,355111000.000,363789000.000,367371000.000,506892000.000
Assets,44728000.000,163035000.000,153074000.000,138971000.000,236802000.000,224032000.000,202387000.000,317675000.000
AssetsCurrent,42406000.000,160727000.000,150820000.000,136538000.000,234100000.000,221266000.000,149769000.000,248320000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,188122000.000,299071000.000
AvailableForSaleSecuritiesCurrent,,,,,,,55202000.000,108580000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,187956000.000,298892000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,50058000.000,65936000.000
CashAndCashEquivalentsAtCarryingValue,40575000.000,158497000.000,148502000.000,133984000.000,231910000.000,217837000.000,92072000.000,135744000.000
CashEquivalentsAtCarryingValue,,,,,,,82696000.000,124376000.000
CommonStockCapitalSharesReservedForFutureIssuance,23012451.000,4244774.000,4220560.000,5970934.000,5851727.000,5016291.000,4919085.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,94000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,2416976.000,29285579.000,29359800.000,29536449.000,36055656.000,36516130.000,36638156.000,43009012.000
CommonStockSharesOutstanding,2416976.000,29285579.000,29359800.000,29536449.000,36055656.000,36516130.000,36638156.000,43009012.000
CommonStockValue,3000.000,29000.000,29000.000,30000.000,36000.000,37000.000,37000.000,43000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,2147000.000,1981000.000,1769000.000,1578000.000,,
DeferredOfferingCosts,962000.000,,,,,,,
DeferredTaxAssetsGross,,,36305000.000,,,,70122000.000,400000.000
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,158000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,32561000.000,,,,51348000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,9000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,2584000.000,,,,15167000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,464000.000,,,,1859000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,696000.000,,,,1739000.000,
DeferredTaxAssetsValuationAllowance,,,36147000.000,,,,70122000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,158000.000,,,,,
DueToRelatedPartiesCurrent,12000.000,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,782000.000,1447000.000,2242000.000,1715000.000,2856000.000,3351000.000,4967000.000,2775000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,3238000.000,8974000.000,11361000.000,15065000.000,12278000.000,13664000.000,13337000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,2134000.000,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,0.000,0.000
Liabilities,6849000.000,8218000.000,12279000.000,12849000.000,14395000.000,13932000.000,16078000.000,15184000.000
LiabilitiesAndStockholdersEquity,44728000.000,163035000.000,153074000.000,138971000.000,236802000.000,224032000.000,202387000.000,317675000.000
LiabilitiesCurrent,5233000.000,6573000.000,10723000.000,11495000.000,13163000.000,13157000.000,15515000.000,14747000.000
LossContingencyAccrualAtCarryingValue,,,,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,,2704000.000,,,,1878000.000,47296000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1209000.000,,,,1498000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,4428000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,4279000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,380000.000,,,,,4134000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1115000.000,,,,380000.000,3462000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,29787000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,1206000.000
OtherAccruedLiabilitiesCurrent,2000.000,182000.000,88000.000,3000.000,18000.000,119000.000,53000.000,78000.000
OtherAssetsCurrent,1412000.000,607000.000,1096000.000,647000.000,553000.000,1723000.000,512000.000,
OtherLiabilitiesCurrent,802000.000,701000.000,720000.000,747000.000,654000.000,905000.000,909000.000,915000.000
OtherLiabilitiesNoncurrent,1616000.000,1645000.000,1556000.000,1354000.000,1232000.000,775000.000,563000.000,437000.000
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,0.000,,,,0.000,
PreferredStockSharesOutstanding,,,0.000,,,,0.000,
PreferredStockValue,,,0.000,0.000,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,3996000.000
PrepaidExpenseCurrent,419000.000,1623000.000,1222000.000,1907000.000,1637000.000,1706000.000,1983000.000,
PropertyPlantAndEquipmentGross,,,4216000.000,4637000.000,5184000.000,5569000.000,5682000.000,5966000.000
PropertyPlantAndEquipmentNet,2182000.000,2168000.000,2114000.000,2293000.000,2562000.000,2626000.000,2420000.000,2373000.000
RestrictedCashAndCashEquivalentsNoncurrent,140000.000,140000.000,140000.000,140000.000,140000.000,140000.000,140000.000,1046000.000
RetainedEarningsAccumulatedDeficit,-67678000.000,-82880000.000,-98465000.000,-115065000.000,-132740000.000,-153726000.000,-180933000.000,-204265000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,253122.000,382057.000,482249.000,663990.000,823118.000,1017312.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,1.290,2.930,3.960,4.900,6.590,7.400,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,68420000.000,50910000.000,21586000.000,22779000.000,35600000.000,15448000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,1990473.000,2058787.000,2487374.000,2662841.000,2703252.000,2769702.000,3005956.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,6.010,8.710,9.670,10.130,10.990,11.990,15.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,58294000.000,48095000.000,20555000.000,21401000.000,33533000.000,14783000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,1684790.000,1934062.000,2334962.000,2454379.000,2508295.000,2530406.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,5.790,8.530,9.500,9.920,10.780,11.660,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,9872000.000,11266000.000,6131000.000,8291000.000,14082000.000,9417000.000,
StockholdersEquity,-67675000.000,154817000.000,140795000.000,126122000.000,222407000.000,210100000.000,186309000.000,302491000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,37879000.000,154817000.000,140795000.000,126122000.000,222407000.000,210100000.000,186309000.000,302491000.000
TaxesPayableCurrent,,,,,,2000.000,2000.000,3000.000
TemporaryEquityCarryingAmountAttributableToParent,105554000.000,0.000,0.000,,,,,
TemporaryEquityLiquidationPreference,106682000.000,0.000,0.000,,,,,
TemporaryEquityParOrStatedValuePerShare,,,0.001,,,,,
TemporaryEquitySharesAuthorized,69363168.000,0.000,0.000,,,,,
TemporaryEquitySharesIssued,69113168.000,0.000,0.000,,,,,
TemporaryEquitySharesOutstanding,69113168.000,0.000,0.000,,,,,
TemporaryEquityValueExcludingAdditionalPaidInCapital,0.001,0.001,,,,,,
UnrecognizedTaxBenefits,,,1005000.000,,,,5296000.000,
