,2014-12-31,2015-12-31,2016-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1065526.000,1015526.000,829940.000
BusinessDevelopment,,4926.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,16802.000,6464.000,-17674.000
ComprehensiveIncomeNetOfTax,-75587.000,-2677.000,
CostsAndExpensesRelatedParty,,,85000.000
EarningsPerShareBasic,,,-0.010
EarningsPerShareBasicAndDiluted,0.000,0.000,
EffectiveIncomeTaxRateContinuingOperations,0.340,0.340,0.340
ForeignCurrencyTransactionGainLossBeforeTax,,,-68564.000
GainsLossesOnExtinguishmentOfDebt,,105779.000,
GeneralAndAdministrativeExpense,11113.000,20634.000,42500.000
GrossProfit,10526.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1807955.000,-677.000,-363450.000
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,-614704.000,-230.000,-181998.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,91704.000,230.000,181998.000
IncomeTaxReconciliationDeductionsOther,-50000.000,,
IncomeTaxReconciliationNondeductibleExpense,100000.000,,
IncomeTaxReconciliationOtherAdjustments,400000.000,,
IncomeTaxReconciliationTaxContingenciesForeign,73000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,25000.000,12500.000,229829.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,75614.000
IncreaseDecreaseInInterestPayableNet,,,98910.000
IncreaseDecreaseInPrepaidExpense,,,-7292.000
InterestExpense,,,103274.000
LeaseAndRentalExpense,,,6223.000
LossContingencyDamagesSoughtValue,,7500000.000,
ManagementFeeExpense,50000.000,50000.000,
NetCashProvidedByUsedInFinancingActivities,67389.000,102420.000,47515.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,67389.000,102420.000,47515.000
NetCashProvidedByUsedInOperatingActivities,-50587.000,-95956.000,-65189.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-50587.000,-95956.000,-65189.000
NetIncomeLoss,-75587.000,-108456.000,-535288.000
NoninterestExpenseTransferAgentAndCustodianFees,,,12239.000
OperatingExpenses,86113.000,108456.000,363450.000
OtherGeneralAndAdministrativeExpense,25000.000,27050.000,6568.000
OtherNonoperatingIncomeExpense,,,-171838.000
ProceedsFromIssuanceOfCommonStock,,,37500.000
ProceedsFromIssuanceOrSaleOfEquity,,55000.000,
ProceedsFromLoans,,,10015.000
ProceedsFromOtherDebt,20000.000,2642.000,
ProceedsFromRelatedPartyDebt,47389.000,44778.000,
ProfessionalAndContractServicesExpense,,2460.000,
ProfessionalFees,,6250.000,25530.000
RelatedPartyTransactionAmountsOfTransaction,,50000.000,
ResearchAndDevelopmentExpense,,,120000.000
Revenues,10526.000,,
SalesRevenueNet,10526.000,,
ServicingFees,,,5390.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,-25000.000,-50000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,0.500,0.500,
StockIssued1,,,4364.000
StockIssuedDuringPeriodSharesNewIssues,,8625000.000,
StockIssuedDuringPeriodSharesPurchaseOfAssets,,,1400000.000
StockIssuedDuringPeriodValueNewIssues,,55000.000,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,28000.000
TemporaryEquityForeignCurrencyTranslationAdjustments,,,-68672.000
TravelAndEntertainmentExpense,,,60000.000
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,2864.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,60035600.000,75084347.000,82593602.000
