,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-295000.000,-1584000.000,-1018000.000,-801000.000
AccretionExpense,3596000.000,4302000.000,5105000.000,7241000.000,6321000.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,23189000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7546000.000,8236000.000,11038000.000,13746000.000,
AdvertisingExpense,500000.000,700000.000,600000.000,500000.000,300000.000
AllocatedShareBasedCompensationExpense,8458000.000,8216000.000,11313000.000,13930000.000,12638000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,200000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,500000.000,200000.000,10000.000
AmortizationOfDebtDiscountPremium,,,,,6321000.000
AmortizationOfFinancingCosts,,,1408000.000,1503000.000,1728000.000
AmortizationOfIntangibleAssets,16200000.000,10400000.000,8400000.000,7900000.000,8000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,9970000.000,40367000.000,20519000.000,18294000.000,16222000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,20000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,23000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,3000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,662000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,1142000.000,638000.000,218000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-12795000.000,40220000.000
ComprehensiveIncomeNetOfTax,,,-35515000.000,-42450000.000,-26038000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-75743000.000,-104174000.000,,,
CostOfGoodsSold,136180000.000,85498000.000,97592000.000,104549000.000,108671000.000
CostOfRevenue,271951000.000,218334000.000,226619000.000,234399000.000,240087000.000
CostOfServices,134562000.000,132836000.000,129027000.000,129850000.000,131416000.000
CurrentForeignTaxExpenseBenefit,2107000.000,2647000.000,2918000.000,1722000.000,2723000.000
CurrentIncomeTaxExpenseBenefit,2100000.000,2626000.000,2996000.000,1755000.000,2740000.000
