,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5052000.000,4313000.000,3440000.000,2302000.000,440000.000,4789000.000,2569000.000,1001000.000,1712000.000,1559000.000,3069000.000,2605000.000,3145000.000,7747000.000,6758000.000,5565000.000,13299000.000,8471000.000,8739000.000,10484000.000,4614000.000,7287000.000,7511000.000,9373000.000
AccountsReceivableNetCurrent,1055000.000,1496000.000,2113000.000,860000.000,3214000.000,2459000.000,4352000.000,5243000.000,7756000.000,9771000.000,14590000.000,15969000.000,20545000.000,20517000.000,22366000.000,24511000.000,24281000.000,25919000.000,25855000.000,25901000.000,28651000.000,26765000.000,29937000.000,27702000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,139000.000,,,,,,,,,
AccruedLiabilitiesCurrent,3641000.000,4998000.000,7159000.000,7040000.000,9279000.000,13036000.000,9792000.000,9872000.000,12260000.000,15573000.000,17885000.000,16913000.000,23035000.000,23383000.000,28450000.000,25296000.000,26790000.000,30295000.000,35375000.000,29067000.000,38330000.000,31077000.000,36666000.000,34900000.000
AccruedRoyaltiesCurrent,,,,,,,360000.000,,,,1526000.000,,,,3213000.000,,,,3731000.000,,,,3822000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10141000.000,11046000.000,11603000.000,11484000.000,10571000.000,11389000.000,12576000.000,14586000.000,15324000.000,17491000.000,20114000.000,22777000.000,25479000.000,25102000.000,24917000.000,27997000.000,31210000.000,34488000.000,37510000.000,40612000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,27000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-5000.000,15000.000,17000.000,98000.000,64000.000,27000.000,44000.000,13000.000,17000.000,5000.000,5000.000,-31000.000,8000.000,-80000.000,-28000.000,-27000.000,-29000.000,-52000.000,49000.000,138000.000,-28000.000,-30000.000,-82000.000
AdditionalPaidInCapital,,178821000.000,228470000.000,229335000.000,294806000.000,296525000.000,298317000.000,325375000.000,328787000.000,333542000.000,337639000.000,343578000.000,460907000.000,470975000.000,481334000.000,492898000.000,504146000.000,514796000.000,526696000.000,538227000.000,548277000.000,556405000.000,565207000.000,637066000.000
AdditionalPaidInCapitalCommonStock,178368000.000,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
AssetRetirementObligation,,,,,,,,,,,,,,,,,,,600000.000,,,,500000.000,
Assets,87092000.000,77609000.000,113490000.000,94264000.000,142853000.000,132826000.000,112054000.000,185241000.000,178430000.000,172395000.000,169820000.000,163693000.000,292080000.000,305394000.000,326072000.000,335030000.000,354993000.000,368988000.000,389623000.000,391206000.000,400699000.000,381153000.000,391466000.000,599962000.000
AssetsCurrent,53604000.000,43400000.000,82649000.000,62264000.000,100076000.000,85129000.000,60922000.000,128989000.000,121490000.000,111685000.000,106751000.000,98478000.000,208906000.000,199240000.000,214257000.000,219750000.000,229626000.000,233100000.000,252582000.000,248625000.000,257989000.000,235444000.000,243089000.000,447964000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,62742000.000,58176000.000,30897000.000,83930000.000,87317000.000,78447000.000,59632000.000,45806000.000,69165000.000,156491000.000,143649000.000,133955000.000,138393000.000,133866000.000,115495000.000,128413000.000,137220000.000,136714000.000,136683000.000,274811000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,25000.000,33000.000,33000.000,92000.000,157000.000,18000.000,19000.000,14000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,52000.000,62000.000,85000.000,43000.000,19000.000,46000.000,49000.000,96000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,4000.000,2000.000,1000.000,22000.000,37000.000,14000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,102000.000,66000.000,28000.000,66000.000,50000.000,31000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,27450000.000,16402000.000,46168000.000,25213000.000,21445000.000,8709000.000,10126000.000,26272000.000,8626000.000,3383000.000,12515000.000,18762000.000,108200000.000,17756000.000,37520000.000,40897000.000,32722000.000,30522000.000,56984000.000,35029000.000,25309000.000,24442000.000,35944000.000,108970000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,10.790,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,13.440,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,490464.000,,,,58354.000,,,,7216.000,,,,7216.000,,,,0.000,
