,2011-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,891509.000
CostOfServices,28800.000
CostsAndExpenses,126454.000
DepreciationDepletionAndAmortization,2340.000
EarningsPerShareBasic,0.000
ForeignCurrencyTransactionGainLossUnrealized,14765.000
ForeignCurrencyTransactionLossBeforeTax,14765.000
GeneralAndAdministrativeExpense,111689.000
IncomeLossFromContinuingOperations,-126454.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5967.000
IncreaseDecreaseInPrepaidExpense,47.000
NetCashProvidedByUsedInFinancingActivities,1000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1000000.000
NetCashProvidedByUsedInInvestingActivities,-7257.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7257.000
NetCashProvidedByUsedInOperatingActivities,-101234.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-101234.000
NetIncomeLoss,-126454.000
ProceedsFromIssuanceOfCommonStock,1000000.000
PropertyPlantAndEquipmentAdditions,-5217.000
WeightedAverageNumberOfSharesOutstandingBasic,43534500.000
