,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,991122.000,1073873.000,1031680.000,1172965.000,1247422.000,2281247.000,2160518.000,2061231.000,2173282.000,2222038.000,2159794.000,2157384.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1827793.000,,,,1972895.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,369940.000,331330.000,-19825.000,4435.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,56617.000,56617.000,56617.000,56617.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,421523.000,569419.000,387749.000,349501.000,499109.000,426557.000,387947.000,36792.000,61052.000,-41309.000,56359.000,146495.000
Assets,211730964.000,206381475.000,203855311.000,198892464.000,186191451.000,183110988.000,180301936.000,179767252.000,174560925.000,169031017.000,166489412.000,167351262.000
AssetsFairValueDisclosure,,,,,21166091.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,13157039.000
AvailableForSaleSecurities,,,,,21166091.000,18836561.000,16882585.000,18191804.000,22592604.000,21832432.000,20213191.000,13400384.000
AvailableForSaleSecuritiesAmortizedCost,,,,,20472220.000,18276046.000,16380570.000,18221841.000,22585884.000,21883513.000,20116290.000,13157039.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,2306820.000,1182824.000,1473353.000,7558445.000,9027979.000,10302291.000,7265825.000,2744861.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,2306820.000,1182824.000,1473353.000,7558445.000,9027979.000,10302291.000,6978873.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,286952.000,2744861.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,7843183.000,7011852.000,6430215.000,8470235.000,9602672.000,9516704.000,6846938.000,3568534.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,7928369.000,7104269.000,6523465.000,8320354.000,9442736.000,9349048.000,6767394.000,3612637.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,0.000,0.000,0.000,0.000,967958.000,966796.000,2349707.000,691660.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,0.000,0.000,0.000,0.000,962297.000,966662.000,2346867.000,710038.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,12629037.000,11264194.000,9950355.000,9502195.000,12015254.000,11400013.000,10919645.000,8896845.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,13237722.000,11732292.000,10359120.000,9624870.000,12187571.000,11516722.000,11098930.000,9077709.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,20472220.000,18276046.000,16380570.000,18221841.000,22585884.000,21883513.000,20116290.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,0.000,0.000,0.000,249411.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,0.000,0.000,246580.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesFairValueDisclosure,24805194.000,22294999.000,21199884.000,24734421.000,21166091.000,18836561.000,16882585.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,21166091.000,18836561.000,16882585.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-13718.000,8103.000,9470.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,0.000,0.000,0.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-13718.000,8103.000,9470.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-13718.000,8103.000,9470.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,707589.000,568618.000,511485.000,,,,,
BankOwnedLifeInsurance,2994155.000,3021925.000,3049696.000,3077299.000,3133550.000,1061440.000,1070879.000,1080412.000,1090157.000,1898736.000,1912573.000,1941032.000
CapitalizedComputerSoftwareGross,,,,,,256741.000,,,,275676.000,,
