,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24800000.000,35300000.000,23400000.000,26100000.000
AllocatedShareBasedCompensationExpense,19800000.000,28400000.000,25900000.000,25800000.000
AmortizationOfDebtDiscountPremium,,,3400000.000,2200000.000
AmortizationOfFinancingCosts,11700000.000,3900000.000,3400000.000,2200000.000
AmortizationOfIntangibleAssets,33000000.000,29400000.000,28900000.000,33100000.000
AssetRetirementObligationForeignCurrencyTranslation,,,,-600000.000
AssetRetirementObligationLiabilitiesIncurred,,,,4600000.000
AssetRetirementObligationRevisionOfEstimate,,,,-1100000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,1.500,,,
BusinessAcquisitionsProFormaNetIncomeLoss,117600000.000,,,
BusinessAcquisitionsProFormaRevenue,2439500000.000,,,
BusinessCombinationAcquisitionRelatedCosts,16300000.000,,,15400000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,,,,18300000.000
CapitalizedComputerSoftwareAdditions,1300000.000,200000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-292600000.000,-5400000.000,67600000.000,-7000000.000
ComprehensiveIncomeNetOfTax,21100000.000,183100000.000,184300000.000,-23100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,200000.000,3500000.000,300000.000,1800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,21300000.000,186600000.000,184600000.000,-21300000.000
CostOfGoodsAndServicesSold,1662300000.000,2004300000.000,2247300000.000,2083000000.000
CostOfGoodsSold,1184400000.000,1429100000.000,1664000000.000,1579500000.000
CostOfServices,477900000.000,575200000.000,583300000.000,503500000.000
CurrentForeignTaxExpenseBenefit,46800000.000,53500000.000,73800000.000,71200000.000
CurrentIncomeTaxExpenseBenefit,42100000.000,84200000.000,84400000.000,97700000.000
DeferredForeignIncomeTaxExpenseBenefit,-1600000.000,-400000.000,-6900000.000,-6100000.000
DeferredIncomeTaxExpenseBenefit,20300000.000,8600000.000,3800000.000,-36500000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,0.038,0.047
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,-16500000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,-1400000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,-1500000.000,-1100000.000,-1200000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,-100000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,-100000.000,-100000.000,-100000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,1600000.000,1700000.000,1300000.000,1400000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,100000.000,100000.000,100000.000,100000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,,0.048,0.048
Depreciation,47400000.000,56100000.000,63400000.000,59200000.000
DepreciationDepletionAndAmortization,80400000.000,85500000.000,92300000.000,92300000.000
DerivativeGainLossOnDerivativeNet,-2600000.000,-2100000.000,,
EarningsPerShareBasic,1.540,2.370,2.210,1.600
EarningsPerShareDiluted,1.530,2.350,2.190,1.590
EffectOfExchangeRateOnCashAndCashEquivalents,-1400000.000,-1300000.000,-14400000.000,-12500000.000
EffectiveIncomeTaxRateContinuingOperations,0.342,0.337,0.342,0.330
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.028,0.019,0.091,0.170
EffectiveIncomeTaxRateReconciliationDeductions,,-0.009,-0.008,-0.008
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.042,-0.126,-0.203
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.006,0.011,-0.001,-0.002
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,,0.017
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.012,0.011,0.012,0.009
EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,,,,0.033
EffectiveIncomeTaxRateReconciliationTaxCredits,-0.018,-0.003,,
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,,0.051
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,-0.026,-0.006
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,1500000.000,1600000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4400000.000,4100000.000,6800000.000,2400000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4400000.000,4100000.000,6800000.000,2400000.000
FairValueInputsDiscountRate,,,0.140,0.095
FairValueInputsLongTermRevenueGrowthRate,,,0.025,0.024
FairValueOfAssetsAcquired,1000400000.000,55800000.000,,24400000.000
ForeignCurrencyTransactionGainLossRealized,-2700000.000,-9000000.000,-800000.000,-21600000.000
FutureAmortizationExpenseYearFive,21900000.000,,,
FutureAmortizationExpenseYearFour,22500000.000,,,
FutureAmortizationExpenseYearOne,27900000.000,,,
FutureAmortizationExpenseYearThree,25700000.000,,,
FutureAmortizationExpenseYearTwo,27500000.000,,,
GainLossOnDispositionOfAssets1,,,,1300000.000
GainLossOnSaleOfEquityInvestments,-2600000.000,-2100000.000,-5600000.000,-4200000.000
GainLossOnSaleOfPropertyPlantEquipment,-700000.000,-3600000.000,-600000.000,
GoodwillAcquiredDuringPeriod,431300000.000,26300000.000,,
GoodwillTranslationAdjustments,-67100000.000,15200000.000,16300000.000,-94700000.000
GrossProfit,649300000.000,732100000.000,785300000.000,728700000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,40000000.000,
